area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,马师校,102.2503,31.8896,2026-02-26T1500,9,23,0.3,5,5,104,92,33,
阿坝藏族羌族自治州,马尔康中学西区,102.2174,31.9016,2026-02-26T1500,6,48,0.4,6,6,90,80,48,
阿克苏地区,电视台,80.2899,41.1684,2026-02-26T1500,256,909,0.6,4,3,80,57,500,颗粒物(PM10)
阿克苏地区,艺术中心,80.2592,41.1541,2026-02-26T1500,265,894,0.5,6,5,83,55,500,颗粒物(PM10)
阿拉善盟,蒙二幼,105.699,38.8409,2026-02-26T1500,23,98,0.6,10,14,69,81,74,颗粒物(PM10)
阿拉善盟,环保局新楼,105.7198,38.8508,2026-02-26T1500,16,86,0.6,8,13,67,82,68,颗粒物(PM10)
阿勒泰地区,市站,88.1266,47.8515,2026-02-26T1500,,,0.2,18,7,86,93,,
阿勒泰地区,阿勒泰路33号,88.1198,47.7931,2026-02-26T1500,8,26,0.4,11,5,87,83,28,
阿里地区,阿里监测站,80.1171,32.4999,2026-02-26T1500,3,6,0.4,,7,101,80,,
阿里地区,阿里藏医院,80.0906,32.5029,2026-02-26T1500,3,,0.2,1,6,104,79,33,
安康市,汉滨区检察院,109.0088,32.6974,2026-02-26T1500,,13,0.6,6,2,58,38,,
安康市,市邮政管理局,109.0324,32.6913,2026-02-26T1500,11,16,0.5,5,4,50,34,16,
安庆市,环科院,117.0806,30.5181,2026-02-26T1500,6,10,0.7,9,6,41,37,13,
安庆市,马山宾馆,117.0331,30.5118,2026-02-26T1500,3,8,0.9,12,4,41,36,13,
安庆市,安庆大学,116.9897,30.6146,2026-02-26T1500,3,6,0.5,7,4,44,39,14,
安庆市,市人大,117.0598,30.5351,2026-02-26T1500,3,11,0.6,13,5,38,36,12,
安顺市,凤凰山,105.9408,26.2431,2026-02-26T1500,32,35,0.4,6,9,118,84,46,
安顺市,金钟山,105.9443,26.2567,2026-02-26T1500,29,36,0.4,6,11,117,83,42,
安顺市,娄家坡,105.8983,26.248,2026-02-26T1500,34,39,0.4,,,114,79,,
安阳市,红庙街,114.3552,36.1017,2026-02-26T1500,22,25,0.3,15,3,46,37,32,
安阳市,银杏小区,114.361,36.0681,2026-02-26T1500,22,24,0.4,10,3,48,37,32,
安阳市,信访局,114.3921,36.0879,2026-02-26T1500,26,,0.5,12,2,46,38,38,
安阳市,左辅环卫站,114.4706,36.0634,2026-02-26T1500,25,36,0.3,7,3,44,37,36,
安阳市,钢三路198号,114.2918,36.0769,2026-02-26T1500,20,28,0.4,13,2,42,36,29,
鞍山市,深沟寺,123.0441,41.1201,2026-02-26T1500,40,72,0.6,22,11,63,64,61,颗粒物(PM10)
鞍山市,太阳城,123.011,41.0931,2026-02-26T1500,38,64,0.6,18,13,61,62,57,颗粒物(PM10)
鞍山市,太平,123.0483,41.1445,2026-02-26T1500,38,76,0.4,21,13,61,59,63,颗粒物(PM10)
鞍山市,铁西三道街,122.964,41.0968,2026-02-26T1500,48,81,1.4,33,22,52,48,67,细颗粒物(PM2.5)
鞍山市,明达新区,123.0219,41.0822,2026-02-26T1500,36,66,0.6,22,12,59,62,58,颗粒物(PM10)
鞍山市,兴盛南路290号,122.944647,41.082639,2026-02-26T1500,46,79,2.4,40,29,47,41,65,颗粒物(PM10)
