area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,州农科所,102.1879,31.914,2025-04-06T2100,14,22,0.4,6,12,64,78,22,
阿坝藏族羌族自治州,马师校,102.2502,31.8896,2025-04-06T2100,20,36,0.4,19,5,54,92,36,
阿坝藏族羌族自治州,马尔康中学西区,102.2165,31.9024,2025-04-06T2100,15,31,0.5,20,3,63,95,31,
阿克苏地区,电视台,80.292,41.1694,2025-04-06T2100,66,231,0.4,15,8,117,116,141,颗粒物(PM10)
阿克苏地区,艺术中心,80.2613,41.1551,2025-04-06T2100,41,223,0.4,11,3,,117,137,颗粒物(PM10)
阿拉善盟,西城区西花园,105.6467,38.8363,2025-04-06T2100,41,133,0.9,26,13,55,113,92,颗粒物(PM10)
阿拉善盟,蒙二幼,105.6985,38.8411,2025-04-06T2100,50,123,0.6,26,6,68,102,87,颗粒物(PM10)
阿拉善盟,环保局新楼,105.724,38.8516,2025-04-06T2100,44,127,0.7,11,9,84,103,89,颗粒物(PM10)
阿勒泰地区,市站,88.1264,47.8517,2025-04-06T2100,3,30,0.5,7,2,85,97,30,
阿里地区,阿里监测站,80.1161,32.5,2025-04-06T2100,3,8,0.4,2,5,129,123,41,
阿里地区,阿里藏医院,80.0903,32.5028,2025-04-06T2100,3,11,0.3,1,6,129,,41,
安康市,香溪洞,109.0318,32.6537,2025-04-06T2100,32,86,0.5,5,6,104,118,68,颗粒物(PM10)
安康市,汉滨区检察院,109.0072,32.6975,2025-04-06T2100,37,89,0.5,20,7,86,115,70,颗粒物(PM10)
安康市,市邮政管理局,109.0325,32.6913,2025-04-06T2100,38,92,0.8,23,6,79,122,71,颗粒物(PM10)
安庆市,环科院,117.0809,30.5177,2025-04-06T2100,25,69,0.5,123,9,9,138,62,二氧化氮
安庆市,马山宾馆,117.0331,30.5119,2025-04-06T2100,28,69,0.2,38,5,90,137,60,颗粒物(PM10)
安庆市,安庆大学,116.9896,30.6145,2025-04-06T2100,36,89,0.4,40,6,67,149,70,颗粒物(PM10)
安庆市,市人大,117.0598,30.5351,2025-04-06T2100,35,76,0.5,27,7,88,143,63,颗粒物(PM10)
安顺市,伍家关,105.9606,26.2611,2025-04-06T2100,63,116,0.9,23,12,44,84,85,细颗粒物(PM2.5)
安顺市,凤凰山,105.9408,26.2431,2025-04-06T2100,101,126,0.7,31,11,44,93,133,细颗粒物(PM2.5)
安顺市,金钟山,105.9439,26.2564,2025-04-06T2100,97,114,0.8,26,10,49,97,128,细颗粒物(PM2.5)
安顺市,娄家坡,105.8983,26.2481,2025-04-06T2100,102,125,1.0,25,9,45,98,134,细颗粒物(PM2.5)
安阳市,棉研所,114.4839,36.0621,2025-04-06T2100,,,,,,,,,
安阳市,红庙街,114.3551,36.1017,2025-04-06T2100,44,146,0.5,14,7,122,129,98,颗粒物(PM10)
安阳市,银杏小区,114.361,36.0681,2025-04-06T2100,68,143,0.3,13,8,127,136,97,颗粒物(PM10)
安阳市,信访局,114.3922,36.0878,2025-04-06T2100,79,143,0.5,21,5,126,140,105,细颗粒物(PM2.5)
安阳市,左辅环卫站,114.4705,36.0637,2025-04-06T2100,59,140,0.4,9,5,114,133,95,颗粒物(PM10)
安阳市,安钢职工学校,114.2917,36.0949,2025-04-06T2100,57,164,0.7,16,8,119,129,107,颗粒物(PM10)
鞍山市,深沟寺,123.044,41.1196,2025-04-06T2100,46,68,0.7,28,8,75,109,64,细颗粒物(PM2.5)
鞍山市,太阳城,123.011,41.0931,2025-04-06T2100,40,61,0.6,15,3,94,109,57,细颗粒物(PM2.5)
鞍山市,太平,123.0485,41.1442,2025-04-06T2100,47,88,0.8,45,10,59,106,69,颗粒物(PM10)
鞍山市,铁西三道街,122.9642,41.0971,2025-04-06T2100,44,66,,,,,104,,
鞍山市,明达新区,123.022,41.0821,2025-04-06T2100,38,55,0.5,12,6,95,109,54,细颗粒物(PM2.5)
鞍山市,千山,123.1289,41.0228,2025-04-06T2100,,,,,,,39,,
鞍山市,兴盛南路290号,122.9446,41.0826,2025-04-06T2100,58,100,0.8,44,9,68,107,79,细颗粒物(PM2.5)
巴彦淖尔市,附二中,107.4212,40.761,2025-04-06T2100,50,127,0.4,13,10,90,112,89,颗粒物(PM10)
巴彦淖尔市,市环保大楼,107.37,40.7372,2025-04-06T2100,40,117,0.2,16,6,82,108,84,颗粒物(PM10)
巴音郭楞蒙古自治州,孔雀公园,86.1472,41.7538,2025-04-06T2100,53,206,0.2,32,6,68,89,128,颗粒物(PM10)
巴音郭楞蒙古自治州,棉纺厂,86.1972,41.7166,2025-04-06T2100,50,242,0.3,20,2,73,88,146,颗粒物(PM10)
巴音郭楞蒙古自治州,经济开发区,86.2357,41.7173,2025-04-06T2100,46,186,0.1,7,4,94,97,118,颗粒物(PM10)
巴中市,苏山坪,106.7677,31.8794,2025-04-06T2100,26,58,0.4,18,3,94,106,54,颗粒物(PM10)
巴中市,市五中,106.7768,31.8526,2025-04-06T2100,32,70,0.5,24,6,64,105,60,颗粒物(PM10)
巴中市,圣泉水务公司,106.7418,31.8654,2025-04-06T2100,36,71,0.6,36,4,56,112,61,颗粒物(PM10)
巴中市,市中心医院,106.7616,31.8344,2025-04-06T2100,33,58,0.6,29,6,64,108,54,颗粒物(PM10)
白城市,洮北区环保局,122.7911,45.6077,2025-04-06T2100,34,47,0.7,15,2,64,96,49,
白城市,市环保局,122.8738,45.5725,2025-04-06T2100,41,46,0.5,24,3,45,94,58,细颗粒物(PM2.5)
白山市,喜丰,126.4219,41.9171,2025-04-06T2100,28,45,1.5,29,7,25,61,45,
白山市,环保局,126.4077,41.9419,2025-04-06T2100,28,41,0.9,16,6,52,57,41,
白银市,第三小学,104.1724,36.5446,2025-04-06T2100,31,80,0.6,31,14,76,105,65,颗粒物(PM10)
白银市,动力公司,104.1465,36.5482,2025-04-06T2100,32,71,0.5,26,8,89,111,61,颗粒物(PM10)
百色市,市监测站,106.6103,23.9011,2025-04-06T2100,77,98,1.1,18,12,66,88,103,细颗粒物(PM2.5)
百色市,市中心血站,106.6538,23.8859,2025-04-06T2100,98,100,1.0,15,13,79,94,129,细颗粒物(PM2.5)
百色市,祈福高中,106.6085,23.8798,2025-04-06T2100,72,92,1.0,14,9,76,68,97,细颗粒物(PM2.5)
蚌埠市,工人疗养院,117.396,32.939,2025-04-06T2100,22,86,0.5,16,5,132,144,68,颗粒物(PM10)
蚌埠市,百货大楼,117.3605,32.9427,2025-04-06T2100,23,80,0.4,34,5,117,132,65,颗粒物(PM10)
蚌埠市,蚌埠学院,117.4185,32.8911,2025-04-06T2100,24,92,0.4,20,4,114,140,71,颗粒物(PM10)
蚌埠市,淮上区政府,117.3533,32.9673,2025-04-06T2100,25,78,0.3,20,5,130,142,64,颗粒物(PM10)
蚌埠市,高新区,117.3145,32.8977,2025-04-06T2100,27,85,0.7,24,17,114,140,68,颗粒物(PM10)
蚌埠市,蚌埠田家炳中学,117.3092,32.9314,2025-04-06T2100,34,82,0.4,23,9,129,143,66,颗粒物(PM10)
包头市,市环境监测站,109.8756,40.6532,2025-04-06T2100,41,139,0.7,39,13,79,114,95,颗粒物(PM10)
包头市,包头八中,109.9991,40.5842,2025-04-06T2100,76,196,0.9,102,16,10,115,123,颗粒物(PM10)
