area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,马师校,102.2503,31.8896,2026-01-24T2000,33,51,0.8,40,4,23,60,51,颗粒物(PM10)
阿坝藏族羌族自治州,马尔康中学西区,102.2174,31.9016,2026-01-24T2000,34,34,0.7,36,7,,64,,
阿克苏地区,电视台,80.2899,41.1684,2026-01-24T2000,94,496,0.3,9,13,47,48,395,颗粒物(PM10)
阿克苏地区,艺术中心,80.2592,41.1541,2026-01-24T2000,109,461,0.6,7,5,56,52,352,颗粒物(PM10)
阿拉善盟,蒙二幼,105.699,38.8409,2026-01-24T2000,499,2624,0.9,28,9,50,74,500,"颗粒物(PM10),细颗粒物(PM2.5)"
阿拉善盟,环保局新楼,105.7198,38.8508,2026-01-24T2000,531,1760,0.9,28,8,45,84,500,"颗粒物(PM10),细颗粒物(PM2.5)"
阿勒泰地区,市站,88.1266,47.8515,2026-01-24T2000,33,46,0.6,44,3,27,54,48,
阿勒泰地区,阿勒泰路33号,88.1198,47.7931,2026-01-24T2000,36,56,0.6,24,5,44,58,53,颗粒物(PM10)
阿里地区,阿里监测站,80.1171,32.4999,2026-01-24T2000,8,,0.5,3,6,126,116,40,
阿里地区,阿里藏医院,80.0906,32.5029,2026-01-24T2000,9,53,0.6,1,7,125,114,52,颗粒物(PM10)
安康市,汉滨区检察院,109.0088,32.6974,2026-01-24T2000,68,92,1.2,54,6,11,23,92,细颗粒物(PM2.5)
安康市,市邮政管理局,109.0324,32.6913,2026-01-24T2000,67,97,1.2,52,6,6,26,90,细颗粒物(PM2.5)
安庆市,环科院,117.0806,30.5181,2026-01-24T2000,68,100,1.0,56,8,31,66,92,细颗粒物(PM2.5)
安庆市,马山宾馆,117.0331,30.5118,2026-01-24T2000,61,89,0.9,48,13,46,75,83,细颗粒物(PM2.5)
安庆市,安庆大学,116.9897,30.6146,2026-01-24T2000,56,71,0.6,39,5,66,85,77,细颗粒物(PM2.5)
安庆市,市人大,117.0598,30.5351,2026-01-24T2000,77,101,1.0,63,8,23,76,103,细颗粒物(PM2.5)
安顺市,凤凰山,105.9408,26.2431,2026-01-24T2000,20,27,0.4,10,10,46,45,29,
安顺市,金钟山,105.9443,26.2567,2026-01-24T2000,21,32,0.6,11,10,44,44,32,
安顺市,娄家坡,105.8983,26.248,2026-01-24T2000,19,22,0.4,10,8,48,46,28,
安阳市,红庙街,114.3552,36.1017,2026-01-24T2000,153,157,0.9,51,3,54,77,203,细颗粒物(PM2.5)
安阳市,银杏小区,114.361,36.0681,2026-01-24T2000,160,,0.9,37,3,67,81,210,细颗粒物(PM2.5)
安阳市,信访局,114.3921,36.0879,2026-01-24T2000,152,,0.9,30,5,71,87,202,细颗粒物(PM2.5)
安阳市,左辅环卫站,114.4706,36.0634,2026-01-24T2000,150,169,0.9,30,4,68,88,200,细颗粒物(PM2.5)
安阳市,钢三路198号,114.2918,36.0769,2026-01-24T2000,180,215,0.9,39,6,61,77,230,细颗粒物(PM2.5)
鞍山市,深沟寺,123.0441,41.1201,2026-01-24T2000,26,40,0.8,45,5,27,64,40,
鞍山市,太阳城,123.011,41.0931,2026-01-24T2000,18,33,0.6,27,9,44,62,33,
鞍山市,太平,123.0483,41.1445,2026-01-24T2000,42,84,1.1,59,13,14,58,67,颗粒物(PM10)
鞍山市,铁西三道街,122.964,41.0968,2026-01-24T2000,22,52,0.6,64,9,14,56,51,颗粒物(PM10)
鞍山市,明达新区,123.0219,41.0822,2026-01-24T2000,16,32,0.7,20,9,46,67,32,
鞍山市,兴盛南路290号,122.944647,41.082639,2026-01-24T2000,126,204,2.1,81,24,8,59,166,细颗粒物(PM2.5)
巴彦淖尔市,附二中,107.4206,40.7609,2026-01-24T2000,54,131,0.8,22,13,67,62,91,颗粒物(PM10)
巴彦淖尔市,市环保大楼,107.37,40.7372,2026-01-24T2000,51,142,0.8,22,12,75,62,96,颗粒物(PM10)
巴音郭楞蒙古自治州,孔雀公园,86.1476,41.7529,2026-01-24T2000,62,324,0.5,14,7,48,50,187,颗粒物(PM10)
巴音郭楞蒙古自治州,棉纺厂,86.1971,41.7166,2026-01-24T2000,52,392,/,14,/,49,52,260,颗粒物(PM10)
巴音郭楞蒙古自治州,经济开发区,86.236,41.7172,2026-01-24T2000,45,337,0.6,18,5,47,49,194,颗粒物(PM10)
巴中市,市五中,106.776805,31.852614,2026-01-24T2000,58,78,1.0,24,5,36,36,79,细颗粒物(PM2.5)
巴中市,圣泉水务公司,106.7419,31.8654,2026-01-24T2000,57,71,0.6,19,5,48,40,78,细颗粒物(PM2.5)
巴中市,市中心医院,106.7617,31.8343,2026-01-24T2000,60,74,0.8,21,7,46,44,82,细颗粒物(PM2.5)
白城市,洮北区环保局,122.7909,45.608,2026-01-24T2000,14,40,0.2,24,5,48,71,40,
白城市,市环保局,122.8741,45.5725,2026-01-24T2000,13,27,0.3,38,5,30,69,27,
白山市,喜丰,126.4219,41.9172,2026-01-24T2000,24,40,0.8,22,16,58,67,40,
白山市,环保局,126.4082,41.9416,2026-01-24T2000,10,24,0.5,12,13,69,69,24,
白银市,第三小学,104.1727,36.5448,2026-01-24T2000,112,998,0.8,23,4,66,72,500,颗粒物(PM10)
白银市,动力公司,104.1467,36.5482,2026-01-24T2000,113,866,0.7,20,3,72,88,500,颗粒物(PM10)
百色市,市监测站,106.6102,23.901,2026-01-24T2000,27,37,0.8,16,10,32,42,39,
百色市,市中心血站,106.6524,23.8842,2026-01-24T2000,31,35,0.8,14,9,33,44,45,
百色市,龙景西路,106.6273,23.8798,2026-01-24T2000,35,51,0.8,17,17,30,40,51,颗粒物(PM10)
蚌埠市,工人疗养院,117.396,32.9389,2026-01-24T2000,94,109,0.7,36,6,73,100,124,细颗粒物(PM2.5)
蚌埠市,百货大楼,117.3606,32.9428,2026-01-24T2000,99,130,0.8,50,6,55,96,130,细颗粒物(PM2.5)
蚌埠市,蚌埠学院,117.4183,32.8909,2026-01-24T2000,90,105,0.7,64,5,45,99,119,细颗粒物(PM2.5)
蚌埠市,淮上区政府,117.3534,32.9672,2026-01-24T2000,91,114,0.7,35,2,72,104,120,细颗粒物(PM2.5)
蚌埠市,高新区,117.3143,32.8977,2026-01-24T2000,87,95,0.6,26,6,86,98,115,细颗粒物(PM2.5)
蚌埠市,蚌埠田家炳中学,117.3091,32.9314,2026-01-24T2000,97,110,0.8,32,5,81,98,128,细颗粒物(PM2.5)
包头市,市环境监测站,109.8761,40.6533,2026-01-24T2000,44,108,1.6,88,15,1,41,79,颗粒物(PM10)
包头市,包头八中,109.9992,40.5843,2026-01-24T2000,44,106,0.7,49,11,42,49,78,颗粒物(PM10)
包头市,惠龙物流,109.8641,40.6288,2026-01-24T2000,37,84,1.1,66,18,27,48,67,颗粒物(PM10)
包头市,东河鸿龙湾,110.0376,40.5546,2026-01-24T2000,36,96,1.4,67,23,37,54,73,颗粒物(PM10)
包头市,滨河大厦,109.9154,40.5684,2026-01-24T2000,47,101,1.1,59,15,34,51,76,颗粒物(PM10)
包头市,包头市委党校,109.9449,40.6259,2026-01-24T2000,44,78,1.1,93,12,3,45,64,颗粒物(PM10)
包头市,昆区政府,109.8332,40.6577,2026-01-24T2000,94,110,2.1,101,24,5,43,124,细颗粒物(PM2.5)
宝鸡市,竹园沟,107.0802,34.3129,2026-01-24T2000,120,120,0.7,35,6,52,80,158,细颗粒物(PM2.5)
宝鸡市,监测站,107.1429,34.3549,2026-01-24T2000,149,,1.0,43,6,53,83,199,细颗粒物(PM2.5)
宝鸡市,技工学校,107.1172,34.3759,2026-01-24T2000,106,,0.9,45,6,78,94,139,细颗粒物(PM2.5)
宝鸡市,文理学院,107.2025,34.3518,2026-01-24T2000,129,,0.9,44,5,64,91,170,细颗粒物(PM2.5)
宝鸡市,三迪小学,107.2396,34.3626,2026-01-24T2000,136,,1.1,54,5,70,93,180,细颗粒物(PM2.5)
宝鸡市,滨河北路,107.1721,34.3558,2026-01-24T2000,111,140,0.9,47,6,54,84,145,细颗粒物(PM2.5)
宝鸡市,陈仓区北开路21号,107.3898,34.3601,2026-01-24T2000,140,168,0.8,56,8,74,94,186,细颗粒物(PM2.5)
保定市,游泳馆,115.4803,38.8568,2026-01-24T2000,161,170,1.1,74,8,28,47,211,细颗粒物(PM2.5)
保定市,华电二区,115.509,38.8895,2026-01-24T2000,155,167,1.5,66,3,18,38,205,细颗粒物(PM2.5)
保定市,接待中心,115.4588,38.9037,2026-01-24T2000,153,160,1.1,76,4,21,42,203,细颗粒物(PM2.5)
保定市,地表水厂,115.4484,38.8344,2026-01-24T2000,149,197,1.2,76,8,25,50,199,细颗粒物(PM2.5)
保定市,满城区生态环境分局,115.3136,38.9511,2026-01-24T2000,118,163,1.1,74,5,17,39,155,细颗粒物(PM2.5)
保定市,清苑区第二中学,115.4709,38.7628,2026-01-24T2000,142,212,1.2,76,9,24,46,189,细颗粒物(PM2.5)
保定市,徐水物探局,115.6231,39.0223,2026-01-24T2000,154,213,1.3,81,9,11,40,204,细颗粒物(PM2.5)
保定市,双鹰农机,115.4199,38.8665,2026-01-24T2000,152,217,1.2,58,8,42,61,202,细颗粒物(PM2.5)
保定市,植保所站,115.515,38.8589,2026-01-24T2000,150,177,1.2,70,2,23,39,200,细颗粒物(PM2.5)
保山市,市环境监测站,99.1589,25.1137,2026-01-24T2000,20,36,0.3,9,4,64,86,36,
保山市,市环保局,99.1616,25.1381,2026-01-24T2000,35,,0.5,4,3,74,88,50,
北海市,海滩公园,109.1435,21.4085,2026-01-24T2000,90,101,1.0,27,7,24,34,119,细颗粒物(PM2.5)
北海市,新市环保局,109.0983,21.466,2026-01-24T2000,73,,1.4,25,4,22,34,98,细颗粒物(PM2.5)
北海市,北海工业园,109.1775,21.5232,2026-01-24T2000,98,99,0.9,31,7,13,29,129,细颗粒物(PM2.5)
北海市,龙潭自来水厂,109.1844,21.4396,2026-01-24T2000,105,,1.4,29,8,17,33,138,细颗粒物(PM2.5)
北京市,万寿西宫,116.3611,39.8786,2026-01-24T2000,48,78,0.9,79,5,7,47,67,细颗粒物(PM2.5)
北京市,东四,116.4174,39.9289,2026-01-24T2000,39,79,0.8,64,7,12,37,65,颗粒物(PM10)
北京市,天坛,116.4073,39.8858,2026-01-24T2000,39,64,1.2,62,1,7,37,57,颗粒物(PM10)
北京市,农展馆,116.4622,39.9364,2026-01-24T2000,34,68,0.8,47,6,20,45,59,颗粒物(PM10)
北京市,官园,116.3399,39.9293,2026-01-24T2000,43,72,0.9,59,7,15,41,61,颗粒物(PM10)
北京市,海淀万柳,116.2879,39.9613,2026-01-24T2000,33,59,0.9,74,3,3,35,55,颗粒物(PM10)
北京市,顺义新城,116.6635,40.1349,2026-01-24T2000,23,43,0.5,45,5,27,60,43,
北京市,怀柔镇,116.6275,40.327,2026-01-24T2000,20,32,0.5,15,4,48,61,32,
北京市,昌平镇,116.2295,40.217,2026-01-24T2000,22,42,0.5,40,2,25,43,42,
北京市,奥体中心,116.3968,39.982,2026-01-24T2000,38,65,1.1,90,5,4,43,58,颗粒物(PM10)
北京市,密云新城,116.8336,40.4095,2026-01-24T2000,13,22,0.4,10,2,56,66,22,
北京市,门头沟三家店,116.0879,39.9725,2026-01-24T2000,33,57,0.7,57,4,2,37,54,颗粒物(PM10)
北京市,丰台云岗,116.1507,39.8246,2026-01-24T2000,62,93,0.8,74,4,5,38,84,细颗粒物(PM2.5)
北京市,房山燕山,115.9578,39.7602,2026-01-24T2000,76,106,0.7,60,6,18,36,102,细颗粒物(PM2.5)
北京市,大兴旧宫,116.4669,39.7734,2026-01-24T2000,61,109,0.7,45,4,32,35,83,细颗粒物(PM2.5)
北京市,延庆石河营,115.9859,40.4562,2026-01-24T2000,6,14,0.3,6,3,70,52,22,
北京市,怀柔新城,116.6151,40.3052,2026-01-24T2000,12,27,0.2,8,4,54,60,27,
北京市,丰台小屯,116.2542,39.8764,2026-01-24T2000,41,92,1.0,82,5,1,30,71,颗粒物(PM10)
北京市,密云镇,116.8399,40.3843,2026-01-24T2000,33,73,0.7,50,3,19,64,62,颗粒物(PM10)
北京市,延庆百泉,115.9423,40.4431,2026-01-24T2000,10,19,0.4,15,2,51,42,19,
北京市,通州新华,116.6598,39.9164,2026-01-24T2000,45,113,1.1,80,4,1,30,82,颗粒物(PM10)
北京市,石景山八角,116.1942,39.9158,2026-01-24T2000,29,67,0.5,57,4,17,35,59,颗粒物(PM10)
北京市,平谷新城,117.078628,40.151726,2026-01-24T2000,58,89,1.1,57,6,14,51,79,细颗粒物(PM2.5)
本溪市,大峪,123.8274146,41.31234549,2026-01-24T2000,26,42,0.8,30,8,43,63,42,
本溪市,彩屯,123.7169,41.3094,2026-01-24T2000,56,77,1.0,52,8,21,60,77,细颗粒物(PM2.5)
本溪市,东明,123.7672166,41.28649327,2026-01-24T2000,44,53,0.9,54,5,24,66,62,细颗粒物(PM2.5)
本溪市,新立屯,123.799345,41.266614,2026-01-24T2000,27,51,0.7,60,9,14,61,51,颗粒物(PM10)
本溪市,威宁,123.829144,41.336777,2026-01-24T2000,65,78,1.4,65,6,5,52,88,细颗粒物(PM2.5)
毕节市,八中,105.287,27.3133,2026-01-24T2000,39,40,0.9,19,11,48,50,55,细颗粒物(PM2.5)
毕节市,师专,105.3079,27.2987,2026-01-24T2000,36,46,0.9,17,10,49,50,52,细颗粒物(PM2.5)
毕节市,工业大道,105.3688,27.3598,2026-01-24T2000,47,59,/,22,11,36,51,65,细颗粒物(PM2.5)
滨州市,第二水厂,117.9961,37.3604,2026-01-24T2000,106,158,1.2,66,20,26,59,139,细颗粒物(PM2.5)
滨州市,北中新校,117.9789,37.3931,2026-01-24T2000,112,153,1.1,57,12,28,65,147,细颗粒物(PM2.5)
滨州市,中海酒店,117.9379,37.3959,2026-01-24T2000,114,151,1.0,35,14,36,29,149,细颗粒物(PM2.5)
滨州市,开发区一中,117.9381509,37.35547456,2026-01-24T2000,112,156,1.1,53,18,40,65,147,细颗粒物(PM2.5)
滨州市,金海六路,118.0914,37.6938,2026-01-24T2000,97,134,1.0,75,7,26,70,128,细颗粒物(PM2.5)
滨州市,滨州市西街道办事处,117.9955,37.3752,2026-01-24T2000,127,161,1.3,58,15,29,66,168,细颗粒物(PM2.5)
亳州市,污水处理厂,115.8071,33.8399,2026-01-24T2000,104,125,0.4,28,5,82,115,137,细颗粒物(PM2.5)
亳州市,三国揽胜宫,115.7789,33.8519,2026-01-24T2000,108,135,0.7,29,4,80,112,142,细颗粒物(PM2.5)
亳州市,亳州学院,115.7631,33.803,2026-01-24T2000,103,125,1.1,24,3,82,114,135,细颗粒物(PM2.5)
博尔塔拉蒙古自治州,市党校,82.0482,44.8553,2026-01-24T2000,52,113,1.0,28,3,69,72,82,颗粒物(PM10)
