area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,州农科所,102.1879,31.914,2024-12-20T1800,7,24,0.6,29,12,58,64,24,
阿坝藏族羌族自治州,马师校,102.2502,31.8896,2024-12-20T1800,21,54,0.7,56,5,17,50,52,颗粒物(PM10)
阿坝藏族羌族自治州,马尔康中学西区,102.2165,31.9024,2024-12-20T1800,15,31,0.5,32,6,45,57,31,
阿克苏地区,电视台,80.292,41.1694,2024-12-20T1800,46,79,0.8,26,4,67,44,65,颗粒物(PM10)
阿克苏地区,艺术中心,80.2613,41.1551,2024-12-20T1800,40,59,0.7,13,5,77,45,57,细颗粒物(PM2.5)
阿拉善盟,西城区西花园,105.6467,38.8363,2024-12-20T1800,22,85,0.5,13,10,77,84,68,颗粒物(PM10)
阿拉善盟,蒙二幼,105.6985,38.8411,2024-12-20T1800,11,70,0.4,9,5,73,84,60,颗粒物(PM10)
阿拉善盟,环保局新楼,105.724,38.8516,2024-12-20T1800,8,38,0.5,6,8,78,90,38,
阿勒泰地区,市站,88.1264,47.8517,2024-12-20T1800,9,18,0.1,27,15,51,60,18,
阿里地区,阿里监测站,80.1161,32.5,2024-12-20T1800,3,,0.4,1,3,99,85,31,
阿里地区,阿里藏医院,80.0903,32.5028,2024-12-20T1800,3,6,0.4,1,3,91,79,29,
安康市,香溪洞,109.0318,32.6537,2024-12-20T1800,59,70,0.6,18,11,80,64,80,细颗粒物(PM2.5)
安康市,汉滨区检察院,109.0072,32.6975,2024-12-20T1800,74,96,1.0,43,18,61,63,99,细颗粒物(PM2.5)
安康市,市邮政管理局,109.0325,32.6913,2024-12-20T1800,90,114,1.4,68,18,29,56,119,细颗粒物(PM2.5)
安庆市,环科院,117.0809,30.5177,2024-12-20T1800,50,79,0.6,53,7,55,68,69,细颗粒物(PM2.5)
安庆市,马山宾馆,117.0331,30.5119,2024-12-20T1800,48,61,0.4,36,9,74,67,67,细颗粒物(PM2.5)
安庆市,安庆大学,116.9896,30.6145,2024-12-20T1800,53,64,0.5,66,13,58,76,73,细颗粒物(PM2.5)
安庆市,市人大,117.0598,30.5351,2024-12-20T1800,49,66,0.5,39,8,77,71,68,细颗粒物(PM2.5)
