area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,马师校,102.2503,31.8896,2026-01-27T1700,12,16,0.4,5,4,87,76,28,
阿坝藏族羌族自治州,马尔康中学西区,102.2174,31.9016,2026-01-27T1700,16,23,0.6,3,6,60,50,23,
阿克苏地区,电视台,80.2899,41.1684,2026-01-27T1700,92,309,1.3,30,12,53,29,180,颗粒物(PM10)
阿克苏地区,艺术中心,80.2592,41.1541,2026-01-27T1700,72,251,0.7,28,8,63,28,151,颗粒物(PM10)
阿拉善盟,蒙二幼,105.699,38.8409,2026-01-27T1700,53,171,0.6,8,10,85,81,111,颗粒物(PM10)
阿拉善盟,环保局新楼,105.7198,38.8508,2026-01-27T1700,56,161,0.5,7,7,73,73,106,颗粒物(PM10)
阿勒泰地区,市站,88.1266,47.8515,2026-01-27T1700,18,24,0.6,54,11,37,43,27,
阿勒泰地区,阿勒泰路33号,88.1198,47.7931,2026-01-27T1700,3,16,0.4,29,8,60,42,19,
阿里地区,阿里监测站,80.1171,32.4999,2026-01-27T1700,3,,0.5,2,7,94,86,30,
阿里地区,阿里藏医院,80.0906,32.5029,2026-01-27T1700,3,10,0.5,1,8,94,77,30,
安康市,汉滨区检察院,109.0088,32.6974,2026-01-27T1700,22,68,0.8,8,5,73,46,59,颗粒物(PM10)
安康市,市邮政管理局,109.0324,32.6913,2026-01-27T1700,24,94,0.7,8,5,70,48,72,颗粒物(PM10)
安庆市,环科院,117.0806,30.5181,2026-01-27T1700,39,54,0.6,16,5,56,57,55,细颗粒物(PM2.5)
安庆市,马山宾馆,117.0331,30.5118,2026-01-27T1700,38,49,0.7,20,4,56,56,54,细颗粒物(PM2.5)
安庆市,安庆大学,116.9897,30.6146,2026-01-27T1700,33,41,0.6,16,4,59,54,48,
安庆市,市人大,117.0598,30.5351,2026-01-27T1700,40,46,0.6,21,4,52,54,57,细颗粒物(PM2.5)
安顺市,凤凰山,105.9408,26.2431,2026-01-27T1700,60,,0.8,18,21,62,53,82,细颗粒物(PM2.5)
安顺市,金钟山,105.9443,26.2567,2026-01-27T1700,50,50,0.9,17,22,66,50,69,细颗粒物(PM2.5)
安顺市,娄家坡,105.8983,26.248,2026-01-27T1700,53,59,0.8,23,31,61,51,73,细颗粒物(PM2.5)
安阳市,红庙街,114.3552,36.1017,2026-01-27T1700,137,225,1.0,26,5,87,73,182,细颗粒物(PM2.5)
安阳市,银杏小区,114.361,36.0681,2026-01-27T1700,154,211,1.0,24,6,92,69,204,细颗粒物(PM2.5)
安阳市,信访局,114.3921,36.0879,2026-01-27T1700,144,209,0.9,15,7,99,74,192,细颗粒物(PM2.5)
安阳市,左辅环卫站,114.4706,36.0634,2026-01-27T1700,151,236,1.0,21,6,96,74,201,细颗粒物(PM2.5)
安阳市,钢三路198号,114.2918,36.0769,2026-01-27T1700,164,252,1.0,23,9,81,64,214,细颗粒物(PM2.5)
