area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,州农科所,102.1879,31.914,2025-02-16T1200,11,30,0,11,10,70,65,30,
阿坝藏族羌族自治州,马师校,102.2502,31.8896,2025-02-16T1200,7,10,0.5,10,5,89,73,28,
阿坝藏族羌族自治州,马尔康中学西区,102.2165,31.9024,2025-02-16T1200,9,14,0.5,6,6,94,78,30,
阿克苏地区,电视台,80.292,41.1694,2025-02-16T1200,76,409,1.0,30,4,43,30,285,颗粒物(PM10)
阿克苏地区,艺术中心,80.2613,41.1551,2025-02-16T1200,102,438,1.1,34,8,35,27,323,颗粒物(PM10)
阿拉善盟,西城区西花园,105.6467,38.8363,2025-02-16T1200,26,83,0.6,7,15,93,92,67,颗粒物(PM10)
阿拉善盟,蒙二幼,105.6985,38.8411,2025-02-16T1200,25,81,0.8,10,5,85,88,66,颗粒物(PM10)
阿拉善盟,环保局新楼,105.724,38.8516,2025-02-16T1200,27,76,1.1,7,6,92,100,63,颗粒物(PM10)
阿勒泰地区,市站,88.1264,47.8517,2025-02-16T1200,12,,0.3,18,4,68,65,22,
阿里地区,阿里监测站,80.1161,32.5,2025-02-16T1200,3,6,0.4,2,5,80,82,25,
阿里地区,阿里藏医院,80.0903,32.5028,2025-02-16T1200,14,24,0.8,12,11,77,88,25,
安康市,香溪洞,109.0318,32.6537,2025-02-16T1200,23,44,0.7,21,14,39,60,44,
安康市,汉滨区检察院,109.0072,32.6975,2025-02-16T1200,14,41,0.6,15,14,60,42,41,
安康市,市邮政管理局,109.0325,32.6913,2025-02-16T1200,24,52,0.5,18,26,54,34,51,颗粒物(PM10)
安庆市,环科院,117.0809,30.5177,2025-02-16T1200,64,76,1.0,20,6,41,18,87,细颗粒物(PM2.5)
安庆市,马山宾馆,117.0331,30.5119,2025-02-16T1200,66,,1.1,22,8,46,16,89,细颗粒物(PM2.5)
安庆市,安庆大学,116.9896,30.6145,2025-02-16T1200,76,93,1.1,26,8,51,30,102,细颗粒物(PM2.5)
安庆市,市人大,117.0598,30.5351,2025-02-16T1200,68,81,1.0,19,6,50,20,92,细颗粒物(PM2.5)
安顺市,伍家关,105.9606,26.2611,2025-02-16T1200,24,33,0.5,12,12,63,64,35,
安顺市,凤凰山,105.9408,26.2431,2025-02-16T1200,30,35,0.6,16,20,52,54,43,
安顺市,金钟山,105.9439,26.2564,2025-02-16T1200,26,35,0.6,12,17,54,56,38,
安顺市,娄家坡,105.8983,26.2481,2025-02-16T1200,31,36,0.6,14,16,56,50,45,
安阳市,棉研所,114.4839,36.0621,2025-02-16T1200,18,82,0.2,10,8,73,56,66,颗粒物(PM10)
安阳市,红庙街,114.3551,36.1017,2025-02-16T1200,15,67,0.4,6,4,75,56,59,颗粒物(PM10)
