area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,马师校,102.2503,31.8896,2026-03-22T0000,10,28,0.3,18,5,41,89,28,
阿坝藏族羌族自治州,马尔康中学西区,102.2174,31.9016,2026-03-22T0000,8,15,0.4,20,2,49,89,16,
阿克苏地区,电视台,80.2899,41.1684,2026-03-22T0000,76,182,1.0,50,3,41,94,124,颗粒物(PM10)
阿克苏地区,艺术中心,80.2592,41.1541,2026-03-22T0000,74,200,0.7,69,3,17,100,131,颗粒物(PM10)
阿拉善盟,蒙二幼,105.699,38.8409,2026-03-22T0000,50,137,0.5,5,6,89,102,107,颗粒物(PM10)
阿拉善盟,环保局新楼,105.7198,38.8508,2026-03-22T0000,27,96,0.3,4,6,93,98,83,颗粒物(PM10)
阿勒泰地区,市站,88.1266,47.8515,2026-03-22T0000,3,18,0.3,14,5,66,84,21,
阿勒泰地区,阿勒泰路33号,88.1198,47.7931,2026-03-22T0000,3,24,0.2,9,6,78,92,25,
阿里地区,阿里监测站,80.1171,32.4999,2026-03-22T0000,3,9,0.3,3,13,119,122,38,
阿里地区,阿里藏医院,80.0906,32.5029,2026-03-22T0000,3,6,0.1,1,5,127,127,40,
安康市,汉滨区检察院,109.0088,32.6974,2026-03-22T0000,36,89,0.6,44,4,5,62,78,颗粒物(PM10)
安康市,市邮政管理局,109.0324,32.6913,2026-03-22T0000,34,88,0.7,42,5,11,64,78,颗粒物(PM10)
安庆市,环科院,117.0806,30.5181,2026-03-22T0000,40,45,1.0,79,7,8,82,60,细颗粒物(PM2.5)
安庆市,马山宾馆,117.0331,30.5118,2026-03-22T0000,54,NA,0.8,63,5,19,83,88,细颗粒物(PM2.5)
安庆市,安庆大学,116.9897,30.6146,2026-03-22T0000,43,60,0.7,49,4,14,90,66,细颗粒物(PM2.5)
安庆市,市人大,117.0598,30.5351,2026-03-22T0000,36,43,0.8,54,6,32,88,52,细颗粒物(PM2.5)
安顺市,凤凰山,105.9408,26.2431,2026-03-22T0000,25,42,0.7,15,11,32,69,42,
安顺市,金钟山,105.9443,26.2567,2026-03-22T0000,26,28,0.7,8,9,37,63,38,
安顺市,娄家坡,105.8983,26.248,2026-03-22T0000,33,34,0.8,12,10,31,65,48,
安阳市,红庙街,114.3552,36.1017,2026-03-22T0000,55,96,0.4,16,2,81,124,90,细颗粒物(PM2.5)
安阳市,银杏小区,114.361,36.0681,2026-03-22T0000,62,97,0.2,15,2,80,127,102,细颗粒物(PM2.5)
安阳市,信访局,114.3921,36.0879,2026-03-22T0000,64,92,0.2,17,2,83,132,104,细颗粒物(PM2.5)
安阳市,左辅环卫站,114.4706,36.0634,2026-03-22T0000,59,112,0.5,15,3,80,127,98,细颗粒物(PM2.5)
安阳市,钢三路198号,114.2918,36.0769,2026-03-22T0000,50,107,0.5,19,4,75,116,91,颗粒物(PM10)
鞍山市,深沟寺,123.0441,41.1201,2026-03-22T0000,56,84,0.7,11,9,128,126,92,细颗粒物(PM2.5)
鞍山市,太阳城,123.011,41.0931,2026-03-22T0000,61,84,0.7,11,8,129,124,101,细颗粒物(PM2.5)
鞍山市,太平,123.0483,41.1445,2026-03-22T0000,58,90,0.7,10,10,128,124,96,细颗粒物(PM2.5)
鞍山市,铁西三道街,122.964,41.0968,2026-03-22T0000,58,97,0.7,17,11,130,125,96,细颗粒物(PM2.5)
鞍山市,明达新区,123.0219,41.0822,2026-03-22T0000,60,85,0.6,12,12,124,124,100,细颗粒物(PM2.5)
鞍山市,兴盛南路290号,122.944647,41.082639,2026-03-22T0000,60,97,1.2,18,10,122,120,100,细颗粒物(PM2.5)
