area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,州农科所,102.1879,31.914,2025-05-04T1100,13,44,0.6,8,11,73,49,44,
阿坝藏族羌族自治州,马师校,102.2502,31.8896,2025-05-04T1100,9,20,0.5,9,6,76,40,24,
阿坝藏族羌族自治州,马尔康中学西区,102.2165,31.9024,2025-05-04T1100,11,12,0.4,4,5,87,51,28,
阿克苏地区,电视台,80.292,41.1694,2025-05-04T1100,22,114,0.4,8,5,74,80,82,颗粒物(PM10)
阿克苏地区,艺术中心,80.2613,41.1551,2025-05-04T1100,29,143,0.4,7,5,82,92,97,颗粒物(PM10)
阿拉善盟,西城区西花园,105.6467,38.8363,2025-05-04T1100,72,167,0.7,10,6,108,94,109,颗粒物(PM10)
阿拉善盟,蒙二幼,105.6985,38.8411,2025-05-04T1100,52,117,0.4,6,8,94,83,84,颗粒物(PM10)
阿拉善盟,环保局新楼,105.724,38.8516,2025-05-04T1100,48,127,0.5,4,8,101,95,89,颗粒物(PM10)
阿勒泰地区,市站,88.1264,47.8517,2025-05-04T1100,3,25,0.2,11,3,77,86,25,
阿里地区,阿里监测站,80.1161,32.5,2025-05-04T1100,8,21,0.4,13,6,98,99,31,
阿里地区,阿里藏医院,80.0903,32.5028,2025-05-04T1100,12,33,0.4,8,7,108,113,34,
安康市,香溪洞,109.0318,32.6537,2025-05-04T1100,11,28,0.7,6,9,116,113,37,
安康市,汉滨区检察院,109.0072,32.6975,2025-05-04T1100,18,42,0.4,6,11,122,106,42,
安康市,市邮政管理局,109.0325,32.6913,2025-05-04T1100,13,41,0.6,5,7,121,109,41,
安庆市,环科院,117.0809,30.5177,2025-05-04T1100,24,50,0.7,18,5,112,95,50,
安庆市,马山宾馆,117.0331,30.5119,2025-05-04T1100,25,48,0.6,12,8,119,95,48,
安庆市,安庆大学,116.9896,30.6145,2025-05-04T1100,19,41,0.5,12,6,122,95,41,
安庆市,市人大,117.0598,30.5351,2025-05-04T1100,26,46,0.5,14,11,129,99,46,
安顺市,凤凰山,105.9408,26.2431,2025-05-04T1100,19,26,0.4,6,7,85,71,28,
安顺市,金钟山,105.9439,26.2564,2025-05-04T1100,22,29,0.3,5,5,86,69,32,
安顺市,娄家坡,105.8983,26.2481,2025-05-04T1100,34,39,0.7,4,6,87,72,49,
安阳市,红庙街,114.3551,36.1017,2025-05-04T1100,22,48,0.3,2,2,114,78,48,
安阳市,银杏小区,114.361,36.0681,2025-05-04T1100,22,62,0.2,5,2,120,77,56,颗粒物(PM10)
安阳市,信访局,114.3922,36.0878,2025-05-04T1100,18,129,0.3,3,4,121,82,90,颗粒物(PM10)
安阳市,左辅环卫站,114.4705,36.0637,2025-05-04T1100,29,63,0.5,13,6,115,65,57,颗粒物(PM10)
安阳市,安钢职工学校,114.2917,36.0949,2025-05-04T1100,25,57,0.3,6,3,113,73,54,颗粒物(PM10)
鞍山市,深沟寺,123.044,41.1196,2025-05-04T1100,6,23,0.3,4,5,87,67,28,
鞍山市,太阳城,123.011,41.0931,2025-05-04T1100,3,12,0.8,7,11,79,61,25,
鞍山市,太平,123.0485,41.1442,2025-05-04T1100,6,26,0.5,6,8,78,60,26,
鞍山市,铁西三道街,122.9642,41.0971,2025-05-04T1100,3,27,0.4,8,3,83,61,27,
鞍山市,明达新区,123.022,41.0821,2025-05-04T1100,6,19,0.4,6,9,81,65,26,
