area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,州农科所,102.1879,31.914,2024-11-13T1700,8,18,0,8,9,96,69,30,
阿坝藏族羌族自治州,马师校,102.2502,31.8896,2024-11-13T1700,17,,0.3,7,4,85,60,27,
阿坝藏族羌族自治州,马尔康中学西区,102.2165,31.9024,2024-11-13T1700,9,25,0.4,6,4,86,66,27,
阿克苏地区,电视台,80.292,41.1694,2024-11-13T1700,27,112,0.4,15,5,116,73,81,颗粒物(PM10)
阿克苏地区,艺术中心,80.2613,41.1551,2024-11-13T1700,24,100,0.4,11,4,119,75,75,颗粒物(PM10)
阿拉善盟,西城区西花园,105.6467,38.8363,2024-11-13T1700,20,45,0.7,11,10,99,97,45,
阿拉善盟,蒙二幼,105.6985,38.8411,2024-11-13T1700,14,29,0.6,14,8,90,92,29,
阿拉善盟,环保局新楼,105.724,38.8516,2024-11-13T1700,14,32,0.5,11,9,94,94,32,
阿勒泰地区,市站,88.1264,47.8517,2024-11-13T1700,10,,0.2,25,10,53,57,17,
阿里地区,阿里监测站,80.1161,32.5,2024-11-13T1700,3,10,0.5,1,6,89,88,28,
阿里地区,阿里藏医院,80.0903,32.5028,2024-11-13T1700,3,9,0.5,1,5,90,95,29,
安康市,香溪洞,109.0318,32.6537,2024-11-13T1700,,,,,,,32,,
安康市,汉滨区检察院,109.0072,32.6975,2024-11-13T1700,26,42,0.7,28,6,22,13,42,
安康市,市邮政管理局,109.0325,32.6913,2024-11-13T1700,20,,0.8,28,6,22,15,,
安庆市,环科院,117.0809,30.5177,2024-11-13T1700,25,40,0.7,22,12,112,97,40,
安庆市,马山宾馆,117.0331,30.5119,2024-11-13T1700,15,28,0.7,23,,108,104,,
安庆市,安庆大学,116.9896,30.6145,2024-11-13T1700,21,45,0.6,17,9,135,109,45,
安庆市,市人大,117.0598,30.5351,2024-11-13T1700,22,34,0.5,34,,106,96,,
安顺市,伍家关,105.9606,26.2611,2024-11-13T1700,15,22,0.6,5,4,83,76,26,
安顺市,凤凰山,105.9408,26.2431,2024-11-13T1700,17,24,0.4,6,8,101,88,32,
安顺市,金钟山,105.9439,26.2564,2024-11-13T1700,19,25,0.5,5,7,101,88,32,
安顺市,娄家坡,105.8983,26.2481,2024-11-13T1700,21,24,0.4,8,8,99,90,31,
