area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,马师校,102.2503,31.8896,2026-03-29T1300,6,14,0.3,6,5,72,48,23,
阿坝藏族羌族自治州,马尔康中学西区,102.2174,31.9016,2026-03-29T1300,NA,NA,NA,NA,4,68,47,NA,NA
阿克苏地区,电视台,80.2899,41.1684,2026-03-29T1300,86,233,0.5,7,6,100,82,144,颗粒物(PM10)
阿克苏地区,艺术中心,80.2592,41.1541,2026-03-29T1300,60,223,0.6,8,7,105,88,140,颗粒物(PM10)
阿拉善盟,蒙二幼,105.699,38.8409,2026-03-29T1300,10,39,0.5,4,8,111,97,39,
阿拉善盟,环保局新楼,105.7198,38.8508,2026-03-29T1300,13,39,0.6,5,8,105,96,39,
阿勒泰地区,市站,88.1266,47.8515,2026-03-29T1300,3,6,0.2,3,5,93,96,30,
阿勒泰地区,阿勒泰路33号,88.1198,47.7931,2026-03-29T1300,3,14,0.2,5,5,90,92,29,
阿里地区,阿里监测站,80.1171,32.4999,2026-03-29T1300,3,6,0.3,2,5,101,96,32,
阿里地区,阿里藏医院,80.0906,32.5029,2026-03-29T1300,3,8,0.3,1,6,103,100,33,
安康市,汉滨区检察院,109.0088,32.6974,2026-03-29T1300,33,54,0.7,29,6,33,36,53,颗粒物(PM10)
安康市,市邮政管理局,109.0324,32.6913,2026-03-29T1300,29,62,0.8,20,6,47,31,59,颗粒物(PM10)
安庆市,环科院,117.0806,30.5181,2026-03-29T1300,26,53,0.3,8,11,156,70,53,颗粒物(PM10)
安庆市,马山宾馆,117.0331,30.5118,2026-03-29T1300,23,51,0.7,6,8,146,68,51,颗粒物(PM10)
安庆市,安庆大学,116.9897,30.6146,2026-03-29T1300,21,47,0.5,8,6,154,78,49,
安庆市,市人大,117.0598,30.5351,2026-03-29T1300,22,46,0.3,11,9,155,79,49,
安顺市,凤凰山,105.9408,26.2431,2026-03-29T1300,8,14,0.6,8,10,97,64,31,
安顺市,金钟山,105.9443,26.2567,2026-03-29T1300,14,NA,0.7,7,8,88,60,28,
安顺市,娄家坡,105.8983,26.248,2026-03-29T1300,24,NA,0.8,5,10,98,62,35,
