area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,州农科所,102.1879,31.914,2024-12-08T2200,13,43,0.7,27,8,41,90,43,
阿坝藏族羌族自治州,马师校,102.2502,31.8896,2024-12-08T2200,28,29,0.6,38,4,15,58,40,
阿坝藏族羌族自治州,马尔康中学西区,102.2165,31.9024,2024-12-08T2200,20,39,0.6,31,6,24,68,39,
阿克苏地区,电视台,80.292,41.1694,2024-12-08T2200,52,86,1.0,56,4,37,65,72,细颗粒物(PM2.5)
阿克苏地区,艺术中心,80.2613,41.1551,2024-12-08T2200,37,99,0.8,50,4,42,70,75,颗粒物(PM10)
阿拉善盟,西城区西花园,105.6467,38.8363,2024-12-08T2200,34,39,0.6,24,11,54,72,49,
阿拉善盟,蒙二幼,105.6985,38.8411,2024-12-08T2200,12,19,0.6,16,6,62,69,20,
阿拉善盟,环保局新楼,105.724,38.8516,2024-12-08T2200,9,15,0.7,10,9,66,74,21,
阿勒泰地区,市站,88.1264,47.8517,2024-12-08T2200,18,44,0.4,34,8,16,45,44,
阿里地区,阿里监测站,80.1161,32.5,2024-12-08T2200,7,21,0.4,2,5,96,101,30,
阿里地区,阿里藏医院,80.0903,32.5028,2024-12-08T2200,7,31,0.4,1,4,94,94,31,
安康市,香溪洞,109.0318,32.6537,2024-12-08T2200,63,68,0.5,16,10,70,69,85,细颗粒物(PM2.5)
安康市,汉滨区检察院,109.0072,32.6975,2024-12-08T2200,64,90,0.6,24,12,68,75,87,细颗粒物(PM2.5)
安康市,市邮政管理局,109.0325,32.6913,2024-12-08T2200,75,99,0.7,26,8,55,68,100,细颗粒物(PM2.5)
安庆市,环科院,117.0809,30.5177,2024-12-08T2200,33,50,0.5,26,8,47,64,50,
安庆市,马山宾馆,117.0331,30.5119,2024-12-08T2200,34,52,0.5,25,10,47,58,51,颗粒物(PM10)
安庆市,安庆大学,116.9896,30.6145,2024-12-08T2200,29,53,0.8,,12,57,68,,
安庆市,市人大,117.0598,30.5351,2024-12-08T2200,30,48,0.5,28,7,48,59,48,
安顺市,伍家关,105.9606,26.2611,2024-12-08T2200,17,20,0.4,10,7,53,67,25,
安顺市,凤凰山,105.9408,26.2431,2024-12-08T2200,17,24,0.6,13,11,43,60,25,
