area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,州农科所,102.1879,31.914,2025-01-23T0000,14,38,0.9,15,5,49,68,38,
阿坝藏族羌族自治州,马师校,102.2502,31.8896,2025-01-23T0000,21,24,0.5,30,6,32,69,30,
阿坝藏族羌族自治州,马尔康中学西区,102.2165,31.9024,2025-01-23T0000,14,26,0.4,18,5,36,66,26,
阿克苏地区,电视台,80.292,41.1694,2025-01-23T0000,119,146,2.3,86,5,4,50,156,细颗粒物(PM2.5)
阿克苏地区,艺术中心,80.2613,41.1551,2025-01-23T0000,96,140,1.8,67,4,7,46,127,细颗粒物(PM2.5)
阿拉善盟,西城区西花园,105.6467,38.8363,2025-01-23T0000,40,54,1.0,38,13,48,86,57,细颗粒物(PM2.5)
阿拉善盟,蒙二幼,105.6985,38.8411,2025-01-23T0000,16,46,0.7,16,8,66,84,46,
阿拉善盟,环保局新楼,105.724,38.8516,2025-01-23T0000,6,12,0.5,7,8,89,84,28,
阿勒泰地区,市站,88.1264,47.8517,2025-01-23T0000,10,17,0.4,20,10,,63,,
阿里地区,阿里监测站,80.1161,32.5,2025-01-23T0000,3,8,0.6,1,9,90,94,29,
阿里地区,阿里藏医院,80.0903,32.5028,2025-01-23T0000,3,10,0.5,1,6,82,83,26,
安康市,香溪洞,109.0318,32.6537,2025-01-23T0000,106,130,1.3,38,12,38,49,139,细颗粒物(PM2.5)
安康市,汉滨区检察院,109.0072,32.6975,2025-01-23T0000,153,194,1.7,62,8,10,28,203,细颗粒物(PM2.5)
安康市,市邮政管理局,109.0325,32.6913,2025-01-23T0000,145,190,1.8,65,8,4,25,193,细颗粒物(PM2.5)
安庆市,环科院,117.0809,30.5177,2025-01-23T0000,150,171,1.0,27,10,120,93,200,细颗粒物(PM2.5)
安庆市,马山宾馆,117.0331,30.5119,2025-01-23T0000,158,175,1.2,23,12,131,95,208,细颗粒物(PM2.5)
安庆市,安庆大学,116.9896,30.6145,2025-01-23T0000,173,199,1.1,24,11,135,113,223,细颗粒物(PM2.5)
安庆市,市人大,117.0598,30.5351,2025-01-23T0000,154,188,1.1,30,10,124,87,204,细颗粒物(PM2.5)
安顺市,伍家关,105.9606,26.2611,2025-01-23T0000,54,73,0.9,14,14,149,146,74,细颗粒物(PM2.5)
安顺市,凤凰山,105.9408,26.2431,2025-01-23T0000,56,76,0.7,14,20,141,138,77,细颗粒物(PM2.5)
安顺市,金钟山,105.9439,26.2564,2025-01-23T0000,50,74,0.9,13,18,137,135,69,细颗粒物(PM2.5)
安顺市,娄家坡,105.8983,26.2481,2025-01-23T0000,57,71,0.9,16,18,132,131,78,细颗粒物(PM2.5)
安阳市,棉研所,114.4839,36.0621,2025-01-23T0000,39,60,0.6,37,11,32,64,55,"颗粒物(PM10),细颗粒物(PM2.5)"
安阳市,红庙街,114.3551,36.1017,2025-01-23T0000,71,78,0.8,23,14,43,71,95,细颗粒物(PM2.5)
安阳市,银杏小区,114.361,36.0681,2025-01-23T0000,63,72,0.8,30,11,42,71,85,细颗粒物(PM2.5)
安阳市,信访局,114.3922,36.0878,2025-01-23T0000,50,84,0.5,29,8,40,70,69,细颗粒物(PM2.5)
安阳市,左辅环卫站,114.4705,36.0637,2025-01-23T0000,42,75,0.5,26,5,43,75,63,颗粒物(PM10)
安阳市,安钢职工学校,114.2917,36.0949,2025-01-23T0000,56,81,1.0,47,20,31,70,77,细颗粒物(PM2.5)
鞍山市,深沟寺,123.044,41.1196,2025-01-23T0000,63,91,0.7,30,9,26,62,85,细颗粒物(PM2.5)
鞍山市,太阳城,123.011,41.0931,2025-01-23T0000,64,92,0.8,38,8,32,58,87,细颗粒物(PM2.5)
鞍山市,太平,123.0485,41.1442,2025-01-23T0000,72,109,1.2,51,12,16,62,97,细颗粒物(PM2.5)
鞍山市,铁西三道街,122.9642,41.0971,2025-01-23T0000,135,175,1.6,60,11,10,65,179,细颗粒物(PM2.5)
鞍山市,明达新区,123.022,41.0821,2025-01-23T0000,61,89,0.6,38,13,32,57,83,细颗粒物(PM2.5)
鞍山市,千山,123.1289,41.0228,2025-01-23T0000,,,,,,,46,,
鞍山市,兴盛南路290号,122.9446,41.0826,2025-01-23T0000,168,240,2.2,63,18,10,58,218,细颗粒物(PM2.5)
巴彦淖尔市,附二中,107.4212,40.761,2025-01-23T0000,46,84,0.8,59,23,17,58,67,颗粒物(PM10)
巴彦淖尔市,市环保大楼,107.37,40.7372,2025-01-23T0000,43,71,0.6,70,8,11,60,61,颗粒物(PM10)
巴音郭楞蒙古自治州,孔雀公园,86.1472,41.7538,2025-01-23T0000,73,101,1.0,62,5,27,67,98,细颗粒物(PM2.5)
巴音郭楞蒙古自治州,棉纺厂,86.1972,41.7166,2025-01-23T0000,44,97,0.9,92,3,8,63,74,颗粒物(PM10)
