area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,州农科所,102.1879,31.914,2025-05-02T2200,18,46,0.7,35,17,45,92,46,
阿坝藏族羌族自治州,马师校,102.2502,31.8896,2025-05-02T2200,20,29,0.5,31,5,48,107,29,
阿坝藏族羌族自治州,马尔康中学西区,102.2165,31.9024,2025-05-02T2200,17,33,0.4,23,4,56,122,33,
阿克苏地区,电视台,80.292,41.1694,2025-05-02T2200,69,330,0.6,7,6,98,99,190,颗粒物(PM10)
阿克苏地区,艺术中心,80.2613,41.1551,2025-05-02T2200,64,372,0.4,15,4,88,95,232,颗粒物(PM10)
阿拉善盟,西城区西花园,105.6467,38.8363,2025-05-02T2200,41,111,0.6,10,4,100,108,81,颗粒物(PM10)
阿拉善盟,蒙二幼,105.6985,38.8411,2025-05-02T2200,32,125,0.4,5,8,89,93,88,颗粒物(PM10)
阿拉善盟,环保局新楼,105.724,38.8516,2025-05-02T2200,33,98,0.5,4,8,94,100,74,颗粒物(PM10)
阿勒泰地区,市站,88.1264,47.8517,2025-05-02T2200,10,27,0.3,19,3,78,91,27,
阿里地区,阿里监测站,80.1161,32.5,2025-05-02T2200,6,,0.4,8,5,116,117,37,
阿里地区,阿里藏医院,80.0903,32.5028,2025-05-02T2200,3,17,0.3,3,5,125,127,40,
安康市,香溪洞,109.0318,32.6537,2025-05-02T2200,25,76,0.5,5,7,112,131,63,颗粒物(PM10)
安康市,汉滨区检察院,109.0072,32.6975,2025-05-02T2200,27,81,0.4,12,8,79,132,66,颗粒物(PM10)
安康市,市邮政管理局,109.0325,32.6913,2025-05-02T2200,39,92,0.3,23,16,58,134,71,颗粒物(PM10)
安庆市,环科院,117.0809,30.5177,2025-05-02T2200,19,37,0.5,20,2,104,133,37,
安庆市,马山宾馆,117.0331,30.5119,2025-05-02T2200,21,42,0.4,32,4,80,131,42,
安庆市,安庆大学,116.9896,30.6145,2025-05-02T2200,20,43,0.3,22,5,96,135,43,
安庆市,市人大,117.0598,30.5351,2025-05-02T2200,14,43,0.4,19,7,105,142,43,
安顺市,伍家关,105.9606,26.2611,2025-05-02T2200,24,43,0.3,7,3,139,157,44,
安顺市,凤凰山,105.9408,26.2431,2025-05-02T2200,26,49,0.4,11,7,118,135,49,
安顺市,金钟山,105.9439,26.2564,2025-05-02T2200,29,31,0.4,8,6,123,138,42,
安顺市,娄家坡,105.8983,26.2481,2025-05-02T2200,24,45,0.4,8,7,123,140,45,
安阳市,棉研所,114.4839,36.0621,2025-05-02T2200,,,,,,,,,
安阳市,红庙街,114.3551,36.1017,2025-05-02T2200,19,153,0.3,1,3,118,152,102,颗粒物(PM10)
安阳市,银杏小区,114.361,36.0681,2025-05-02T2200,24,189,0.4,5,3,127,194,120,颗粒物(PM10)
安阳市,信访局,114.3922,36.0878,2025-05-02T2200,22,,0.4,10,3,126,160,,
安阳市,左辅环卫站,114.4705,36.0637,2025-05-02T2200,24,103,0.5,12,3,128,160,77,颗粒物(PM10)
安阳市,安钢职工学校,114.2917,36.0949,2025-05-02T2200,22,211,0.5,12,4,113,146,131,颗粒物(PM10)
