area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,州农科所,102.1879,31.914,2025-05-18T2100,15,25,0.7,4,10,79,90,25,
阿坝藏族羌族自治州,马师校,102.2502,31.8896,2025-05-18T2100,30,35,0.5,9,5,72,96,43,
阿坝藏族羌族自治州,马尔康中学西区,102.2165,31.9024,2025-05-18T2100,24,36,0.8,4,4,85,100,36,
阿克苏地区,电视台,80.292,41.1694,2025-05-18T2100,55,275,0.2,10,4,133,129,163,颗粒物(PM10)
阿克苏地区,艺术中心,80.2613,41.1551,2025-05-18T2100,80,233,0.2,9,4,116,119,142,颗粒物(PM10)
阿拉善盟,西城区西花园,105.6467,38.8363,2025-05-18T2100,27,49,0.8,21,4,92,120,49,
阿拉善盟,蒙二幼,105.6985,38.8411,2025-05-18T2100,21,52,0.5,15,8,84,103,51,颗粒物(PM10)
阿拉善盟,环保局新楼,105.724,38.8516,2025-05-18T2100,33,48,0.4,6,8,99,112,48,
阿勒泰地区,市站,88.1264,47.8517,2025-05-18T2100,26,541,0.3,7,2,109,111,441,颗粒物(PM10)
阿里地区,阿里监测站,80.1161,32.5,2025-05-18T2100,11,14,0.4,6,7,126,127,40,
阿里地区,阿里藏医院,80.0903,32.5028,2025-05-18T2100,,,0.3,1,6,,132,,
安康市,香溪洞,109.0318,32.6537,2025-05-18T2100,24,79,0.2,7,9,116,125,65,颗粒物(PM10)
安康市,汉滨区检察院,109.0072,32.6975,2025-05-18T2100,28,101,0.7,27,10,71,134,76,颗粒物(PM10)
安康市,市邮政管理局,109.0325,32.6913,2025-05-18T2100,71,138,1.0,33,9,42,116,95,细颗粒物(PM2.5)
安庆市,环科院,117.0809,30.5177,2025-05-18T2100,59,114,1.0,45,7,126,163,82,颗粒物(PM10)
安庆市,马山宾馆,117.0331,30.5119,2025-05-18T2100,69,109,1.2,63,10,108,157,93,细颗粒物(PM2.5)
安庆市,安庆大学,116.9896,30.6145,2025-05-18T2100,73,124,0.7,49,7,104,150,98,细颗粒物(PM2.5)
安庆市,市人大,117.0598,30.5351,2025-05-18T2100,62,120,0.9,32,11,158,177,85,颗粒物(PM10)
安顺市,伍家关,105.9606,26.2611,2025-05-18T2100,37,71,0.5,16,16,99,116,61,颗粒物(PM10)
安顺市,凤凰山,105.9408,26.2431,2025-05-18T2100,71,72,0.7,13,14,96,112,95,细颗粒物(PM2.5)
安顺市,金钟山,105.9439,26.2564,2025-05-18T2100,66,,0.5,11,17,91,108,89,细颗粒物(PM2.5)
安顺市,娄家坡,105.8983,26.2481,2025-05-18T2100,52,59,0.6,9,12,101,111,72,细颗粒物(PM2.5)
安阳市,棉研所,114.4839,36.0621,2025-05-18T2100,,,,,,,,,
安阳市,红庙街,114.3551,36.1017,2025-05-18T2100,33,143,0.6,7,5,138,164,97,颗粒物(PM10)
