area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,州农科所,102.1879,31.914,2025-01-01T0400,3,20,0.6,4,5,59,,20,
阿坝藏族羌族自治州,马师校,102.2502,31.8896,2025-01-01T0400,11,,0.3,9,3,45,,16,
阿坝藏族羌族自治州,马尔康中学西区,102.2165,31.9024,2025-01-01T0400,15,16,0.5,5,5,56,,22,
阿克苏地区,电视台,80.292,41.1694,2025-01-01T0400,91,137,2.2,74,3,6,,120,细颗粒物(PM2.5)
阿克苏地区,艺术中心,80.2613,41.1551,2025-01-01T0400,106,161,1.6,58,4,16,,139,细颗粒物(PM2.5)
阿拉善盟,西城区西花园,105.6467,38.8363,2025-01-01T0400,23,31,0.7,8,8,88,,33,
阿拉善盟,蒙二幼,105.6985,38.8411,2025-01-01T0400,11,19,0.5,10,3,85,,27,
阿拉善盟,环保局新楼,105.724,38.8516,2025-01-01T0400,6,14,0.5,4,7,92,,29,
阿勒泰地区,市站,88.1264,47.8517,2025-01-01T0400,39,54,0.6,60,8,10,,55,细颗粒物(PM2.5)
阿里地区,阿里监测站,80.1161,32.5,2025-01-01T0400,18,36,0.6,29,11,39,,36,
阿里地区,阿里藏医院,80.0903,32.5028,2025-01-01T0400,22,40,1.6,47,24,18,,40,
安康市,香溪洞,109.0318,32.6537,2025-01-01T0400,49,66,0.7,20,10,44,,68,细颗粒物(PM2.5)
安康市,汉滨区检察院,109.0072,32.6975,2025-01-01T0400,45,62,0.7,22,5,27,,63,细颗粒物(PM2.5)
安康市,市邮政管理局,109.0325,32.6913,2025-01-01T0400,60,81,0.6,35,6,14,,82,细颗粒物(PM2.5)
安庆市,环科院,117.0809,30.5177,2025-01-01T0400,77,122,1.0,46,9,26,,103,细颗粒物(PM2.5)
安庆市,马山宾馆,117.0331,30.5119,2025-01-01T0400,79,125,0.8,52,11,19,,105,细颗粒物(PM2.5)
安庆市,安庆大学,116.9896,30.6145,2025-01-01T0400,88,146,0.9,54,12,33,,117,细颗粒物(PM2.5)
安庆市,市人大,117.0598,30.5351,2025-01-01T0400,86,132,0.9,55,8,21,,114,细颗粒物(PM2.5)
安顺市,伍家关,105.9606,26.2611,2025-01-01T0400,,,,,,,85,,
安顺市,凤凰山,105.9408,26.2431,2025-01-01T0400,38,46,0.6,21,20,77,,54,细颗粒物(PM2.5)
安顺市,金钟山,105.9439,26.2564,2025-01-01T0400,38,44,0.8,12,19,77,,54,细颗粒物(PM2.5)
安顺市,娄家坡,105.8983,26.2481,2025-01-01T0400,34,44,0.6,10,10,75,,49,
安阳市,棉研所,114.4839,36.0621,2025-01-01T0400,83,145,0.7,44,8,17,,110,细颗粒物(PM2.5)
安阳市,红庙街,114.3551,36.1017,2025-01-01T0400,116,186,1.2,55,9,5,,152,细颗粒物(PM2.5)
安阳市,银杏小区,114.361,36.0681,2025-01-01T0400,101,150,1.1,56,2,4,,133,细颗粒物(PM2.5)
安阳市,信访局,114.3922,36.0878,2025-01-01T0400,123,217,0.8,66,4,4,,162,细颗粒物(PM2.5)
