area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,州农科所,102.1879,31.914,2025-04-08T1900,11,54,0.4,18,13,82,104,52,颗粒物(PM10)
阿坝藏族羌族自治州,马师校,102.2502,31.8896,2025-04-08T1900,10,36,0.3,8,5,103,116,36,
阿坝藏族羌族自治州,马尔康中学西区,102.2165,31.9024,2025-04-08T1900,11,30,0.4,6,3,116,124,37,
阿克苏地区,电视台,80.292,41.1694,2025-04-08T1900,35,158,0.5,2,7,122,111,104,颗粒物(PM10)
阿克苏地区,艺术中心,80.2613,41.1551,2025-04-08T1900,35,145,0.5,4,4,120,110,98,颗粒物(PM10)
阿拉善盟,西城区西花园,105.6467,38.8363,2025-04-08T1900,53,171,0.5,7,9,119,120,111,颗粒物(PM10)
阿拉善盟,蒙二幼,105.6985,38.8411,2025-04-08T1900,59,235,0.5,10,6,104,105,143,颗粒物(PM10)
阿拉善盟,环保局新楼,105.724,38.8516,2025-04-08T1900,62,250,0.3,4,9,109,109,150,颗粒物(PM10)
阿勒泰地区,市站,88.1264,47.8517,2025-04-08T1900,8,18,0.4,8,2,99,98,31,
阿里地区,阿里监测站,80.1161,32.5,2025-04-08T1900,3,6,0.4,1,6,100,91,32,
阿里地区,阿里藏医院,80.0903,32.5028,2025-04-08T1900,3,10,0.4,1,6,100,99,32,
安康市,香溪洞,109.0318,32.6537,2025-04-08T1900,23,50,0.4,4,6,121,114,50,
安康市,汉滨区检察院,109.0072,32.6975,2025-04-08T1900,25,44,0.6,17,8,117,123,44,
安康市,市邮政管理局,109.0325,32.6913,2025-04-08T1900,29,86,1.1,36,6,86,115,68,颗粒物(PM10)
安庆市,环科院,117.0809,30.5177,2025-04-08T1900,43,72,0.7,25,11,137,146,61,颗粒物(PM10)
安庆市,马山宾馆,117.0331,30.5119,2025-04-08T1900,37,69,0.6,33,8,130,144,60,颗粒物(PM10)
安庆市,安庆大学,116.9896,30.6145,2025-04-08T1900,39,80,0.5,36,8,128,160,65,颗粒物(PM10)
