area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,马师校,102.2503,31.8896,2026-08-04T0200,3,25,0.3,2,4,39,NA,25,
阿坝藏族羌族自治州,马尔康中学西区,102.2174,31.9016,2026-08-04T0200,9,16,0.3,4,4,42,NA,16,
阿克苏地区,电视台,80.2899,41.1684,2026-08-04T0200,53,123,1.1,32,4,42,NA,102,颗粒物(PM10)
阿克苏地区,艺术中心,80.2592,41.1541,2026-08-04T0200,59,89,0.5,46,4,54,NA,98,细颗粒物(PM2.5)
阿拉善盟,蒙二幼,105.699,38.8409,2026-08-04T0200,3,12,0.4,3,7,117,NA,37,
阿拉善盟,环保局新楼,105.7198,38.8508,2026-08-04T0200,3,11,0.4,3,10,124,NA,39,
阿勒泰地区,市站,88.1266,47.8515,2026-08-04T0200,3,28,0.2,6,7,79,NA,28,
阿勒泰地区,阿勒泰路33号,88.1198,47.7931,2026-08-04T0200,7,29,0.3,5,7,82,NA,29,
阿里地区,阿里监测站,80.1171,32.4999,2026-08-04T0200,3,7,0.2,64,8,65,NA,32,
阿里地区,阿里藏医院,80.0906,32.5029,2026-08-04T0200,3,6,0.2,13,6,114,NA,36,
安康市,汉滨区检察院,109.0088,32.6974,2026-08-04T0200,3,6,0.4,4,2,36,NA,12,
安康市,市邮政管理局,109.0324,32.6913,2026-08-04T0200,NA,NA,NA,NA,NA,NA,NA,NA,NA
安庆市,环科院,117.0806,30.5181,2026-08-04T0200,31,36,1.0,18,10,50,NA,45,
安庆市,马山宾馆,117.0331,30.5118,2026-08-04T0200,27,30,1.2,15,4,63,NA,39,
安庆市,安庆大学,116.9897,30.6146,2026-08-04T0200,21,NA,0.5,11,4,61,NA,30,
安庆市,市人大,117.0598,30.5351,2026-08-04T0200,29,36,0.8,9,6,65,NA,42,
安顺市,凤凰山,105.9408,26.2431,2026-08-04T0200,16,NA,0.6,5,6,70,NA,23,
安顺市,金钟山,105.9443,26.2567,2026-08-04T0200,8,NA,0.5,5,8,58,NA,19,
安顺市,娄家坡,105.8983,26.248,2026-08-04T0200,12,NA,0.4,4,8,56,NA,18,
安阳市,红庙街,114.3552,36.1017,2026-08-04T0200,10,14,0.5,7,3,52,NA,17,
安阳市,银杏小区,114.361,36.0681,2026-08-04T0200,8,11,0.2,2,3,45,NA,15,
安阳市,信访局,114.3921,36.0879,2026-08-04T0200,11,13,0.2,5,2,60,NA,19,
安阳市,左辅环卫站,114.4706,36.0634,2026-08-04T0200,9,24,0.4,17,3,20,NA,24,
安阳市,钢三路198号,114.2918,36.0769,2026-08-04T0200,3,11,0.2,7,2,25,NA,11,
鞍山市,深沟寺,123.0441,41.1201,2026-08-04T0200,20,21,0.5,5,4,45,NA,29,
鞍山市,太阳城,123.011,41.0931,2026-08-04T0200,18,31,0.8,4,4,79,NA,31,
鞍山市,太平,123.0483,41.1445,2026-08-04T0200,19,27,0.6,3,4,60,NA,28,
鞍山市,铁西三道街,122.964,41.0968,2026-08-04T0200,22,30,0.8,4,3,84,NA,32,
鞍山市,明达新区,123.0219,41.0822,2026-08-04T0200,16,26,0.8,5,3,88,NA,28,
鞍山市,兴盛南路290号,122.944647,41.082639,2026-08-04T0200,25,32,0.8,16,7,63,NA,36,
巴彦淖尔市,附二中,107.4206,40.7609,2026-08-04T0200,29,50,0.5,9,15,94,NA,50,
巴彦淖尔市,市环保大楼,107.37,40.7372,2026-08-04T0200,29,75,0.7,8,12,94,NA,68,颗粒物(PM10)
巴音郭楞蒙古自治州,孔雀公园,86.1476,41.7529,2026-08-04T0200,34,100,0.6,91,8,5,NA,86,颗粒物(PM10)
巴音郭楞蒙古自治州,棉纺厂,86.1971,41.7166,2026-08-04T0200,40,148,/,68,/,25,NA,111,颗粒物(PM10)
巴音郭楞蒙古自治州,经济开发区,86.236,41.7172,2026-08-04T0200,24,65,0.2,15,4,64,NA,61,颗粒物(PM10)
巴中市,市五中,106.776805,31.852614,2026-08-04T0200,8,10,0.5,12,9,8,NA,12,
巴中市,圣泉水务公司,106.7419,31.8654,2026-08-04T0200,3,8,0.6,8,9,13,NA,8,
巴中市,市中心医院,106.7617,31.8343,2026-08-04T0200,3,17,0.8,13,6,6,NA,17,
白城市,洮北区环保局,122.7909,45.608,2026-08-04T0200,9,19,0.3,6,4,38,NA,19,
白城市,市环保局,122.8741,45.5725,2026-08-04T0200,14,NA,0.4,8,3,39,NA,20,
白山市,喜丰,126.4219,41.9172,2026-08-04T0200,14,45,0.6,19,8,1,NA,45,
白山市,环保局,126.4082,41.9416,2026-08-04T0200,10,28,0.5,5,8,9,NA,28,
白银市,第三小学,104.1727,36.5448,2026-08-04T0200,14,25,0.4,12,10,89,NA,28,
白银市,动力公司,104.1467,36.5482,2026-08-04T0200,10,20,0.4,9,4,93,NA,30,
百色市,市监测站,106.6102,23.901,2026-08-04T0200,14,21,0.5,15,8,29,NA,21,
百色市,市中心血站,106.6524,23.8842,2026-08-04T0200,11,41,0.3,8,12,47,NA,41,
百色市,龙景西路,106.6273,23.8798,2026-08-04T0200,16,54,0.5,12,10,33,NA,53,颗粒物(PM10)
蚌埠市,工人疗养院,117.396,32.9389,2026-08-04T0200,32,45,0.5,32,6,71,NA,46,
蚌埠市,百货大楼,117.3606,32.9428,2026-08-04T0200,31,32,0.8,34,11,77,NA,45,
蚌埠市,蚌埠学院,117.4183,32.8909,2026-08-04T0200,39,NA,0.5,11,5,85,NA,58,细颗粒物(PM2.5)
蚌埠市,淮上区政府,117.3534,32.9672,2026-08-04T0200,41,NA,0.6,21,5,92,NA,62,细颗粒物(PM2.5)
蚌埠市,高新区,117.3143,32.8977,2026-08-04T0200,38,NA,0.6,12,9,92,NA,56,细颗粒物(PM2.5)
蚌埠市,蚌埠田家炳中学,117.3091,32.9314,2026-08-04T0200,29,36,0.5,15,9,104,NA,42,
包头市,市环境监测站,109.8761,40.6533,2026-08-04T0200,10,21,0.6,25,4,82,NA,26,
包头市,包头八中,109.9992,40.5843,2026-08-04T0200,12,29,0.8,27,8,64,NA,29,
包头市,惠龙物流,109.8641,40.6288,2026-08-04T0200,15,24,0.8,21,4,89,NA,28,
包头市,东河鸿龙湾,110.0376,40.5546,2026-08-04T0200,24,NA,1.4,23,18,71,NA,35,
包头市,滨河大厦,109.9154,40.5684,2026-08-04T0200,16,18,0.8,22,6,77,NA,25,
包头市,包头市委党校,109.9449,40.6259,2026-08-04T0200,16,NA,0.6,31,2,70,NA,23,
包头市,昆区政府,109.8332,40.6577,2026-08-04T0200,10,22,0.6,27,6,87,NA,28,
宝鸡市,竹园沟,107.0802,34.3129,2026-08-04T0200,9,18,0.8,5,8,17,NA,18,
宝鸡市,监测站,107.1429,34.3549,2026-08-04T0200,14,18,0.4,7,6,27,NA,20,
宝鸡市,技工学校,107.1172,34.3759,2026-08-04T0200,10,17,0.6,4,6,34,NA,17,
宝鸡市,文理学院,107.2025,34.3518,2026-08-04T0200,15,28,0.4,14,4,29,NA,28,
宝鸡市,三迪小学,107.2396,34.3626,2026-08-04T0200,14,19,0.5,13,3,46,NA,20,
宝鸡市,滨河北路,107.1721,34.3558,2026-08-04T0200,11,23,0.6,8,6,29,NA,23,
宝鸡市,陈仓区北开路21号,107.3898,34.3601,2026-08-04T0200,18,23,0.4,15,4,27,NA,26,
保定市,游泳馆,115.4803,38.8568,2026-08-04T0200,9,22,0.2,6,5,51,NA,22,
保定市,华电二区,115.509,38.8895,2026-08-04T0200,12,23,0.6,16,1,35,NA,23,
保定市,接待中心,115.4588,38.9037,2026-08-04T0200,16,25,0.1,8,2,48,NA,25,
保定市,地表水厂,115.4484,38.8344,2026-08-04T0200,3,17,0.4,7,2,51,NA,17,
保定市,满城区生态环境分局,115.3136,38.9511,2026-08-04T0200,8,27,0.1,22,3,39,NA,27,
保定市,清苑区第二中学,115.4709,38.7628,2026-08-04T0200,13,NA,0.4,15,1,53,NA,19,
保定市,徐水物探局,115.6231,39.0223,2026-08-04T0200,10,NA,0.2,10,2,40,NA,15,
保定市,双鹰农机,115.4199,38.8665,2026-08-04T0200,8,17,0.2,6,1,51,NA,17,
保定市,植保所站,115.515,38.8589,2026-08-04T0200,12,22,0.1,14,4,51,NA,22,
保山市,市环境监测站,99.1589,25.1137,2026-08-04T0200,3,10,0.2,4,6,23,NA,10,
保山市,市环保局,99.1616,25.1381,2026-08-04T0200,3,NA,0.2,2,6,26,NA,9,
北海市,海滩公园,109.1435,21.4085,2026-08-04T0200,3,20,0.4,2,2,55,NA,20,
北海市,新市环保局,109.0983,21.466,2026-08-04T0200,3,13,0.3,4,2,55,NA,18,
北海市,北海工业园,109.1775,21.5232,2026-08-04T0200,3,11,0.3,2,2,52,NA,17,
北海市,龙潭自来水厂,109.1844,21.4396,2026-08-04T0200,3,6,0.4,2,1,52,NA,17,
北京市,万寿西宫,116.3611,39.8786,2026-08-04T0200,13,21,0.3,10,3,51,NA,21,
北京市,东四,116.4174,39.9289,2026-08-04T0200,15,19,0.4,12,1,55,NA,22,
北京市,天坛,116.4073,39.8858,2026-08-04T0200,14,31,0.6,18,2,39,NA,31,
北京市,农展馆,116.4622,39.9364,2026-08-04T0200,16,23,0.4,17,3,45,NA,23,
北京市,官园,116.3399,39.9293,2026-08-04T0200,9,16,0.4,9,4,58,NA,19,
北京市,海淀万柳,116.2879,39.9613,2026-08-04T0200,10,17,0.4,16,3,32,NA,17,
