area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,州农科所,102.1879,31.914,2024-12-14T1900,15,74,0.8,29,10,69,81,62,颗粒物(PM10)
阿坝藏族羌族自治州,马师校,102.2502,31.8896,2024-12-14T1900,23,60,0.6,37,3,28,61,55,颗粒物(PM10)
阿坝藏族羌族自治州,马尔康中学西区,102.2165,31.9024,2024-12-14T1900,14,62,0.6,26,6,47,66,56,颗粒物(PM10)
阿克苏地区,电视台,80.292,41.1694,2024-12-14T1900,54,,,22,3,75,65,,
阿克苏地区,艺术中心,80.2613,41.1551,2024-12-14T1900,32,71,0.7,21,4,71,69,61,颗粒物(PM10)
阿拉善盟,西城区西花园,105.6467,38.8363,2024-12-14T1900,23,36,0.8,27,10,78,92,36,
阿拉善盟,蒙二幼,105.6985,38.8411,2024-12-14T1900,20,34,0.8,41,6,56,86,34,
阿拉善盟,环保局新楼,105.724,38.8516,2024-12-14T1900,3,10,0.7,10,8,88,88,28,
阿勒泰地区,市站,88.1264,47.8517,2024-12-14T1900,3,25,0.2,42,9,36,63,25,
阿里地区,阿里监测站,80.1161,32.5,2024-12-14T1900,,,0.4,2,8,,74,,
阿里地区,阿里藏医院,80.0903,32.5028,2024-12-14T1900,3,8,0.5,2,6,81,75,26,
安康市,香溪洞,109.0318,32.6537,2024-12-14T1900,18,47,0.3,7,9,80,69,47,
安康市,汉滨区检察院,109.0072,32.6975,2024-12-14T1900,41,61,0.8,57,6,26,66,58,细颗粒物(PM2.5)
安康市,市邮政管理局,109.0325,32.6913,2024-12-14T1900,59,81,1.1,66,8,17,61,80,细颗粒物(PM2.5)
安庆市,环科院,117.0809,30.5177,2024-12-14T1900,37,68,0.8,28,14,59,75,59,颗粒物(PM10)
安庆市,马山宾馆,117.0331,30.5119,2024-12-14T1900,36,69,0.5,51,10,44,71,60,颗粒物(PM10)
安庆市,安庆大学,116.9896,30.6145,2024-12-14T1900,29,70,0.8,46,10,44,75,60,颗粒物(PM10)
