area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,马师校,102.2503,31.8896,2026-01-07T2200,26,,0.5,15,4,51,75,38,
阿坝藏族羌族自治州,马尔康中学西区,102.2174,31.9016,2026-01-07T2200,17,,0.7,22,6,48,78,25,
阿克苏地区,电视台,80.2899,41.1684,2026-01-07T2200,77,136,1.4,77,5,11,49,103,细颗粒物(PM2.5)
阿克苏地区,艺术中心,80.2592,41.1541,2026-01-07T2200,84,104,0.9,51,4,23,54,112,细颗粒物(PM2.5)
阿拉善盟,蒙二幼,105.699,38.8409,2026-01-07T2200,12,33,0.6,14,9,67,76,33,
阿拉善盟,环保局新楼,105.7198,38.8508,2026-01-07T2200,11,33,0.6,4,9,79,76,33,
阿勒泰地区,市站,88.1266,47.8515,2026-01-07T2200,11,18,0.3,33,6,52,68,18,
阿勒泰地区,阿勒泰路33号,88.1198,47.7931,2026-01-07T2200,3,12,0.3,7,3,78,80,25,
阿里地区,阿里监测站,80.1171,32.4999,2026-01-07T2200,3,6,0.4,2,10,,76,,
阿里地区,阿里藏医院,80.0906,32.5029,2026-01-07T2200,3,6,0.5,1,9,83,83,26,
安康市,汉滨区检察院,109.0088,32.6974,2026-01-07T2200,40,61,0.7,38,4,8,53,57,细颗粒物(PM2.5)
安康市,市邮政管理局,109.0324,32.6913,2026-01-07T2200,65,83,1.4,56,6,2,43,88,细颗粒物(PM2.5)
安庆市,环科院,117.0806,30.5181,2026-01-07T2200,55,84,0.8,98,6,1,81,75,细颗粒物(PM2.5)
安庆市,马山宾馆,117.0331,30.5118,2026-01-07T2200,58,80,0.8,100,7,2,79,79,细颗粒物(PM2.5)
安庆市,安庆大学,116.9897,30.6146,2026-01-07T2200,40,59,0.5,25,4,49,80,57,细颗粒物(PM2.5)
安庆市,市人大,117.0598,30.5351,2026-01-07T2200,53,82,0.8,75,11,9,86,73,细颗粒物(PM2.5)
安顺市,凤凰山,105.9408,26.2431,2026-01-07T2200,44,50,0.5,17,20,64,73,62,细颗粒物(PM2.5)
安顺市,金钟山,105.9443,26.2567,2026-01-07T2200,44,49,0.8,14,18,66,74,62,细颗粒物(PM2.5)
安顺市,娄家坡,105.8983,26.248,2026-01-07T2200,54,58,0.7,17,22,63,74,74,细颗粒物(PM2.5)
安阳市,红庙街,114.3552,36.1017,2026-01-07T2200,37,67,0.6,31,3,39,63,59,颗粒物(PM10)
安阳市,银杏小区,114.361,36.0681,2026-01-07T2200,39,61,0.5,35,5,37,67,56,颗粒物(PM10)
安阳市,信访局,114.3921,36.0879,2026-01-07T2200,34,65,0.6,33,6,40,64,58,颗粒物(PM10)
