area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,州农科所,102.1879,31.914,2025-05-20T1100,7,36,0.7,6,12,70,45,36,
阿坝藏族羌族自治州,马师校,102.2502,31.8896,2025-05-20T1100,7,14,0.5,6,5,77,32,25,
阿坝藏族羌族自治州,马尔康中学西区,102.2165,31.9024,2025-05-20T1100,11,11,0.4,2,4,78,38,25,
阿克苏地区,电视台,80.292,41.1694,2025-05-20T1100,38,81,0.1,14,3,115,139,66,颗粒物(PM10)
阿克苏地区,艺术中心,80.2613,41.1551,2025-05-20T1100,88,,0.2,8,4,104,128,,
阿拉善盟,西城区西花园,105.6467,38.8363,2025-05-20T1100,23,26,0.8,12,7,123,113,39,
阿拉善盟,蒙二幼,105.6985,38.8411,2025-05-20T1100,19,63,0.5,6,10,107,96,57,颗粒物(PM10)
阿拉善盟,环保局新楼,105.724,38.8516,2025-05-20T1100,18,48,0.5,,,113,117,,
阿勒泰地区,市站,88.1264,47.8517,2025-05-20T1100,3,10,0.4,7,2,66,75,21,
阿里地区,阿里监测站,80.1161,32.5,2025-05-20T1100,11,15,0.4,7,6,119,125,38,
阿里地区,阿里藏医院,80.0903,32.5028,2025-05-20T1100,12,29,0.4,7,7,122,132,39,
安康市,香溪洞,109.0318,32.6537,2025-05-20T1100,47,86,0.4,11,18,136,80,68,颗粒物(PM10)
安康市,汉滨区检察院,109.0072,32.6975,2025-05-20T1100,46,80,0.7,13,31,133,70,65,颗粒物(PM10)
安康市,市邮政管理局,109.0325,32.6913,2025-05-20T1100,46,80,0.6,11,21,119,61,65,颗粒物(PM10)
安庆市,环科院,117.0809,30.5177,2025-05-20T1100,14,17,0.6,8,1,30,37,20,
安庆市,马山宾馆,117.0331,30.5119,2025-05-20T1100,12,24,0.8,27,4,9,14,24,
安庆市,安庆大学,116.9896,30.6145,2025-05-20T1100,18,,0.4,27,5,32,52,26,
安庆市,市人大,117.0598,30.5351,2025-05-20T1100,14,20,0.5,14,8,30,38,20,
安顺市,凤凰山,105.9408,26.2431,2025-05-20T1100,11,21,0.5,5,,58,78,,
安顺市,金钟山,105.9439,26.2564,2025-05-20T1100,11,22,0.4,5,4,58,77,22,
安顺市,娄家坡,105.8983,26.2481,2025-05-20T1100,11,16,0.5,3,6,54,77,17,
安阳市,红庙街,114.3551,36.1017,2025-05-20T1100,42,108,0.5,1,5,168,97,79,颗粒物(PM10)
安阳市,银杏小区,114.361,36.0681,2025-05-20T1100,71,111,0.5,2,7,160,94,95,细颗粒物(PM2.5)
安阳市,信访局,114.3922,36.0878,2025-05-20T1100,57,141,0.7,20,4,163,97,96,颗粒物(PM10)
安阳市,左辅环卫站,114.4705,36.0637,2025-05-20T1100,52,111,0.6,15,5,157,98,81,颗粒物(PM10)
