area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,马师校,102.2503,31.8896,2026-07-20T0000,3,32,0.4,3,3,65,132,32,
阿坝藏族羌族自治州,马尔康中学西区,102.2174,31.9016,2026-07-20T0000,6,10,0.2,2,2,65,126,21,
阿克苏地区,电视台,80.2899,41.1684,2026-07-20T0000,43,149,0.9,43,7,62,142,112,颗粒物(PM10)
阿克苏地区,艺术中心,80.2592,41.1541,2026-07-20T0000,56,96,0.7,43,4,67,158,92,细颗粒物(PM2.5)
阿拉善盟,蒙二幼,105.699,38.8409,2026-07-20T0000,22,59,0.3,3,9,98,133,57,颗粒物(PM10)
阿拉善盟,环保局新楼,105.7198,38.8508,2026-07-20T0000,19,64,0.4,2,9,101,125,60,颗粒物(PM10)
阿勒泰地区,市站,88.1266,47.8515,2026-07-20T0000,3,16,0.3,10,7,99,126,31,
阿勒泰地区,阿勒泰路33号,88.1198,47.7931,2026-07-20T0000,3,20,0.3,4,6,116,123,37,
阿里地区,阿里监测站,80.1171,32.4999,2026-07-20T0000,7,26,0.1,4,5,142,162,45,
阿里地区,阿里藏医院,80.0906,32.5029,2026-07-20T0000,9,13,0.2,5,4,146,168,46,
安康市,汉滨区检察院,109.0088,32.6974,2026-07-20T0000,18,42,0.3,10,3,36,105,42,
安康市,市邮政管理局,109.0324,32.6913,2026-07-20T0000,18,50,0.6,9,2,49,112,50,
安庆市,环科院,117.0806,30.5181,2026-07-20T0000,11,12,0.8,8,9,60,81,19,
安庆市,马山宾馆,117.0331,30.5118,2026-07-20T0000,12,NA,0.7,5,2,61,79,20,
安庆市,安庆大学,116.9897,30.6146,2026-07-20T0000,10,12,0.5,9,3,41,71,15,
安庆市,市人大,117.0598,30.5351,2026-07-20T0000,6,9,0.6,4,4,62,83,20,
安顺市,凤凰山,105.9408,26.2431,2026-07-20T0000,19,41,0.6,12,10,71,98,41,
安顺市,金钟山,105.9443,26.2567,2026-07-20T0000,10,27,0.5,6,10,85,105,27,
安顺市,娄家坡,105.8983,26.248,2026-07-20T0000,19,37,0.4,8,14,77,106,37,
安阳市,红庙街,114.3552,36.1017,2026-07-20T0000,34,38,0.6,10,3,101,163,49,
安阳市,银杏小区,114.361,36.0681,2026-07-20T0000,29,48,0.5,11,1,104,164,48,
安阳市,信访局,114.3921,36.0879,2026-07-20T0000,21,43,0.9,9,2,100,176,43,
安阳市,左辅环卫站,114.4706,36.0634,2026-07-20T0000,28,54,0.6,14,2,53,139,53,颗粒物(PM10)
安阳市,钢三路198号,114.2918,36.0769,2026-07-20T0000,27,38,0.6,6,1,80,138,39,
鞍山市,深沟寺,123.0441,41.1201,2026-07-20T0000,18,29,1.3,11,7,58,78,29,
鞍山市,太阳城,123.011,41.0931,2026-07-20T0000,23,26,1.6,12,7,64,83,33,
鞍山市,太平,123.0483,41.1445,2026-07-20T0000,23,35,2.1,14,7,64,86,35,
鞍山市,铁西三道街,122.964,41.0968,2026-07-20T0000,25,34,1.4,10,5,69,94,36,
鞍山市,明达新区,123.0219,41.0822,2026-07-20T0000,21,25,1.4,11,4,75,100,30,
鞍山市,兴盛南路290号,122.944647,41.082639,2026-07-20T0000,25,29,1.2,11,3,66,97,36,
巴彦淖尔市,附二中,107.4206,40.7609,2026-07-20T0000,40,86,0.6,7,12,110,122,76,颗粒物(PM10)
巴彦淖尔市,市环保大楼,107.37,40.7372,2026-07-20T0000,30,85,0.6,6,10,103,116,75,颗粒物(PM10)
巴音郭楞蒙古自治州,孔雀公园,86.1476,41.7529,2026-07-20T0000,67,155,0.9,75,6,13,108,114,颗粒物(PM10)
巴音郭楞蒙古自治州,棉纺厂,86.1971,41.7166,2026-07-20T0000,56,146,/,83,/,19,122,110,颗粒物(PM10)
巴音郭楞蒙古自治州,经济开发区,86.236,41.7172,2026-07-20T0000,58,159,0.3,28,5,48,118,115,颗粒物(PM10)
巴中市,市五中,106.776805,31.852614,2026-07-20T0000,34,73,0.5,12,8,56,125,67,颗粒物(PM10)
巴中市,圣泉水务公司,106.7419,31.8654,2026-07-20T0000,35,61,0.6,24,9,50,126,58,颗粒物(PM10)
巴中市,市中心医院,106.7617,31.8343,2026-07-20T0000,NA,NA,NA,NA,NA,NA,124,NA,NA
白城市,洮北区环保局,122.7909,45.608,2026-07-20T0000,28,28,0.4,25,2,41,104,40,
白城市,市环保局,122.8741,45.5725,2026-07-20T0000,9,14,0.2,20,3,63,87,20,
白山市,喜丰,126.4219,41.9172,2026-07-20T0000,7,35,0.6,12,12,39,68,35,
白山市,环保局,126.4082,41.9416,2026-07-20T0000,3,12,0.6,5,10,42,72,14,
白银市,第三小学,104.1727,36.5448,2026-07-20T0000,11,30,0.7,18,30,100,132,32,
白银市,动力公司,104.1467,36.5482,2026-07-20T0000,10,14,0.5,8,28,104,128,33,
百色市,市监测站,106.6102,23.901,2026-07-20T0000,7,21,0.4,6,6,16,46,21,
百色市,市中心血站,106.6524,23.8842,2026-07-20T0000,7,8,0.6,25,6,4,48,13,
百色市,龙景西路,106.6273,23.8798,2026-07-20T0000,17,29,0.5,12,10,6,45,29,
蚌埠市,工人疗养院,117.396,32.9389,2026-07-20T0000,40,55,0.5,18,5,63,94,60,细颗粒物(PM2.5)
蚌埠市,百货大楼,117.3606,32.9428,2026-07-20T0000,33,39,0.8,20,9,68,106,48,
蚌埠市,蚌埠学院,117.4183,32.8909,2026-07-20T0000,38,NA,0.5,41,6,43,98,56,细颗粒物(PM2.5)
蚌埠市,淮上区政府,117.3534,32.9672,2026-07-20T0000,29,39,0.5,10,6,77,110,42,
蚌埠市,高新区,117.3143,32.8977,2026-07-20T0000,36,39,0.5,28,10,63,97,52,细颗粒物(PM2.5)
蚌埠市,蚌埠田家炳中学,117.3091,32.9314,2026-07-20T0000,32,40,0.7,7,7,85,100,46,
包头市,市环境监测站,109.8761,40.6533,2026-07-20T0000,19,NA,0.5,23,9,88,138,28,
包头市,包头八中,109.9992,40.5843,2026-07-20T0000,19,29,0.6,20,15,82,128,29,
包头市,惠龙物流,109.8641,40.6288,2026-07-20T0000,12,26,0.4,20,9,87,136,28,
包头市,东河鸿龙湾,110.0376,40.5546,2026-07-20T0000,20,29,0.4,25,18,72,133,29,
包头市,滨河大厦,109.9154,40.5684,2026-07-20T0000,17,21,0.4,20,10,78,128,25,
包头市,包头市委党校,109.9449,40.6259,2026-07-20T0000,15,18,0.4,21,16,84,135,27,
包头市,昆区政府,109.8332,40.6577,2026-07-20T0000,14,25,0.6,28,9,83,130,26,
宝鸡市,竹园沟,107.0802,34.3129,2026-07-20T0000,12,28,0.5,6,6,92,140,29,
宝鸡市,监测站,107.1429,34.3549,2026-07-20T0000,15,35,0.4,12,8,79,154,35,
宝鸡市,技工学校,107.1172,34.3759,2026-07-20T0000,26,31,0.6,8,7,79,151,38,
宝鸡市,文理学院,107.2025,34.3518,2026-07-20T0000,24,46,0.5,17,8,84,160,46,
宝鸡市,三迪小学,107.2396,34.3626,2026-07-20T0000,24,NA,0.4,17,4,81,158,35,
宝鸡市,滨河北路,107.1721,34.3558,2026-07-20T0000,21,60,0.6,11,6,78,149,58,颗粒物(PM10)
宝鸡市,陈仓区北开路21号,107.3898,34.3601,2026-07-20T0000,28,50,0.4,22,5,74,143,50,
