area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,州农科所,102.1879,31.914,2025-03-24T1800,6,24,0.2,49,15,51,83,25,
阿坝藏族羌族自治州,马师校,102.2502,31.8896,2025-03-24T1800,11,17,0.4,4,4,99,99,31,
阿坝藏族羌族自治州,马尔康中学西区,102.2165,31.9024,2025-03-24T1800,12,18,0.2,4,5,103,105,33,
阿克苏地区,电视台,80.292,41.1694,2025-03-24T1800,51,143,0.4,10,8,169,126,97,颗粒物(PM10)
阿克苏地区,艺术中心,80.2613,41.1551,2025-03-24T1800,50,173,0.5,8,4,159,126,112,颗粒物(PM10)
阿拉善盟,西城区西花园,105.6467,38.8363,2025-03-24T1800,281,1190,0.7,6,12,110,103,500,颗粒物(PM10)
阿拉善盟,蒙二幼,105.6985,38.8411,2025-03-24T1800,176,879,0.3,6,5,104,98,500,颗粒物(PM10)
阿拉善盟,环保局新楼,105.724,38.8516,2025-03-24T1800,170,628,0.8,4,8,105,102,500,颗粒物(PM10)
阿勒泰地区,市站,88.1264,47.8517,2025-03-24T1800,8,,0.5,4,2,78,74,25,
阿里地区,阿里监测站,80.1161,32.5,2025-03-24T1800,3,6,0.4,1,6,100,90,32,
阿里地区,阿里藏医院,80.0903,32.5028,2025-03-24T1800,3,7,0.4,1,5,103,96,33,
安康市,香溪洞,109.0318,32.6537,2025-03-24T1800,24,50,0.5,6,7,125,121,50,
安康市,汉滨区检察院,109.0072,32.6975,2025-03-24T1800,29,48,0.3,12,8,127,124,48,
安康市,市邮政管理局,109.0325,32.6913,2025-03-24T1800,22,50,0,11,6,131,126,50,
安庆市,环科院,117.0809,30.5177,2025-03-24T1800,26,61,0.5,25,8,136,139,56,颗粒物(PM10)
安庆市,马山宾馆,117.0331,30.5119,2025-03-24T1800,25,62,0.6,31,4,119,133,56,颗粒物(PM10)
安庆市,安庆大学,116.9896,30.6145,2025-03-24T1800,28,64,0.3,19,5,147,148,57,颗粒物(PM10)
安庆市,市人大,117.0598,30.5351,2025-03-24T1800,23,63,0.5,21,8,132,142,57,颗粒物(PM10)
安顺市,伍家关,105.9606,26.2611,2025-03-24T1800,41,51,0.6,10,9,141,130,58,细颗粒物(PM2.5)
安顺市,凤凰山,105.9408,26.2431,2025-03-24T1800,36,61,0.5,18,12,148,139,56,颗粒物(PM10)
安顺市,金钟山,105.9439,26.2564,2025-03-24T1800,37,48,0.6,12,11,156,142,53,细颗粒物(PM2.5)
安顺市,娄家坡,105.8983,26.2481,2025-03-24T1800,37,53,0.7,12,10,152,142,53,细颗粒物(PM2.5)
安阳市,棉研所,114.4839,36.0621,2025-03-24T1800,,,,,,,,,
安阳市,红庙街,114.3551,36.1017,2025-03-24T1800,108,441,0.2,5,1,98,102,327,颗粒物(PM10)
安阳市,银杏小区,114.361,36.0681,2025-03-24T1800,129,418,0.3,9,1,106,110,298,颗粒物(PM10)
安阳市,信访局,114.3922,36.0878,2025-03-24T1800,111,419,0.3,14,3,106,114,299,颗粒物(PM10)
安阳市,左辅环卫站,114.4705,36.0637,2025-03-24T1800,125,448,0.4,13,5,103,116,335,颗粒物(PM10)
安阳市,安钢职工学校,114.2917,36.0949,2025-03-24T1800,136,468,,9,2,106,107,360,颗粒物(PM10)
鞍山市,深沟寺,123.044,41.1196,2025-03-24T1800,16,44,0.3,,10,96,95,,
