area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,马师校,102.2503,31.8896,2026-04-18T1900,10,20,0.2,7,6,98,108,31,
阿克苏地区,艺术中心,80.2592,41.1541,2026-04-18T1900,41,105,0.3,4,5,114,106,90,颗粒物(PM10)
阿拉善盟,蒙二幼,105.699,38.8409,2026-04-18T1900,20,64,0.3,8,9,130,132,60,颗粒物(PM10)
阿拉善盟,环保局新楼,105.7198,38.8508,2026-04-18T1900,21,45,0.5,4,9,127,125,45,
阿里地区,阿里监测站,80.1171,32.4999,2026-04-18T1900,3,13,0.3,1,6,117,109,37,
阿里地区,阿里藏医院,80.0906,32.5029,2026-04-18T1900,3,15,0.3,1,7,116,108,37,
安康市,汉滨区检察院,109.0088,32.6974,2026-04-18T1900,23,62,0.4,12,6,110,118,59,颗粒物(PM10)
安康市,市邮政管理局,109.0324,32.6913,2026-04-18T1900,34,69,0.8,21,4,91,115,64,颗粒物(PM10)
安庆市,环科院,117.0806,30.5181,2026-04-18T1900,18,42,0.5,13,7,162,165,53,臭氧1小时(O3_1h)
安庆市,马山宾馆,117.0331,30.5118,2026-04-18T1900,16,43,NA,12,6,151,155,NA,NA
安庆市,安庆大学,116.9897,30.6146,2026-04-18T1900,23,36,0.5,10,4,147,146,46,
安庆市,市人大,117.0598,30.5351,2026-04-18T1900,17,48,0.5,15,5,152,159,48,
安顺市,凤凰山,105.9408,26.2431,2026-04-18T1900,19,26,0.6,8,6,105,105,33,
安顺市,金钟山,105.9443,26.2567,2026-04-18T1900,22,24,0.5,6,6,96,95,32,
安顺市,娄家坡,105.8983,26.248,2026-04-18T1900,25,28,0.6,5,2,98,95,36,
安阳市,红庙街,114.3552,36.1017,2026-04-18T1900,36,205,0.2,10,4,126,138,133,颗粒物(PM10)
安阳市,银杏小区,114.361,36.0681,2026-04-18T1900,27,108,0.2,4,6,130,142,92,颗粒物(PM10)
安阳市,左辅环卫站,114.4706,36.0634,2026-04-18T1900,34,76,0.4,25,3,NA,131,NA,NA
安阳市,钢三路198号,114.2918,36.0769,2026-04-18T1900,38,98,0.5,10,4,121,136,85,颗粒物(PM10)
鞍山市,深沟寺,123.0441,41.1201,2026-04-18T1900,69,114,0.9,26,13,118,144,109,细颗粒物(PM2.5)
鞍山市,太阳城,123.011,41.0931,2026-04-18T1900,77,128,1.1,23,12,112,134,116,细颗粒物(PM2.5)
鞍山市,太平,123.0483,41.1445,2026-04-18T1900,72,138,1.0,31,14,118,136,111,细颗粒物(PM2.5)
鞍山市,铁西三道街,122.964,41.0968,2026-04-18T1900,70,131,1.0,32,10,109,130,110,细颗粒物(PM2.5)
鞍山市,明达新区,123.0219,41.0822,2026-04-18T1900,46,112,0.9,23,15,117,138,95,颗粒物(PM10)
鞍山市,兴盛南路290号,122.944647,41.082639,2026-04-18T1900,84,145,1.0,30,12,119,140,122,细颗粒物(PM2.5)
巴彦淖尔市,附二中,107.4206,40.7609,2026-04-18T1900,111,343,0.4,8,11,110,127,197,颗粒物(PM10)
巴彦淖尔市,市环保大楼,107.37,40.7372,2026-04-18T1900,92,314,0.3,7,6,110,129,182,颗粒物(PM10)
巴音郭楞蒙古自治州,孔雀公园,86.1476,41.7529,2026-04-18T1900,3,44,0.2,7,10,91,91,44,
巴音郭楞蒙古自治州,棉纺厂,86.1971,41.7166,2026-04-18T1900,12,55,/,2,/,100,96,54,颗粒物(PM10)
巴音郭楞蒙古自治州,经济开发区,86.236,41.7172,2026-04-18T1900,3,31,0.3,2,7,94,89,31,
巴中市,市五中,106.776805,31.852614,2026-04-18T1900,20,42,0.5,12,9,107,116,42,
巴中市,圣泉水务公司,106.7419,31.8654,2026-04-18T1900,26,50,0.6,13,9,108,119,50,
巴中市,市中心医院,106.7617,31.8343,2026-04-18T1900,24,44,0.6,7,10,112,116,44,
白城市,洮北区环保局,122.7909,45.608,2026-04-18T1900,23,38,0,8,6,112,119,38,
白城市,市环保局,122.8741,45.5725,2026-04-18T1900,22,51,0.2,22,4,89,107,51,颗粒物(PM10)
白山市,喜丰,126.4219,41.9172,2026-04-18T1900,24,69,1.1,14,10,103,113,64,颗粒物(PM10)
白山市,环保局,126.4082,41.9416,2026-04-18T1900,18,44,0.8,12,10,111,117,44,
白银市,第三小学,104.1727,36.5448,2026-04-18T1900,21,41,0.4,9,16,112,112,41,
白银市,动力公司,104.1467,36.5482,2026-04-18T1900,19,49,0.1,39,9,84,114,49,
百色市,市监测站,106.6102,23.901,2026-04-18T1900,17,24,0.9,9,12,94,93,30,
百色市,市中心血站,106.6524,23.8842,2026-04-18T1900,21,27,0.7,11,9,96,97,30,
百色市,龙景西路,106.6273,23.8798,2026-04-18T1900,17,26,0.5,NA,NA,95,100,NA,NA
蚌埠市,工人疗养院,117.396,32.9389,2026-04-18T1900,8,61,0.3,16,4,127,146,58,颗粒物(PM10)
蚌埠市,百货大楼,117.3606,32.9428,2026-04-18T1900,8,51,0.3,10,5,126,144,51,颗粒物(PM10)
蚌埠市,蚌埠学院,117.4183,32.8909,2026-04-18T1900,3,51,0.3,26,5,107,141,51,颗粒物(PM10)
蚌埠市,淮上区政府,117.3534,32.9672,2026-04-18T1900,10,66,0.3,22,5,126,154,62,颗粒物(PM10)
蚌埠市,高新区,117.3143,32.8977,2026-04-18T1900,8,51,0.4,23,9,113,143,51,颗粒物(PM10)
蚌埠市,蚌埠田家炳中学,117.3091,32.9314,2026-04-18T1900,10,64,0.3,12,5,137,152,60,颗粒物(PM10)
包头市,市环境监测站,109.8761,40.6533,2026-04-18T1900,31,68,0.4,20,6,135,142,63,颗粒物(PM10)
包头市,包头八中,109.9992,40.5843,2026-04-18T1900,45,76,0.4,16,7,125,128,70,细颗粒物(PM2.5)
包头市,惠龙物流,109.8641,40.6288,2026-04-18T1900,37,68,0.4,15,6,127,133,63,颗粒物(PM10)
包头市,东河鸿龙湾,110.0376,40.5546,2026-04-18T1900,33,64,0.4,17,11,133,137,60,颗粒物(PM10)
包头市,滨河大厦,109.9154,40.5684,2026-04-18T1900,26,62,0.5,17,9,126,135,59,颗粒物(PM10)
包头市,包头市委党校,109.9449,40.6259,2026-04-18T1900,23,66,0.3,15,6,133,135,62,颗粒物(PM10)
包头市,昆区政府,109.8332,40.6577,2026-04-18T1900,32,55,0.6,23,7,130,136,54,颗粒物(PM10)
宝鸡市,竹园沟,107.0802,34.3129,2026-04-18T1900,25,76,0.4,15,9,142,140,69,颗粒物(PM10)
宝鸡市,监测站,107.1429,34.3549,2026-04-18T1900,47,90,0.6,19,7,166,142,79,颗粒物(PM10)
宝鸡市,技工学校,107.1172,34.3759,2026-04-18T1900,39,66,0.5,21,6,166,146,62,颗粒物(PM10)
宝鸡市,文理学院,107.2025,34.3518,2026-04-18T1900,42,80,0.4,18,7,169,147,72,颗粒物(PM10)
宝鸡市,三迪小学,107.2396,34.3626,2026-04-18T1900,50,78,0.5,22,7,172,150,80,细颗粒物(PM2.5)
宝鸡市,滨河北路,107.1721,34.3558,2026-04-18T1900,50,103,0.5,17,8,160,137,88,颗粒物(PM10)
宝鸡市,陈仓区北开路21号,107.3898,34.3601,2026-04-18T1900,34,88,0.3,17,10,159,139,78,颗粒物(PM10)
