area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,州农科所,102.1879,31.914,2025-03-12T1900,9,32,0,4,9,56,66,32,
阿坝藏族羌族自治州,马师校,102.2502,31.8896,2025-03-12T1900,13,17,0.4,3,5,74,82,24,
阿坝藏族羌族自治州,马尔康中学西区,102.2165,31.9024,2025-03-12T1900,8,17,0.4,4,5,71,85,23,
阿克苏地区,电视台,80.292,41.1694,2025-03-12T1900,63,300,0.3,2,5,111,91,175,颗粒物(PM10)
阿克苏地区,艺术中心,80.2613,41.1551,2025-03-12T1900,70,357,0.3,6,3,109,88,210,颗粒物(PM10)
阿拉善盟,西城区西花园,105.6467,38.8363,2025-03-12T1900,12,47,0.8,11,8,97,100,47,
阿拉善盟,蒙二幼,105.6985,38.8411,2025-03-12T1900,12,32,0.6,12,5,88,96,32,
阿拉善盟,环保局新楼,105.724,38.8516,2025-03-12T1900,10,33,0.3,9,8,92,96,33,
阿勒泰地区,市站,88.1264,47.8517,2025-03-12T1900,11,,0.3,11,3,79,78,25,
阿里地区,阿里监测站,80.1161,32.5,2025-03-12T1900,7,29,0.4,1,6,121,106,38,
阿里地区,阿里藏医院,80.0903,32.5028,2025-03-12T1900,13,18,0.3,1,6,104,101,33,
安康市,香溪洞,109.0318,32.6537,2025-03-12T1900,33,50,0.5,14,6,51,56,50,
安康市,汉滨区检察院,109.0072,32.6975,2025-03-12T1900,35,53,0.5,16,10,74,45,52,颗粒物(PM10)
安康市,市邮政管理局,109.0325,32.6913,2025-03-12T1900,24,65,0.6,21,31,61,49,58,颗粒物(PM10)
安庆市,环科院,117.0809,30.5177,2025-03-12T1900,32,,1.0,23,6,74,74,46,
安庆市,马山宾馆,117.0331,30.5119,2025-03-12T1900,29,,1.2,19,2,68,78,42,
安庆市,安庆大学,116.9896,30.6145,2025-03-12T1900,28,,0.8,12,6,92,93,40,
安庆市,市人大,117.0598,30.5351,2025-03-12T1900,33,,1.0,22,5,66,75,48,
安顺市,伍家关,105.9606,26.2611,2025-03-12T1900,31,59,0.8,25,22,83,94,55,颗粒物(PM10)
安顺市,凤凰山,105.9408,26.2431,2025-03-12T1900,61,61,0.9,26,33,81,91,83,细颗粒物(PM2.5)
安顺市,金钟山,105.9439,26.2564,2025-03-12T1900,52,,0.7,23,30,84,94,72,细颗粒物(PM2.5)
安顺市,娄家坡,105.8983,26.2481,2025-03-12T1900,60,68,0.9,23,29,82,89,82,细颗粒物(PM2.5)
安阳市,棉研所,114.4839,36.0621,2025-03-12T1900,,,,,,,,,
安阳市,红庙街,114.3551,36.1017,2025-03-12T1900,52,247,0.5,12,4,87,92,149,颗粒物(PM10)
安阳市,银杏小区,114.361,36.0681,2025-03-12T1900,53,231,0.4,18,2,89,100,141,颗粒物(PM10)
安阳市,信访局,114.3922,36.0878,2025-03-12T1900,42,238,0.3,20,4,89,102,144,颗粒物(PM10)
安阳市,左辅环卫站,114.4705,36.0637,2025-03-12T1900,46,258,0.3,20,3,92,108,154,颗粒物(PM10)
安阳市,安钢职工学校,114.2917,36.0949,2025-03-12T1900,54,288,0.4,12,1,94,97,169,颗粒物(PM10)
鞍山市,深沟寺,123.044,41.1196,2025-03-12T1900,23,132,0.9,20,17,62,78,91,颗粒物(PM10)
鞍山市,太阳城,123.011,41.0931,2025-03-12T1900,20,137,1.7,29,24,62,90,94,颗粒物(PM10)
鞍山市,太平,123.0485,41.1442,2025-03-12T1900,23,171,0.6,19,10,65,83,111,颗粒物(PM10)
鞍山市,铁西三道街,122.9642,41.0971,2025-03-12T1900,19,139,0.4,17,3,67,83,95,颗粒物(PM10)
鞍山市,明达新区,123.022,41.0821,2025-03-12T1900,20,133,1.5,25,21,58,81,92,颗粒物(PM10)
鞍山市,千山,123.1289,41.0228,2025-03-12T1900,,,,,,,75,,
鞍山市,兴盛南路290号,122.9446,41.0826,2025-03-12T1900,22,154,1.1,33,21,58,80,102,颗粒物(PM10)
巴彦淖尔市,附二中,107.4212,40.761,2025-03-12T1900,23,95,0.7,18,9,88,94,73,颗粒物(PM10)
巴彦淖尔市,市环保大楼,107.37,40.7372,2025-03-12T1900,,,,13,6,96,100,,
巴音郭楞蒙古自治州,孔雀公园,86.1472,41.7538,2025-03-12T1900,73,413,0.2,5,5,98,93,290,颗粒物(PM10)
