area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,马师校,102.2503,31.8896,2026-02-14T0000,,,,,,,82,,
阿坝藏族羌族自治州,马尔康中学西区,102.2174,31.9016,2026-02-14T0000,7,19,0.5,6,5,58,85,19,
阿克苏地区,电视台,80.2899,41.1684,2026-02-14T0000,,,,,,,76,,
阿克苏地区,艺术中心,80.2592,41.1541,2026-02-14T0000,145,346,1.2,76,9,5,81,198,颗粒物(PM10)
阿拉善盟,蒙二幼,105.699,38.8409,2026-02-14T0000,3,8,0.4,9,11,83,93,26,
阿拉善盟,环保局新楼,105.7198,38.8508,2026-02-14T0000,6,31,0.5,5,10,88,91,31,
阿勒泰地区,市站,88.1266,47.8515,2026-02-14T0000,,,,,,,70,,
阿勒泰地区,阿勒泰路33号,88.1198,47.7931,2026-02-14T0000,14,28,0.7,55,4,30,74,28,
阿里地区,阿里监测站,80.1171,32.4999,2026-02-14T0000,3,9,0.3,1,7,84,86,27,
阿里地区,阿里藏医院,80.0906,32.5029,2026-02-14T0000,,,,,,,93,,
安康市,汉滨区检察院,109.0088,32.6974,2026-02-14T0000,41,73,0.6,12,2,41,84,62,颗粒物(PM10)
安康市,市邮政管理局,109.0324,32.6913,2026-02-14T0000,58,94,1.2,32,5,23,76,79,细颗粒物(PM2.5)
安庆市,环科院,117.0806,30.5181,2026-02-14T0000,68,82,0.9,23,7,28,68,92,细颗粒物(PM2.5)
安庆市,马山宾馆,117.0331,30.5118,2026-02-14T0000,70,86,0.9,34,6,15,67,94,细颗粒物(PM2.5)
安庆市,安庆大学,116.9897,30.6146,2026-02-14T0000,56,71,0.7,10,5,51,83,77,细颗粒物(PM2.5)
安庆市,市人大,117.0598,30.5351,2026-02-14T0000,61,82,0.9,14,15,41,77,83,细颗粒物(PM2.5)
安顺市,凤凰山,105.9408,26.2431,2026-02-14T0000,86,122,1.9,58,127,6,92,114,细颗粒物(PM2.5)
安顺市,金钟山,105.9443,26.2567,2026-02-14T0000,41,49,0.9,14,44,45,91,58,细颗粒物(PM2.5)
安顺市,娄家坡,105.8983,26.248,2026-02-14T0000,46,59,0.9,16,30,52,92,64,细颗粒物(PM2.5)
安阳市,红庙街,114.3552,36.1017,2026-02-14T0000,108,178,1.2,27,10,73,129,142,细颗粒物(PM2.5)
安阳市,银杏小区,114.361,36.0681,2026-02-14T0000,120,196,1.2,26,16,75,135,158,细颗粒物(PM2.5)
安阳市,信访局,114.3921,36.0879,2026-02-14T0000,124,196,1.4,26,12,87,140,163,细颗粒物(PM2.5)
安阳市,左辅环卫站,114.4706,36.0634,2026-02-14T0000,116,207,1.3,24,13,88,129,152,细颗粒物(PM2.5)
安阳市,钢三路198号,114.2918,36.0769,2026-02-14T0000,117,232,1.3,29,10,74,122,153,细颗粒物(PM2.5)
鞍山市,深沟寺,123.0441,41.1201,2026-02-14T0000,92,137,1.0,15,6,99,119,122,细颗粒物(PM2.5)
鞍山市,太阳城,123.011,41.0931,2026-02-14T0000,58,80,0.8,13,10,104,110,79,细颗粒物(PM2.5)
鞍山市,太平,123.0483,41.1445,2026-02-14T0000,85,130,0.9,15,8,96,108,113,细颗粒物(PM2.5)
鞍山市,铁西三道街,122.964,41.0968,2026-02-14T0000,65,97,0.7,33,51,89,108,88,细颗粒物(PM2.5)
鞍山市,明达新区,123.0219,41.0822,2026-02-14T0000,58,82,0.7,19,14,106,114,79,细颗粒物(PM2.5)
鞍山市,兴盛南路290号,122.944647,41.082639,2026-02-14T0000,60,89,0.8,40,18,80,108,82,细颗粒物(PM2.5)
巴彦淖尔市,附二中,107.4206,40.7609,2026-02-14T0000,,,,,,,67,,
巴彦淖尔市,市环保大楼,107.37,40.7372,2026-02-14T0000,58,105,0.6,20,10,65,72,79,细颗粒物(PM2.5)
巴音郭楞蒙古自治州,孔雀公园,86.1476,41.7529,2026-02-14T0000,51,194,0.6,21,9,66,74,122,颗粒物(PM10)
巴音郭楞蒙古自治州,棉纺厂,86.1971,41.7166,2026-02-14T0000,66,243,/,69,/,21,78,147,颗粒物(PM10)
巴音郭楞蒙古自治州,经济开发区,86.236,41.7172,2026-02-14T0000,23,148,0.3,14,6,55,74,99,颗粒物(PM10)
巴中市,市五中,106.776805,31.852614,2026-02-14T0000,70,90,1.0,24,6,33,88,94,细颗粒物(PM2.5)
巴中市,圣泉水务公司,106.7419,31.8654,2026-02-14T0000,68,85,1.1,37,6,21,87,92,细颗粒物(PM2.5)
巴中市,市中心医院,106.7617,31.8343,2026-02-14T0000,70,93,1.3,46,6,8,82,94,细颗粒物(PM2.5)
白城市,洮北区环保局,122.7909,45.608,2026-02-14T0000,28,45,0.4,11,6,70,79,45,
白城市,市环保局,122.8741,45.5725,2026-02-14T0000,24,41,0.3,8,6,64,82,41,
白山市,喜丰,126.4219,41.9172,2026-02-14T0000,129,166,2.1,94,14,16,121,170,细颗粒物(PM2.5)
白山市,环保局,126.4082,41.9416,2026-02-14T0000,124,159,1.8,40,12,39,105,163,细颗粒物(PM2.5)
白银市,第三小学,104.1727,36.5448,2026-02-14T0000,76,98,1.2,62,68,30,89,102,细颗粒物(PM2.5)
白银市,动力公司,104.1467,36.5482,2026-02-14T0000,48,86,0.9,30,21,38,90,68,颗粒物(PM10)
百色市,市监测站,106.6102,23.901,2026-02-14T0000,34,47,1.0,18,10,9,19,49,
百色市,市中心血站,106.6524,23.8842,2026-02-14T0000,41,67,1.0,16,11,9,16,59,颗粒物(PM10)
百色市,龙景西路,106.6273,23.8798,2026-02-14T0000,36,56,0.8,18,10,3,15,53,颗粒物(PM10)
蚌埠市,工人疗养院,117.396,32.9389,2026-02-14T0000,54,106,0.8,27,6,86,124,78,颗粒物(PM10)
蚌埠市,百货大楼,117.3606,32.9428,2026-02-14T0000,62,106,0.9,28,7,84,124,84,细颗粒物(PM2.5)
蚌埠市,蚌埠学院,117.4183,32.8909,2026-02-14T0000,58,102,0.7,21,6,90,130,79,细颗粒物(PM2.5)
蚌埠市,淮上区政府,117.3534,32.9672,2026-02-14T0000,71,107,1.1,29,7,86,128,95,细颗粒物(PM2.5)
蚌埠市,高新区,117.3143,32.8977,2026-02-14T0000,69,114,0.7,25,8,73,119,93,细颗粒物(PM2.5)
蚌埠市,蚌埠田家炳中学,117.3091,32.9314,2026-02-14T0000,71,122,0.7,26,55,78,123,95,细颗粒物(PM2.5)
包头市,市环境监测站,109.8761,40.6533,2026-02-14T0000,59,142,1.2,50,15,45,83,96,颗粒物(PM10)
包头市,包头八中,109.9992,40.5843,2026-02-14T0000,60,131,1.0,39,11,51,76,91,颗粒物(PM10)
包头市,惠龙物流,109.8641,40.6288,2026-02-14T0000,71,139,1.2,37,20,67,90,95,"颗粒物(PM10),细颗粒物(PM2.5)"
包头市,东河鸿龙湾,110.0376,40.5546,2026-02-14T0000,81,151,1.7,92,14,13,82,108,细颗粒物(PM2.5)
包头市,滨河大厦,109.9154,40.5684,2026-02-14T0000,86,136,1.3,87,14,15,89,114,细颗粒物(PM2.5)
包头市,包头市委党校,109.9449,40.6259,2026-02-14T0000,60,98,1.1,54,17,39,81,82,细颗粒物(PM2.5)
包头市,昆区政府,109.8332,40.6577,2026-02-14T0000,54,142,1.2,28,28,74,82,96,颗粒物(PM10)
宝鸡市,竹园沟,107.0802,34.3129,2026-02-14T0000,29,48,0.3,16,6,45,92,48,
宝鸡市,监测站,107.1429,34.3549,2026-02-14T0000,35,67,0.6,26,4,36,86,59,颗粒物(PM10)
宝鸡市,技工学校,107.1172,34.3759,2026-02-14T0000,61,73,0.7,27,7,38,91,83,细颗粒物(PM2.5)
宝鸡市,文理学院,107.2025,34.3518,2026-02-14T0000,59,85,0.6,27,5,46,94,80,细颗粒物(PM2.5)
宝鸡市,三迪小学,107.2396,34.3626,2026-02-14T0000,64,109,0.9,45,4,27,91,87,细颗粒物(PM2.5)
