area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,州农科所,102.1879,31.914,2025-01-04T0000,22,36,0.8,17,5,52,65,36,
阿坝藏族羌族自治州,马师校,102.2502,31.8896,2025-01-04T0000,23,31,0.5,27,5,24,60,33,
阿坝藏族羌族自治州,马尔康中学西区,102.2165,31.9024,2025-01-04T0000,19,30,0.5,25,4,30,86,30,
阿克苏地区,电视台,80.292,41.1694,2025-01-04T0000,203,291,4.9,93,9,6,62,253,细颗粒物(PM2.5)
阿克苏地区,艺术中心,80.2613,41.1551,2025-01-04T0000,139,241,3.3,104,6,4,53,185,细颗粒物(PM2.5)
阿拉善盟,西城区西花园,105.6467,38.8363,2025-01-04T0000,39,76,1.3,35,11,46,82,63,颗粒物(PM10)
阿拉善盟,蒙二幼,105.6985,38.8411,2025-01-04T0000,21,42,0.6,21,6,60,80,42,
阿拉善盟,环保局新楼,105.724,38.8516,2025-01-04T0000,15,35,0.7,7,10,97,84,35,
阿勒泰地区,市站,88.1264,47.8517,2025-01-04T0000,25,26,0.2,43,8,31,51,36,
阿里地区,阿里监测站,80.1161,32.5,2025-01-04T0000,7,17,0.7,23,21,48,84,17,
阿里地区,阿里藏医院,80.0903,32.5028,2025-01-04T0000,3,9,0.6,7,8,67,86,21,
安康市,香溪洞,109.0318,32.6537,2025-01-04T0000,88,,0.9,44,9,22,53,117,细颗粒物(PM2.5)
安康市,汉滨区检察院,109.0072,32.6975,2025-01-04T0000,110,142,1.3,57,7,9,32,144,细颗粒物(PM2.5)
安康市,市邮政管理局,109.0325,32.6913,2025-01-04T0000,113,156,1.2,56,6,4,27,148,细颗粒物(PM2.5)
安庆市,环科院,117.0809,30.5177,2025-01-04T0000,66,118,0.9,30,9,77,98,89,细颗粒物(PM2.5)
安庆市,马山宾馆,117.0331,30.5119,2025-01-04T0000,70,108,0.8,20,10,79,96,94,细颗粒物(PM2.5)
安庆市,安庆大学,116.9896,30.6145,2025-01-04T0000,105,148,1.0,36,10,66,97,138,细颗粒物(PM2.5)
安庆市,市人大,117.0598,30.5351,2025-01-04T0000,68,122,0.8,34,9,77,94,92,细颗粒物(PM2.5)
安顺市,伍家关,105.9606,26.2611,2025-01-04T0000,,,,,,,88,,
安顺市,凤凰山,105.9408,26.2431,2025-01-04T0000,83,86,1.4,55,69,27,80,110,细颗粒物(PM2.5)
安顺市,金钟山,105.9439,26.2564,2025-01-04T0000,67,77,1.0,22,30,65,80,90,细颗粒物(PM2.5)
安顺市,娄家坡,105.8983,26.2481,2025-01-04T0000,61,68,0.9,21,20,63,80,83,细颗粒物(PM2.5)
安阳市,棉研所,114.4839,36.0621,2025-01-04T0000,78,95,0.8,47,10,16,55,104,细颗粒物(PM2.5)
安阳市,红庙街,114.3551,36.1017,2025-01-04T0000,84,126,1.0,37,8,22,54,112,细颗粒物(PM2.5)
安阳市,银杏小区,114.361,36.0681,2025-01-04T0000,88,112,0.9,54,9,13,52,117,细颗粒物(PM2.5)
安阳市,信访局,114.3922,36.0878,2025-01-04T0000,77,115,0.7,52,6,22,54,103,细颗粒物(PM2.5)
安阳市,左辅环卫站,114.4705,36.0637,2025-01-04T0000,83,119,0.8,42,10,20,58,110,细颗粒物(PM2.5)
安阳市,安钢职工学校,114.2917,36.0949,2025-01-04T0000,98,126,1.2,65,8,7,56,129,细颗粒物(PM2.5)
鞍山市,深沟寺,123.044,41.1196,2025-01-04T0000,32,39,0.8,18,12,46,57,46,
鞍山市,太阳城,123.011,41.0931,2025-01-04T0000,22,34,0.6,14,9,56,59,34,
鞍山市,太平,123.0485,41.1442,2025-01-04T0000,20,37,0.8,25,13,43,51,37,
鞍山市,铁西三道街,122.9642,41.0971,2025-01-04T0000,24,49,1.0,48,7,18,54,49,
鞍山市,铁西工业园区,122.9341,41.0833,2025-01-04T0000,29,59,1.0,53,11,23,60,55,颗粒物(PM10)
鞍山市,明达新区,123.022,41.0821,2025-01-04T0000,23,34,0.7,13,11,54,60,34,
鞍山市,千山,123.1289,41.0228,2025-01-04T0000,,,,,,,58,,
巴彦淖尔市,附二中,107.4212,40.761,2025-01-04T0000,32,55,0.3,18,4,61,58,53,颗粒物(PM10)
巴彦淖尔市,市环保大楼,107.37,40.7372,2025-01-04T0000,25,61,0.4,23,5,47,51,56,颗粒物(PM10)
巴音郭楞蒙古自治州,孔雀公园,86.1472,41.7538,2025-01-04T0000,57,95,1.1,80,4,1,67,78,细颗粒物(PM2.5)
巴音郭楞蒙古自治州,棉纺厂,86.1972,41.7166,2025-01-04T0000,49,108,1.0,58,3,11,64,79,颗粒物(PM10)
巴音郭楞蒙古自治州,经济开发区,86.2357,41.7173,2025-01-04T0000,47,83,0.7,56,2,19,63,67,颗粒物(PM10)
巴中市,苏山坪,106.7677,31.8794,2025-01-04T0000,71,84,0.6,10,3,69,70,95,细颗粒物(PM2.5)
巴中市,丽阳花园,106.7656,31.8545,2025-01-04T0000,152,204,1.4,38,3,4,8,202,细颗粒物(PM2.5)
巴中市,圣泉水务公司,106.7418,31.8654,2025-01-04T0000,121,135,0.9,47,3,4,18,159,细颗粒物(PM2.5)
巴中市,市中心医院,106.7616,31.8344,2025-01-04T0000,134,167,1.3,44,4,3,8,178,细颗粒物(PM2.5)
白城市,洮北区环保局,122.7911,45.6077,2025-01-04T0000,40,41,0.7,17,5,45,61,57,细颗粒物(PM2.5)
白城市,市环保局,122.8738,45.5725,2025-01-04T0000,59,78,0.9,46,8,11,52,80,细颗粒物(PM2.5)
白山市,喜丰,126.4219,41.9171,2025-01-04T0000,42,82,1.0,45,23,14,50,66,颗粒物(PM10)
白山市,环保局,126.4077,41.9419,2025-01-04T0000,37,74,0.9,23,7,29,48,62,颗粒物(PM10)
白银市,第三小学,104.1724,36.5446,2025-01-04T0000,41,61,0.9,34,28,35,62,58,细颗粒物(PM2.5)
白银市,动力公司,104.1465,36.5482,2025-01-04T0000,33,73,0.6,26,5,34,81,62,颗粒物(PM10)
百色市,市监测站,106.6103,23.9011,2025-01-04T0000,56,81,1.1,50,10,26,99,77,细颗粒物(PM2.5)
百色市,市中心血站,106.6538,23.8859,2025-01-04T0000,113,154,1.6,75,16,8,97,148,细颗粒物(PM2.5)
百色市,祈福高中,106.6085,23.8798,2025-01-04T0000,72,105,1.3,53,6,5,95,97,细颗粒物(PM2.5)
蚌埠市,工人疗养院,117.396,32.939,2025-01-04T0000,67,111,0.6,54,8,42,81,90,细颗粒物(PM2.5)
蚌埠市,百货大楼,117.3605,32.9427,2025-01-04T0000,72,105,0.7,55,6,31,76,97,细颗粒物(PM2.5)
蚌埠市,蚌埠学院,117.4185,32.8911,2025-01-04T0000,67,102,0.6,39,7,47,82,90,细颗粒物(PM2.5)
蚌埠市,淮上区政府,117.3533,32.9673,2025-01-04T0000,78,112,0.6,44,8,36,73,104,细颗粒物(PM2.5)
蚌埠市,高新区,117.3145,32.8977,2025-01-04T0000,74,100,0.7,59,8,38,88,99,细颗粒物(PM2.5)
蚌埠市,蚌埠田家炳中学,117.3092,32.9314,2025-01-04T0000,73,110,0.8,47,6,39,91,98,细颗粒物(PM2.5)
包头市,市环境监测站,109.8756,40.6532,2025-01-04T0000,30,71,1.5,72,17,6,36,61,颗粒物(PM10)
包头市,包头八中,109.9991,40.5842,2025-01-04T0000,48,117,2.0,69,18,8,43,84,颗粒物(PM10)
包头市,青山宾馆,109.8538,40.6821,2025-01-04T0000,32,52,1.2,62,14,5,32,51,颗粒物(PM10)
包头市,惠龙物流,109.8642,40.6288,2025-01-04T0000,41,89,2.5,75,22,5,38,70,颗粒物(PM10)
包头市,东河鸿龙湾,110.0377,40.5546,2025-01-04T0000,42,96,2.5,75,20,10,46,73,颗粒物(PM10)
包头市,滨河大厦,109.9154,40.5685,2025-01-04T0000,54,100,1.6,77,19,7,46,75,颗粒物(PM10)
包头市,包头市委党校,109.9447,40.6261,2025-01-04T0000,44,115,2.2,72,17,8,42,83,颗粒物(PM10)
包头市,昆区政府,109.8331,40.6576,2025-01-04T0000,22,45,1.0,59,12,9,42,45,
宝鸡市,庙沟村,107.185,34.3063,2025-01-04T0000,70,80,0.7,42,9,29,53,94,细颗粒物(PM2.5)
宝鸡市,竹园沟,107.0708,34.3017,2025-01-04T0000,62,82,0.8,31,6,21,52,84,细颗粒物(PM2.5)
宝鸡市,三陆医院,107.1906,34.3672,2025-01-04T0000,100,107,1.1,41,12,20,43,132,细颗粒物(PM2.5)
宝鸡市,监测站,107.1431,34.3547,2025-01-04T0000,84,105,1.0,54,8,10,42,112,细颗粒物(PM2.5)
宝鸡市,技工学校,107.1186,34.3739,2025-01-04T0000,84,95,0.9,29,10,27,42,112,细颗粒物(PM2.5)
宝鸡市,陈仓区环保局家属楼,107.3906,34.3528,2025-01-04T0000,108,144,1.4,60,68,9,49,142,细颗粒物(PM2.5)
宝鸡市,文理学院,107.2058,34.3497,2025-01-04T0000,93,118,1.0,53,11,12,48,123,细颗粒物(PM2.5)
宝鸡市,三迪小学,107.2386,34.3622,2025-01-04T0000,97,108,1.0,56,15,9,43,128,细颗粒物(PM2.5)
保定市,游泳馆,115.493,38.8632,2025-01-04T0000,69,101,1.2,70,15,6,56,93,细颗粒物(PM2.5)
