area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,马师校,102.2503,31.8896,2026-01-25T1500,3,11,0.4,,4,78,50,,
阿坝藏族羌族自治州,马尔康中学西区,102.2174,31.9016,2026-01-25T1500,3,7,0.4,7,5,71,50,23,
阿克苏地区,电视台,80.2899,41.1684,2026-01-25T1500,81,428,0.5,10,12,49,33,310,颗粒物(PM10)
阿克苏地区,艺术中心,80.2592,41.1541,2026-01-25T1500,,432,0.7,20,6,50,32,315,颗粒物(PM10)
阿拉善盟,蒙二幼,105.699,38.8409,2026-01-25T1500,49,237,0.6,5,9,78,73,144,颗粒物(PM10)
阿拉善盟,环保局新楼,105.7198,38.8508,2026-01-25T1500,49,253,0.5,4,8,71,69,152,颗粒物(PM10)
阿勒泰地区,市站,88.1266,47.8515,2026-01-25T1500,13,28,0.5,43,13,46,65,28,
阿勒泰地区,阿勒泰路33号,88.1198,47.7931,2026-01-25T1500,6,28,0.4,29,12,56,58,28,
阿里地区,阿里监测站,80.1171,32.4999,2026-01-25T1500,3,,0.5,2,9,124,126,39,
阿里地区,阿里藏医院,80.0906,32.5029,2026-01-25T1500,7,13,0.7,2,9,122,116,39,
安康市,汉滨区检察院,109.0088,32.6974,2026-01-25T1500,37,49,0.7,22,6,50,15,53,细颗粒物(PM2.5)
安康市,市邮政管理局,109.0324,32.6913,2026-01-25T1500,45,71,0.8,28,5,43,15,63,细颗粒物(PM2.5)
安庆市,环科院,117.0806,30.5181,2026-01-25T1500,106,137,0.9,36,9,38,32,139,细颗粒物(PM2.5)
安庆市,马山宾馆,117.0331,30.5118,2026-01-25T1500,113,,1.1,,,39,34,148,细颗粒物(PM2.5)
安庆市,安庆大学,116.9897,30.6146,2026-01-25T1500,96,108,0.8,37,6,60,32,127,细颗粒物(PM2.5)
安庆市,市人大,117.0598,30.5351,2026-01-25T1500,113,140,0.9,38,9,37,32,148,细颗粒物(PM2.5)
安顺市,凤凰山,105.9408,26.2431,2026-01-25T1500,18,23,0.3,11,13,50,40,26,
安顺市,金钟山,105.9443,26.2567,2026-01-25T1500,19,22,0.5,12,19,48,41,28,
