area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,州农科所,102.1879,31.914,2024-12-31T0000,9,11,0.6,4,5,72,57,23,
阿坝藏族羌族自治州,马师校,102.2502,31.8896,2024-12-31T0000,16,31,0.3,5,4,71,73,31,
阿坝藏族羌族自治州,马尔康中学西区,102.2165,31.9024,2024-12-31T0000,21,29,0.5,4,6,77,87,30,
阿克苏地区,电视台,80.292,41.1694,2024-12-31T0000,153,202,3.3,83,3,6,50,203,细颗粒物(PM2.5)
阿克苏地区,艺术中心,80.2613,41.1551,2024-12-31T0000,84,138,1.1,41,4,42,53,112,细颗粒物(PM2.5)
阿拉善盟,西城区西花园,105.6467,38.8363,2024-12-31T0000,10,19,0.6,9,9,97,88,31,
阿拉善盟,蒙二幼,105.6985,38.8411,2024-12-31T0000,3,6,0.5,10,3,92,82,29,
阿拉善盟,环保局新楼,105.724,38.8516,2024-12-31T0000,3,6,0.5,4,7,100,93,32,
阿勒泰地区,市站,88.1264,47.8517,2024-12-31T0000,23,25,0.7,36,8,26,52,33,
阿里地区,阿里监测站,80.1161,32.5,2024-12-31T0000,21,28,0.9,47,22,39,91,30,
阿里地区,阿里藏医院,80.0903,32.5028,2024-12-31T0000,9,16,0.7,16,14,66,89,21,
安康市,香溪洞,109.0318,32.6537,2024-12-31T0000,47,61,0.6,19,12,52,81,65,细颗粒物(PM2.5)
安康市,汉滨区检察院,109.0072,32.6975,2024-12-31T0000,46,68,0.7,37,5,23,63,64,细颗粒物(PM2.5)
安康市,市邮政管理局,109.0325,32.6913,2024-12-31T0000,51,74,0.9,47,6,14,50,70,细颗粒物(PM2.5)
安庆市,环科院,117.0809,30.5177,2024-12-31T0000,86,111,1.0,98,10,2,70,114,细颗粒物(PM2.5)
安庆市,马山宾馆,117.0331,30.5119,2024-12-31T0000,84,107,1.0,93,10,1,55,112,细颗粒物(PM2.5)
安庆市,安庆大学,116.9896,30.6145,2024-12-31T0000,80,115,0.9,67,12,14,72,107,细颗粒物(PM2.5)
安庆市,市人大,117.0598,30.5351,2024-12-31T0000,94,113,1.3,94,13,2,66,124,细颗粒物(PM2.5)
安顺市,伍家关,105.9606,26.2611,2024-12-31T0000,29,32,1.1,11,13,57,64,42,
安顺市,凤凰山,105.9408,26.2431,2024-12-31T0000,32,,0.8,21,20,48,54,46,
安顺市,金钟山,105.9439,26.2564,2024-12-31T0000,37,40,0.9,12,22,51,58,53,细颗粒物(PM2.5)
安顺市,娄家坡,105.8983,26.2481,2024-12-31T0000,36,,0.8,23,30,41,52,52,细颗粒物(PM2.5)
安阳市,棉研所,114.4839,36.0621,2024-12-31T0000,70,144,0.8,49,12,23,60,97,颗粒物(PM10)
安阳市,红庙街,114.3551,36.1017,2024-12-31T0000,92,156,1.4,60,8,9,62,122,细颗粒物(PM2.5)
安阳市,银杏小区,114.361,36.0681,2024-12-31T0000,93,167,1.5,64,8,6,59,123,细颗粒物(PM2.5)
安阳市,信访局,114.3922,36.0878,2024-12-31T0000,78,169,1.0,67,7,11,62,110,颗粒物(PM10)
安阳市,左辅环卫站,114.4705,36.0637,2024-12-31T0000,80,152,0.8,52,10,20,65,107,细颗粒物(PM2.5)
安阳市,安钢职工学校,114.2917,36.0949,2024-12-31T0000,102,212,1.8,64,13,12,59,134,细颗粒物(PM2.5)
鞍山市,深沟寺,123.044,41.1196,2024-12-31T0000,29,58,0.8,12,14,54,61,54,颗粒物(PM10)
鞍山市,太阳城,123.011,41.0931,2024-12-31T0000,20,57,2.6,41,47,32,63,54,颗粒物(PM10)
鞍山市,太平,123.0485,41.1442,2024-12-31T0000,19,56,0.9,22,18,47,64,53,颗粒物(PM10)
鞍山市,铁西三道街,122.9642,41.0971,2024-12-31T0000,10,40,0.8,15,14,55,61,40,
鞍山市,铁西工业园区,122.9341,41.0833,2024-12-31T0000,17,53,1.0,29,23,46,59,52,颗粒物(PM10)
鞍山市,明达新区,123.022,41.0821,2024-12-31T0000,17,50,2.2,29,36,37,62,50,
鞍山市,千山,123.1289,41.0228,2024-12-31T0000,,,,,,,55,,
巴彦淖尔市,附二中,107.4212,40.761,2024-12-31T0000,37,122,0.5,72,7,10,68,86,颗粒物(PM10)
巴彦淖尔市,市环保大楼,107.37,40.7372,2024-12-31T0000,22,100,0.4,22,4,46,66,75,颗粒物(PM10)
巴音郭楞蒙古自治州,孔雀公园,86.1472,41.7538,2024-12-31T0000,52,77,0.6,19,5,68,65,72,细颗粒物(PM2.5)
巴音郭楞蒙古自治州,棉纺厂,86.1972,41.7166,2024-12-31T0000,61,115,0.7,41,3,45,59,83,"颗粒物(PM10),细颗粒物(PM2.5)"
巴音郭楞蒙古自治州,经济开发区,86.2357,41.7173,2024-12-31T0000,54,95,0.7,18,3,72,71,74,细颗粒物(PM2.5)
巴中市,苏山坪,106.7677,31.8794,2024-12-31T0000,77,93,0.4,16,3,70,86,103,细颗粒物(PM2.5)
巴中市,丽阳花园,106.7656,31.8545,2024-12-31T0000,90,123,0.9,51,3,6,57,119,细颗粒物(PM2.5)
巴中市,圣泉水务公司,106.7418,31.8654,2024-12-31T0000,87,115,0.8,57,3,4,66,115,细颗粒物(PM2.5)
巴中市,市中心医院,106.7616,31.8344,2024-12-31T0000,122,148,1.0,54,3,4,67,160,细颗粒物(PM2.5)
白城市,洮北区环保局,122.7911,45.6077,2024-12-31T0000,24,33,0.4,13,5,53,46,35,
白城市,市环保局,122.8738,45.5725,2024-12-31T0000,18,29,0.4,17,7,44,43,29,
白山市,喜丰,126.4219,41.9171,2024-12-31T0000,8,37,0.6,5,3,69,68,37,
白山市,环保局,126.4077,41.9419,2024-12-31T0000,8,52,0.7,6,6,68,67,51,颗粒物(PM10)
白银市,第三小学,104.1724,36.5446,2024-12-31T0000,53,84,1.3,63,39,12,66,73,细颗粒物(PM2.5)
白银市,动力公司,104.1465,36.5482,2024-12-31T0000,67,78,1.2,48,6,14,70,90,细颗粒物(PM2.5)
