area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,州农科所,102.1879,31.914,2025-01-15T1200,14,35,0.9,8,6,60,57,35,
阿坝藏族羌族自治州,马师校,102.2502,31.8896,2025-01-15T1200,7,12,0.3,,5,48,49,,
阿坝藏族羌族自治州,马尔康中学西区,102.2165,31.9024,2025-01-15T1200,8,,0.5,7,5,62,55,20,
阿克苏地区,电视台,80.292,41.1694,2025-01-15T1200,58,103,1.5,38,3,23,32,79,细颗粒物(PM2.5)
阿克苏地区,艺术中心,80.2613,41.1551,2025-01-15T1200,46,79,1.3,34,4,23,32,65,颗粒物(PM10)
阿拉善盟,西城区西花园,105.6467,38.8363,2025-01-15T1200,22,24,0.6,8,2,85,75,32,
阿拉善盟,蒙二幼,105.6985,38.8411,2025-01-15T1200,3,9,0.6,6,2,81,76,26,
阿拉善盟,环保局新楼,105.724,38.8516,2025-01-15T1200,3,6,0.5,5,7,84,89,27,
阿勒泰地区,市站,88.1264,47.8517,2025-01-15T1200,8,10,0.6,42,8,39,61,21,
阿里地区,阿里监测站,80.1161,32.5,2025-01-15T1200,3,8,0.5,5,8,62,71,20,
阿里地区,阿里藏医院,80.0903,32.5028,2025-01-15T1200,9,22,0.8,11,14,68,58,22,
安康市,香溪洞,109.0318,32.6537,2025-01-15T1200,22,45,0.5,13,11,62,67,45,
安康市,汉滨区检察院,109.0072,32.6975,2025-01-15T1200,28,63,0.7,24,27,43,36,57,颗粒物(PM10)
安康市,市邮政管理局,109.0325,32.6913,2025-01-15T1200,32,61,,,,,24,,
安庆市,环科院,117.0809,30.5177,2025-01-15T1200,33,201,0.4,16,6,56,43,126,颗粒物(PM10)
安庆市,马山宾馆,117.0331,30.5119,2025-01-15T1200,28,94,0.6,12,8,58,43,72,颗粒物(PM10)
安庆市,安庆大学,116.9896,30.6145,2025-01-15T1200,14,98,0.4,8,7,65,50,74,颗粒物(PM10)
安庆市,市人大,117.0598,30.5351,2025-01-15T1200,28,94,0.7,13,8,61,43,72,颗粒物(PM10)
安顺市,伍家关,105.9606,26.2611,2025-01-15T1200,52,,0.7,16,12,67,70,,
安顺市,凤凰山,105.9408,26.2431,2025-01-15T1200,50,,0.6,18,14,65,64,69,细颗粒物(PM2.5)
安顺市,金钟山,105.9439,26.2564,2025-01-15T1200,52,52,0.7,13,14,66,61,72,细颗粒物(PM2.5)
安顺市,娄家坡,105.8983,26.2481,2025-01-15T1200,44,47,0.6,15,16,68,64,62,细颗粒物(PM2.5)
安阳市,棉研所,114.4839,36.0621,2025-01-15T1200,26,100,0.8,15,10,49,22,75,颗粒物(PM10)
安阳市,红庙街,114.3551,36.1017,2025-01-15T1200,22,72,0.8,9,6,50,28,61,颗粒物(PM10)
安阳市,银杏小区,114.361,36.0681,2025-01-15T1200,26,75,0.5,16,3,48,27,63,颗粒物(PM10)
安阳市,信访局,114.3922,36.0878,2025-01-15T1200,23,71,0.4,19,4,44,26,61,颗粒物(PM10)
安阳市,左辅环卫站,114.4705,36.0637,2025-01-15T1200,29,89,0.5,12,7,52,28,70,颗粒物(PM10)
安阳市,安钢职工学校,114.2917,36.0949,2025-01-15T1200,28,72,0.5,12,6,54,22,61,颗粒物(PM10)
鞍山市,深沟寺,123.044,41.1196,2025-01-15T1200,26,68,0.8,21,14,44,32,59,颗粒物(PM10)
鞍山市,太阳城,123.011,41.0931,2025-01-15T1200,26,57,0.6,25,7,47,29,54,颗粒物(PM10)
鞍山市,太平,123.0485,41.1442,2025-01-15T1200,27,62,0.9,21,16,46,32,56,颗粒物(PM10)
鞍山市,铁西三道街,122.9642,41.0971,2025-01-15T1200,28,61,,,13,53,29,,
鞍山市,铁西工业园区,122.9341,41.0833,2025-01-15T1200,,,,,,,41,,
鞍山市,明达新区,123.022,41.0821,2025-01-15T1200,26,56,0.8,13,19,56,38,53,颗粒物(PM10)
鞍山市,千山,123.1289,41.0228,2025-01-15T1200,,,,,,,44,,
巴彦淖尔市,附二中,107.4212,40.761,2025-01-15T1200,,,0.4,9,4,54,47,,
巴彦淖尔市,市环保大楼,107.37,40.7372,2025-01-15T1200,18,83,0.5,4,3,58,46,67,颗粒物(PM10)
巴音郭楞蒙古自治州,孔雀公园,86.1472,41.7538,2025-01-15T1200,61,82,0.8,42,8,38,76,83,细颗粒物(PM2.5)
巴音郭楞蒙古自治州,棉纺厂,86.1972,41.7166,2025-01-15T1200,55,107,1.0,77,6,16,60,79,颗粒物(PM10)
巴音郭楞蒙古自治州,经济开发区,86.2357,41.7173,2025-01-15T1200,17,38,0.6,60,3,32,83,38,
巴中市,苏山坪,106.7677,31.8794,2025-01-15T1200,26,45,0.4,19,3,50,70,45,
巴中市,丽阳花园,106.7656,31.8545,2025-01-15T1200,36,63,0.7,45,4,11,15,57,颗粒物(PM10)
巴中市,圣泉水务公司,106.7418,31.8654,2025-01-15T1200,30,52,0.5,36,3,16,27,51,颗粒物(PM10)
巴中市,市中心医院,106.7616,31.8344,2025-01-15T1200,42,68,0.6,42,4,15,16,59,"颗粒物(PM10),细颗粒物(PM2.5)"
白城市,洮北区环保局,122.7911,45.6077,2025-01-15T1200,11,27,0.3,7,4,49,51,27,
白城市,市环保局,122.8738,45.5725,2025-01-15T1200,13,31,0.3,6,2,48,44,31,
白山市,喜丰,126.4219,41.9171,2025-01-15T1200,10,31,,8,,55,48,,
白山市,环保局,126.4077,41.9419,2025-01-15T1200,3,33,0.7,6,25,53,46,33,
白银市,第三小学,104.1724,36.5446,2025-01-15T1200,39,49,1.3,26,39,52,40,55,细颗粒物(PM2.5)
白银市,动力公司,104.1465,36.5482,2025-01-15T1200,27,52,1.1,21,32,63,39,51,颗粒物(PM10)
