area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,马师校,102.2503,31.8896,2026-01-09T1900,23,28,0.5,22,5,50,70,33,
阿坝藏族羌族自治州,马尔康中学西区,102.2174,31.9016,2026-01-09T1900,24,27,0.6,25,6,51,68,35,
阿克苏地区,电视台,80.2899,41.1684,2026-01-09T1900,76,,1.0,26,4,67,48,,
阿克苏地区,艺术中心,80.2592,41.1541,2026-01-09T1900,68,89,0.8,18,4,84,56,92,细颗粒物(PM2.5)
阿拉善盟,蒙二幼,105.699,38.8409,2026-01-09T1900,33,168,0.6,12,9,71,81,109,颗粒物(PM10)
阿拉善盟,环保局新楼,105.7198,38.8508,2026-01-09T1900,34,168,0.6,8,8,73,80,109,颗粒物(PM10)
阿勒泰地区,市站,88.1266,47.8515,2026-01-09T1900,18,30,0.7,70,3,7,50,35,
阿勒泰地区,阿勒泰路33号,88.1198,47.7931,2026-01-09T1900,27,41,0.7,38,1,40,59,41,
阿里地区,阿里监测站,80.1171,32.4999,2026-01-09T1900,3,6,0.4,1,5,71,63,23,
阿里地区,阿里藏医院,80.0906,32.5029,2026-01-09T1900,3,6,0.5,1,9,84,69,27,
安康市,汉滨区检察院,109.0088,32.6974,2026-01-09T1900,71,92,1.2,70,6,20,57,95,细颗粒物(PM2.5)
安康市,市邮政管理局,109.0324,32.6913,2026-01-09T1900,79,106,2.1,79,7,5,43,105,细颗粒物(PM2.5)
安庆市,环科院,117.0806,30.5181,2026-01-09T1900,43,64,0.4,31,7,80,102,60,细颗粒物(PM2.5)
安庆市,马山宾馆,117.0331,30.5118,2026-01-09T1900,39,53,0.5,46,7,66,91,55,细颗粒物(PM2.5)
安庆市,安庆大学,116.9897,30.6146,2026-01-09T1900,44,59,0.6,25,7,94,102,62,细颗粒物(PM2.5)
安庆市,市人大,117.0598,30.5351,2026-01-09T1900,38,52,0.4,34,7,83,102,54,细颗粒物(PM2.5)
安顺市,凤凰山,105.9408,26.2431,2026-01-09T1900,83,88,0.7,27,34,65,74,110,细颗粒物(PM2.5)
安顺市,金钟山,105.9443,26.2567,2026-01-09T1900,88,90,0.7,18,42,70,74,117,细颗粒物(PM2.5)
安顺市,娄家坡,105.8983,26.248,2026-01-09T1900,76,79,0.8,17,18,69,78,102,细颗粒物(PM2.5)
安阳市,红庙街,114.3552,36.1017,2026-01-09T1900,14,97,0.7,18,12,64,75,74,颗粒物(PM10)
安阳市,银杏小区,114.361,36.0681,2026-01-09T1900,16,98,,,3,70,79,,
安阳市,信访局,114.3921,36.0879,2026-01-09T1900,24,93,0.8,20,15,64,80,72,颗粒物(PM10)
安阳市,左辅环卫站,114.4706,36.0634,2026-01-09T1900,13,113,0.3,8,5,77,80,82,颗粒物(PM10)
安阳市,钢三路198号,114.2918,36.0769,2026-01-09T1900,16,88,0.3,18,3,70,71,69,颗粒物(PM10)
鞍山市,深沟寺,123.0441,41.1201,2026-01-09T1900,51,74,0.9,23,7,56,58,70,细颗粒物(PM2.5)
鞍山市,太阳城,123.011,41.0931,2026-01-09T1900,52,82,1.0,31,10,49,59,72,细颗粒物(PM2.5)
鞍山市,太平,123.0483,41.1445,2026-01-09T1900,57,94,1.0,37,9,49,52,78,细颗粒物(PM2.5)
鞍山市,铁西三道街,122.964,41.0968,2026-01-09T1900,72,120,1.1,54,22,32,51,97,细颗粒物(PM2.5)
鞍山市,明达新区,123.0219,41.0822,2026-01-09T1900,52,78,0.7,22,11,56,61,72,细颗粒物(PM2.5)
鞍山市,兴盛南路290号,122.944647,41.082639,2026-01-09T1900,62,104,0.7,47,11,37,52,84,细颗粒物(PM2.5)
巴彦淖尔市,附二中,107.4206,40.7609,2026-01-09T1900,34,53,0.4,9,4,58,67,52,颗粒物(PM10)
巴彦淖尔市,市环保大楼,107.37,40.7372,2026-01-09T1900,33,49,0.4,9,5,65,75,49,
巴音郭楞蒙古自治州,孔雀公园,86.1476,41.7529,2026-01-09T1900,58,104,0.6,27,8,60,56,79,细颗粒物(PM2.5)
巴音郭楞蒙古自治州,棉纺厂,86.1971,41.7166,2026-01-09T1900,34,154,/,43,/,42,51,102,颗粒物(PM10)
巴音郭楞蒙古自治州,经济开发区,86.236,41.7172,2026-01-09T1900,40,126,0.7,31,5,47,54,88,颗粒物(PM10)
巴中市,市五中,106.776805,31.852614,2026-01-09T1900,72,97,1.0,29,6,65,72,97,细颗粒物(PM2.5)
巴中市,圣泉水务公司,106.7419,31.8654,2026-01-09T1900,78,93,1.0,80,5,14,74,104,细颗粒物(PM2.5)
巴中市,市中心医院,106.7617,31.8343,2026-01-09T1900,67,88,1.2,53,7,38,72,90,细颗粒物(PM2.5)
白城市,洮北区环保局,122.7909,45.608,2026-01-09T1900,27,36,0.3,23,6,39,47,39,
白城市,市环保局,122.8741,45.5725,2026-01-09T1900,23,36,0.3,12,5,51,51,36,
白山市,喜丰,126.4219,41.9172,2026-01-09T1900,40,79,0.9,19,10,48,51,65,颗粒物(PM10)
白山市,环保局,126.4082,41.9416,2026-01-09T1900,60,60,1.5,45,11,14,41,82,细颗粒物(PM2.5)
白银市,第三小学,104.1727,36.5448,2026-01-09T1900,15,48,0.4,18,8,73,72,48,
白银市,动力公司,104.1467,36.5482,2026-01-09T1900,17,48,0.4,16,9,72,80,48,
百色市,市监测站,106.6102,23.901,2026-01-09T1900,28,44,0.7,24,9,70,74,44,
百色市,市中心血站,106.6524,23.8842,2026-01-09T1900,30,48,0.7,37,13,64,77,48,
百色市,龙景西路,106.6273,23.8798,2026-01-09T1900,30,50,0.7,30,9,75,85,50,
蚌埠市,工人疗养院,117.396,32.9389,2026-01-09T1900,,,0.5,24,7,,94,,
蚌埠市,百货大楼,117.3606,32.9428,2026-01-09T1900,36,71,0.5,22,8,81,92,61,颗粒物(PM10)
蚌埠市,蚌埠学院,117.4183,32.8909,2026-01-09T1900,39,80,0.5,22,8,83,98,65,颗粒物(PM10)
蚌埠市,淮上区政府,117.3534,32.9672,2026-01-09T1900,41,78,0.6,34,4,77,95,64,颗粒物(PM10)
蚌埠市,高新区,117.3143,32.8977,2026-01-09T1900,42,73,0.4,22,8,78,75,62,颗粒物(PM10)
蚌埠市,蚌埠田家炳中学,117.3091,32.9314,2026-01-09T1900,44,84,0.5,32,7,76,85,67,颗粒物(PM10)
包头市,市环境监测站,109.8761,40.6533,2026-01-09T1900,9,80,0.7,15,3,68,72,65,颗粒物(PM10)
包头市,包头八中,109.9992,40.5843,2026-01-09T1900,18,85,0.4,22,3,60,71,68,颗粒物(PM10)
包头市,惠龙物流,109.8641,40.6288,2026-01-09T1900,3,83,0.3,16,7,67,70,67,颗粒物(PM10)
包头市,东河鸿龙湾,110.0376,40.5546,2026-01-09T1900,13,84,0.5,14,6,66,74,67,颗粒物(PM10)
包头市,滨河大厦,109.9154,40.5684,2026-01-09T1900,25,90,0.7,5,7,68,71,70,颗粒物(PM10)
包头市,包头市委党校,109.9449,40.6259,2026-01-09T1900,19,57,0.4,13,6,67,71,54,颗粒物(PM10)
包头市,昆区政府,109.8332,40.6577,2026-01-09T1900,12,67,0.5,17,5,69,71,59,颗粒物(PM10)
宝鸡市,竹园沟,107.0802,34.3129,2026-01-09T1900,46,47,0.4,35,6,34,69,64,细颗粒物(PM2.5)
宝鸡市,监测站,107.1429,34.3549,2026-01-09T1900,46,54,0.5,40,4,38,60,64,细颗粒物(PM2.5)
宝鸡市,技工学校,107.1172,34.3759,2026-01-09T1900,25,61,0.6,51,5,40,61,56,颗粒物(PM10)
宝鸡市,文理学院,107.2025,34.3518,2026-01-09T1900,34,73,0.7,66,4,13,62,62,颗粒物(PM10)
宝鸡市,三迪小学,107.2396,34.3626,2026-01-09T1900,30,59,0.7,74,4,27,61,55,颗粒物(PM10)
宝鸡市,滨河北路,107.1721,34.3558,2026-01-09T1900,34,65,0.5,71,5,25,60,58,颗粒物(PM10)
宝鸡市,陈仓区北开路21号,107.3898,34.3601,2026-01-09T1900,64,80,0,65,7,,80,,
保定市,游泳馆,115.4803,38.8568,2026-01-09T1900,33,236,0.2,5,7,76,56,143,颗粒物(PM10)
保定市,华电二区,115.509,38.8895,2026-01-09T1900,56,219,0.5,1,3,72,47,135,颗粒物(PM10)
保定市,接待中心,115.4588,38.9037,2026-01-09T1900,41,221,0.0,6,3,74,54,136,颗粒物(PM10)
保定市,地表水厂,115.4484,38.8344,2026-01-09T1900,36,256,0.1,12,3,75,57,153,颗粒物(PM10)
保定市,满城区生态环境分局,115.3136,38.9511,2026-01-09T1900,39,334,0.4,11,1,79,61,192,颗粒物(PM10)
保定市,清苑区第二中学,115.4709,38.7628,2026-01-09T1900,29,295,0.2,5,6,75,56,173,颗粒物(PM10)
保定市,徐水物探局,115.6231,39.0223,2026-01-09T1900,50,495,0.3,7,4,73,50,394,颗粒物(PM10)
保定市,双鹰农机,115.4199,38.8665,2026-01-09T1900,45,346,0.2,4,3,83,64,198,颗粒物(PM10)
保定市,植保所站,115.515,38.8589,2026-01-09T1900,51,218,0.3,5,3,74,49,134,颗粒物(PM10)
保山市,市环境监测站,99.1589,25.1137,2026-01-09T1900,19,31,0.2,8,2,77,87,31,
保山市,市环保局,99.1616,25.1381,2026-01-09T1900,26,32,0.4,4,4,83,87,38,
北海市,海滩公园,109.1435,21.4085,2026-01-09T1900,24,42,1.0,36,8,112,128,42,
北海市,新市环保局,109.0983,21.466,2026-01-09T1900,19,35,0.5,35,4,114,125,36,
北海市,北海工业园,109.1775,21.5232,2026-01-09T1900,27,35,0.7,29,8,105,119,39,
北海市,龙潭自来水厂,109.1844,21.4396,2026-01-09T1900,32,37,0.6,34,8,93,119,46,
北京市,万寿西宫,116.3611,39.8786,2026-01-09T1900,18,148,0.2,7,1,72,23,99,颗粒物(PM10)
北京市,东四,116.4174,39.9289,2026-01-09T1900,16,185,0.2,8,4,70,30,118,颗粒物(PM10)
北京市,天坛,116.4073,39.8858,2026-01-09T1900,15,145,0.3,6,2,75,25,98,颗粒物(PM10)
北京市,农展馆,116.4622,39.9364,2026-01-09T1900,18,166,0.4,3,3,75,32,108,颗粒物(PM10)
北京市,官园,116.3399,39.9293,2026-01-09T1900,31,160,0.4,6,3,72,27,105,颗粒物(PM10)
