area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
成都市,十里店,104.1423,30.6765,2026-03-11T1100,52,52,0.5,24,10,43,24,84,细颗粒物(PM2.5)
成都市,三瓦窑,104.0594,30.5765,2026-03-11T1100,52,54,0.7,26,4,75,36,84,细颗粒物(PM2.5)
成都市,沙河铺,104.1122,30.6306,2026-03-11T1100,50,NA,0.6,35,8,55,28,80,细颗粒物(PM2.5)
成都市,大石西路,104.0219,30.6561,2026-03-11T1100,51,NA,0.6,27,8,74,33,82,细颗粒物(PM2.5)
成都市,金博路,104.0028,30.6891,2026-03-11T1100,50,NA,0.8,29,9,71,27,80,细颗粒物(PM2.5)
成都市,华阳,104.056,30.5228,2026-03-11T1100,58,61,0.5,38,5,63,NA,96,细颗粒物(PM2.5)
成都市,青石路225号,104.387954,30.746684,2026-03-11T1100,57,NA,0.8,20,13,58,12,94,细颗粒物(PM2.5)
成都市,科学城,104.0788,30.4054,2026-03-11T1100,60,78,0.9,23,9,49,17,100,细颗粒物(PM2.5)
成都市,光华大道三段,103.8505,30.6946,2026-03-11T1100,34,52,0.6,24,4,78,29,52,颗粒物(PM10)
成都市,八角井街185号,104.3257,30.6406,2026-03-11T1100,72,87,0.7,29,9,47,16,111,细颗粒物(PM2.5)
成都市,鲸龙路1057号,104.2433276,30.53529463,2026-03-11T1100,58,82,0.7,29,9,56,17,96,细颗粒物(PM2.5)
承德市,中国银行,117.9397,40.9763,2026-03-11T1100,14,31,0.3,8,2,67,31,31,
承德市,杏林街1号,117.9462,40.95,2026-03-11T1100,6,15,0.2,8,4,75,36,24,
承德市,滨河大街98号,117.7994,40.9605,2026-03-11T1100,3,13,0.2,9,3,73,39,23,
池州市,池州学院,117.4698,30.6617,2026-03-11T1100,35,50,0.8,18,6,105,60,50,
池州市,展览馆,117.4918,30.6617,2026-03-11T1100,33,54,0.8,20,4,98,43,53,颗粒物(PM10)
池州市,第八中学,117.5626,30.695,2026-03-11T1100,34,53,0.7,24,5,107,63,53,颗粒物(PM10)
池州市,第十二中学,117.5037,30.6242,2026-03-11T1100,33,60,0.9,NA,6,94,52,NA,NA
赤峰市,哈达街,118.9588,42.2733,2026-03-11T1100,3,28,0.6,13,10,69,53,28,
赤峰市,天义路,118.8792,42.2551,2026-03-11T1100,3,17,0.3,8,6,81,51,26,
赤峰市,银河街,119.2656,42.0356,2026-03-11T1100,28,42,0.6,8,9,NA,63,NA,NA
赤峰市,桥北物流园区,118.9359,42.3146,2026-03-11T1100,7,27,0.5,10,4,82,58,27,
崇左市,市环保局江州分局,107.3473,22.4137,2026-03-11T1100,47,NA,1.0,19,9,42,20,74,细颗粒物(PM2.5)
崇左市,石景林东路7号,107.375,22.3736,2026-03-11T1100,42,48,1.1,22,4,44,24,64,细颗粒物(PM2.5)
滁州市,市政府原办公楼,118.31131,32.3033,2026-03-11T1100,69,75,1.4,45,12,58,46,109,细颗粒物(PM2.5)
滁州市,图书馆,118.3268,32.2633,2026-03-11T1100,43,73,1.0,47,16,57,57,67,颗粒物(PM10)
滁州市,银山路666号,118.3196,32.3335,2026-03-11T1100,56,76,1.0,42,14,63,38,92,细颗粒物(PM2.5)
滁州市,黄山路555号,118.3426,32.2979,2026-03-11T1100,59,88,1.1,50,11,55,46,98,细颗粒物(PM2.5)
楚雄彝族自治州,市经济开发区,101.5379,25.0492,2026-03-11T1100,28,44,0.8,10,3,61,27,44,
楚雄彝族自治州,团结路562号,101.5536,25.0343,2026-03-11T1100,30,35,0.6,10,6,NA,19,NA,NA
湖州市,吴兴区站,120.1846,30.8592,2026-03-11T1100,88,104,0.5,34,7,NA,39,126,细颗粒物(PM2.5)
湖州市,南浔区站,120.4146,30.8538,2026-03-11T1100,52,69,0.5,31,10,80,52,84,细颗粒物(PM2.5)
葫芦岛市,化工街,120.8382,40.7521,2026-03-11T1100,46,90,0.5,18,20,71,22,79,颗粒物(PM10)
葫芦岛市,新区,120.8339,40.7078,2026-03-11T1100,45,59,0.6,17,17,67,20,70,细颗粒物(PM2.5)
葫芦岛市,东城区,120.8697,40.7679,2026-03-11T1100,36,73,0.6,14,16,72,24,67,颗粒物(PM10)
怀化市,河西地税局,109.9297,27.5383,2026-03-11T1100,18,22,/,11,3,36,16,26,
怀化市,市四医院,109.9783,27.5342,2026-03-11T1100,13,33,0.5,12,6,36,18,33,
怀化市,监测楼,109.9971,27.5579,2026-03-11T1100,25,33,0.3,10,3,42,26,36,
淮安市,钵池山,119.0566,33.5991,2026-03-11T1100,NA,NA,0.6,33,12,NA,35,NA,NA
