area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,马师校,102.2503,31.8896,2026-02-06T1500,6,22,0.3,3,4,94,63,30,
阿坝藏族羌族自治州,马尔康中学西区,102.2174,31.9016,2026-02-06T1500,6,42,0.3,4,5,93,67,42,
阿克苏地区,电视台,80.2899,41.1684,2026-02-06T1500,,,0.8,8,,81,54,,
阿克苏地区,艺术中心,80.2592,41.1541,2026-02-06T1500,74,224,0.5,10,6,85,54,137,颗粒物(PM10)
阿拉善盟,蒙二幼,105.699,38.8409,2026-02-06T1500,27,115,0.5,7,10,77,66,83,颗粒物(PM10)
阿拉善盟,环保局新楼,105.7198,38.8508,2026-02-06T1500,24,89,0.4,4,9,73,64,70,颗粒物(PM10)
阿勒泰地区,市站,88.1266,47.8515,2026-02-06T1500,3,6,0,4,2,96,91,30,
阿勒泰地区,阿勒泰路33号,88.1198,47.7931,2026-02-06T1500,3,9,0.2,8,7,88,88,28,
阿里地区,阿里监测站,80.1171,32.4999,2026-02-06T1500,3,,0.2,1,6,80,66,25,
阿里地区,阿里藏医院,80.0906,32.5029,2026-02-06T1500,3,6,0.3,1,7,84,64,27,
安康市,汉滨区检察院,109.0088,32.6974,2026-02-06T1500,85,116,0.8,13,9,117,51,113,细颗粒物(PM2.5)
安康市,市邮政管理局,109.0324,32.6913,2026-02-06T1500,80,126,0.8,16,6,112,46,107,细颗粒物(PM2.5)
安庆市,环科院,117.0806,30.5181,2026-02-06T1500,3,10,0.5,11,5,56,71,18,
安庆市,马山宾馆,117.0331,30.5118,2026-02-06T1500,3,16,0.5,7,4,58,71,19,
安庆市,安庆大学,116.9897,30.6146,2026-02-06T1500,6,12,0.5,16,3,59,75,19,
安庆市,市人大,117.0598,30.5351,2026-02-06T1500,3,16,0.4,13,4,54,69,17,
安顺市,凤凰山,105.9408,26.2431,2026-02-06T1500,34,38,0.7,11,12,112,81,49,
安顺市,金钟山,105.9443,26.2567,2026-02-06T1500,33,34,0.6,8,14,104,74,48,
安顺市,娄家坡,105.8983,26.248,2026-02-06T1500,30,36,0.6,8,11,102,75,43,
安阳市,红庙街,114.3552,36.1017,2026-02-06T1500,19,49,0.5,9,1,74,66,49,
安阳市,银杏小区,114.361,36.0681,2026-02-06T1500,26,48,0.3,9,3,74,65,48,
安阳市,信访局,114.3921,36.0879,2026-02-06T1500,13,47,0.4,6,5,78,69,47,
安阳市,左辅环卫站,114.4706,36.0634,2026-02-06T1500,23,61,0.3,12,5,74,66,56,颗粒物(PM10)
安阳市,钢三路198号,114.2918,36.0769,2026-02-06T1500,18,45,0.5,5,3,70,63,45,
鞍山市,深沟寺,123.0441,41.1201,2026-02-06T1500,11,24,0.5,9,7,73,71,24,
鞍山市,太阳城,123.011,41.0931,2026-02-06T1500,15,18,0.5,8,10,70,67,22,
鞍山市,太平,123.0483,41.1445,2026-02-06T1500,13,46,0.3,10,8,71,67,46,
鞍山市,铁西三道街,122.964,41.0968,2026-02-06T1500,24,85,0.5,9,7,77,71,68,颗粒物(PM10)
鞍山市,明达新区,123.0219,41.0822,2026-02-06T1500,14,43,0.6,11,8,72,68,43,
鞍山市,兴盛南路290号,122.944647,41.082639,2026-02-06T1500,16,47,0.7,13,8,72,69,47,
巴彦淖尔市,附二中,107.4206,40.7609,2026-02-06T1500,3,28,0.3,2,6,83,73,28,
巴彦淖尔市,市环保大楼,107.37,40.7372,2026-02-06T1500,3,28,0.3,4,5,86,75,28,
巴音郭楞蒙古自治州,孔雀公园,86.1476,41.7529,2026-02-06T1500,,102,0.4,,,88,82,,
巴音郭楞蒙古自治州,棉纺厂,86.1971,41.7166,2026-02-06T1500,24,125,/,9,/,89,78,88,颗粒物(PM10)
巴音郭楞蒙古自治州,经济开发区,86.236,41.7172,2026-02-06T1500,11,148,0.5,7,6,86,73,99,颗粒物(PM10)
巴中市,市五中,106.776805,31.852614,2026-02-06T1500,35,46,0.8,12,6,73,27,50,
巴中市,圣泉水务公司,106.7419,31.8654,2026-02-06T1500,39,48,1.1,11,6,78,32,55,细颗粒物(PM2.5)
巴中市,市中心医院,106.7617,31.8343,2026-02-06T1500,34,42,1.0,9,6,75,30,49,
白城市,洮北区环保局,122.7909,45.608,2026-02-06T1500,9,18,0.2,9,3,73,66,23,
白城市,市环保局,122.8741,45.5725,2026-02-06T1500,8,24,0.3,3,5,69,63,24,
白山市,喜丰,126.4219,41.9172,2026-02-06T1500,3,26,0.5,7,11,74,65,26,
白山市,环保局,126.4082,41.9416,2026-02-06T1500,3,16,0.4,7,12,75,61,24,
白银市,第三小学,104.1727,36.5448,2026-02-06T1500,34,77,0.4,7,4,76,75,64,颗粒物(PM10)
白银市,动力公司,104.1467,36.5482,2026-02-06T1500,,,0.4,6,4,75,73,,
百色市,市监测站,106.6102,23.901,2026-02-06T1500,27,37,0.7,10,8,65,38,39,
百色市,市中心血站,106.6524,23.8842,2026-02-06T1500,36,45,0.7,7,8,66,35,52,细颗粒物(PM2.5)
百色市,龙景西路,106.6273,23.8798,2026-02-06T1500,33,49,0.6,10,8,73,40,49,
