area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,州农科所,102.1879,31.914,2025-01-08T2300,14,26,0.9,16,5,46,65,26,
阿坝藏族羌族自治州,马师校,102.2502,31.8896,2025-01-08T2300,8,,0.6,20,6,18,60,12,
阿坝藏族羌族自治州,马尔康中学西区,102.2165,31.9024,2025-01-08T2300,24,36,0.8,19,5,33,67,36,
阿克苏地区,电视台,80.292,41.1694,2025-01-08T2300,77,121,1.0,49,6,31,39,103,细颗粒物(PM2.5)
阿克苏地区,艺术中心,80.2613,41.1551,2025-01-08T2300,96,117,,35,6,5,51,127,细颗粒物(PM2.5)
阿拉善盟,西城区西花园,105.6467,38.8363,2025-01-08T2300,20,46,0.9,48,7,23,76,46,
阿拉善盟,蒙二幼,105.6985,38.8411,2025-01-08T2300,3,21,0.5,21,4,46,75,21,
阿拉善盟,环保局新楼,105.724,38.8516,2025-01-08T2300,3,9,0.4,9,7,61,81,20,
阿勒泰地区,市站,88.1264,47.8517,2025-01-08T2300,31,34,0.6,60,8,14,53,45,
阿里地区,阿里监测站,80.1161,32.5,2025-01-08T2300,3,10,0.6,6,10,86,90,27,
阿里地区,阿里藏医院,80.0903,32.5028,2025-01-08T2300,3,10,0.5,2,5,91,90,29,
安康市,香溪洞,109.0318,32.6537,2025-01-08T2300,27,51,0.5,18,10,60,76,51,颗粒物(PM10)
安康市,汉滨区检察院,109.0072,32.6975,2025-01-08T2300,36,60,0.6,41,5,23,57,55,颗粒物(PM10)
安康市,市邮政管理局,109.0325,32.6913,2025-01-08T2300,55,82,1.0,52,6,12,59,75,细颗粒物(PM2.5)
安庆市,环科院,117.0809,30.5177,2025-01-08T2300,34,67,0.5,28,8,41,70,59,颗粒物(PM10)
安庆市,马山宾馆,117.0331,30.5119,2025-01-08T2300,39,67,0.6,28,10,37,59,59,颗粒物(PM10)
安庆市,安庆大学,116.9896,30.6145,2025-01-08T2300,40,74,0.8,24,9,47,79,62,颗粒物(PM10)
