area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,马师校,102.2503,31.8896,2026-03-06T1900,13,27,0.4,10,4,66,75,27,
阿坝藏族羌族自治州,马尔康中学西区,102.2174,31.9016,2026-03-06T1900,18,40,0.5,12,5,70,74,40,
阿克苏地区,电视台,80.2899,41.1684,2026-03-06T1900,87,297,1.2,8,5,100,84,174,颗粒物(PM10)
阿克苏地区,艺术中心,80.2592,41.1541,2026-03-06T1900,87,289,0.8,8,5,108,82,170,颗粒物(PM10)
阿拉善盟,蒙二幼,105.699,38.8409,2026-03-06T1900,15,50,0.5,8,9,95,90,50,
阿拉善盟,环保局新楼,105.7198,38.8508,2026-03-06T1900,16,43,0.4,7,8,93,89,43,
阿勒泰地区,市站,88.1266,47.8515,2026-03-06T1900,3,11,0.2,9,2,101,102,32,
阿勒泰地区,阿勒泰路33号,88.1198,47.7931,2026-03-06T1900,6,7,0.2,12,6,102,98,32,
阿里地区,阿里监测站,80.1171,32.4999,2026-03-06T1900,3,15,0.2,1,7,127,112,40,
阿里地区,阿里藏医院,80.0906,32.5029,2026-03-06T1900,NA,NA,0.2,1,7,NA,115,NA,NA
安康市,汉滨区检察院,109.0088,32.6974,2026-03-06T1900,25,40,0.6,10,3,58,66,40,
安康市,市邮政管理局,109.0324,32.6913,2026-03-06T1900,26,40,0.8,13,3,52,62,40,
安庆市,环科院,117.0806,30.5181,2026-03-06T1900,41,71,0.7,13,7,89,86,65,颗粒物(PM10)
安庆市,马山宾馆,117.0331,30.5118,2026-03-06T1900,43,69,0.8,20,5,86,84,66,细颗粒物(PM2.5)
安庆市,安庆大学,116.9897,30.6146,2026-03-06T1900,30,40,0.6,14,4,94,92,43,
安庆市,市人大,117.0598,30.5351,2026-03-06T1900,37,76,0.7,21,6,88,87,69,颗粒物(PM10)
安顺市,凤凰山,105.9408,26.2431,2026-03-06T1900,38,46,0.6,12,13,43,37,56,细颗粒物(PM2.5)
安顺市,金钟山,105.9443,26.2567,2026-03-06T1900,34,38,0.7,8,11,44,38,49,
安顺市,娄家坡,105.8983,26.248,2026-03-06T1900,40,49,0.6,11,13,41,38,60,细颗粒物(PM2.5)
安阳市,红庙街,114.3552,36.1017,2026-03-06T1900,40,48,0.3,8,1,73,66,60,细颗粒物(PM2.5)
安阳市,银杏小区,114.361,36.0681,2026-03-06T1900,48,53,0.4,13,3,NA,70,NA,NA
安阳市,信访局,114.3921,36.0879,2026-03-06T1900,36,37,0.5,11,2,77,70,52,细颗粒物(PM2.5)
安阳市,左辅环卫站,114.4706,36.0634,2026-03-06T1900,39,51,0.3,8,1,75,74,58,细颗粒物(PM2.5)
安阳市,钢三路198号,114.2918,36.0769,2026-03-06T1900,56,76,0.7,23,2,54,64,92,细颗粒物(PM2.5)
鞍山市,深沟寺,123.0441,41.1201,2026-03-06T1900,20,36,0.6,16,7,71,81,36,
鞍山市,太阳城,123.011,41.0931,2026-03-06T1900,18,29,0.6,15,12,75,84,29,
鞍山市,太平,123.0483,41.1445,2026-03-06T1900,27,53,0.6,20,10,70,82,53,颗粒物(PM10)
鞍山市,铁西三道街,122.964,41.0968,2026-03-06T1900,31,51,2.2,33,32,61,78,51,颗粒物(PM10)
