area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,马师校,102.2503,31.8896,2026-08-25T1600,6,15,0.3,4,5,80,56,25,
阿坝藏族羌族自治州,马尔康中学西区,102.2174,31.9016,2026-08-25T1600,10,NA,0.3,2,4,78,56,25,
阿克苏地区,电视台,80.2899,41.1684,2026-08-25T1600,16,40,0.2,6,5,109,79,40,
阿克苏地区,艺术中心,80.2592,41.1541,2026-08-25T1600,21,22,0.2,3,4,120,87,38,
阿拉善盟,蒙二幼,105.699,38.8409,2026-08-25T1600,46,115,0.6,5,9,131,106,97,颗粒物(PM10)
阿拉善盟,环保局新楼,105.7198,38.8508,2026-08-25T1600,45,113,0.6,4,11,129,103,95,颗粒物(PM10)
阿勒泰地区,市站,88.1266,47.8515,2026-08-25T1600,3,14,0.4,8,1,99,72,31,
阿勒泰地区,阿勒泰路33号,88.1198,47.7931,2026-08-25T1600,3,8,0.6,5,7,98,83,31,
阿里地区,阿里监测站,80.1171,32.4999,2026-08-25T1600,3,6,0.1,3,6,114,103,36,
阿里地区,阿里藏医院,80.0906,32.5029,2026-08-25T1600,3,6,0.2,3,4,106,103,34,
安康市,汉滨区检察院,109.0088,32.6974,2026-08-25T1600,6,7,0.5,2,4,71,64,23,
安康市,市邮政管理局,109.0324,32.6913,2026-08-25T1600,8,13,0.6,3,1,72,62,23,
安庆市,环科院,117.0806,30.5181,2026-08-25T1600,6,16,0.5,3,5,104,85,33,
安庆市,马山宾馆,117.0331,30.5118,2026-08-25T1600,7,15,0.5,5,4,98,80,31,
安庆市,安庆大学,116.9897,30.6146,2026-08-25T1600,9,14,0.4,4,NA,95,91,NA,NA
安庆市,市人大,117.0598,30.5351,2026-08-25T1600,3,23,0.0,NA,7,103,83,NA,NA
安顺市,凤凰山,105.9408,26.2431,2026-08-25T1600,9,10,0.3,3,5,71,68,23,
安顺市,金钟山,105.9443,26.2567,2026-08-25T1600,9,NA,0.5,3,4,72,67,23,
安顺市,娄家坡,105.8983,26.248,2026-08-25T1600,9,11,0.5,2,7,73,69,23,
安阳市,红庙街,114.3552,36.1017,2026-08-25T1600,22,NA,0.5,2,3,103,94,NA,NA
安阳市,银杏小区,114.361,36.0681,2026-08-25T1600,19,30,0.5,3,2,111,99,35,
安阳市,信访局,114.3921,36.0879,2026-08-25T1600,12,20,0.4,2,3,114,104,36,
安阳市,左辅环卫站,114.4706,36.0634,2026-08-25T1600,11,24,0.7,1,4,101,94,32,
安阳市,钢三路198号,114.2918,36.0769,2026-08-25T1600,14,22,0.4,6,4,87,81,28,
鞍山市,深沟寺,123.0441,41.1201,2026-08-25T1600,15,23,1.1,12,7,121,96,38,
鞍山市,太阳城,123.011,41.0931,2026-08-25T1600,14,28,1.2,14,8,125,93,40,
鞍山市,太平,123.0483,41.1445,2026-08-25T1600,20,45,2.4,25,13,114,89,45,
鞍山市,铁西三道街,122.964,41.0968,2026-08-25T1600,16,26,1.5,10,4,110,98,35,
鞍山市,明达新区,123.0219,41.0822,2026-08-25T1600,18,25,1.1,12,7,122,92,39,
鞍山市,兴盛南路290号,122.944647,41.082639,2026-08-25T1600,16,29,1.0,15,6,113,106,36,
巴彦淖尔市,附二中,107.4206,40.7609,2026-08-25T1600,11,21,0.6,9,8,89,102,28,
巴彦淖尔市,市环保大楼,107.37,40.7372,2026-08-25T1600,17,42,0.8,9,12,83,102,42,
巴音郭楞蒙古自治州,孔雀公园,86.1476,41.7529,2026-08-25T1600,27,101,0.2,3,8,108,65,87,颗粒物(PM10)
巴音郭楞蒙古自治州,棉纺厂,86.1971,41.7166,2026-08-25T1600,76,124,/,4,/,104,66,115,细颗粒物(PM2.5)
巴音郭楞蒙古自治州,经济开发区,86.236,41.7172,2026-08-25T1600,30,122,0.1,3,6,103,74,101,颗粒物(PM10)
巴中市,市五中,106.776805,31.852614,2026-08-25T1600,3,17,0.4,4,10,80,72,25,
巴中市,圣泉水务公司,106.7419,31.8654,2026-08-25T1600,3,10,0.3,2,12,86,80,27,
巴中市,市中心医院,106.7617,31.8343,2026-08-25T1600,3,8,0.5,4,7,79,71,25,
