area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,州农科所,102.1879,31.914,2024-11-24T0600,3,14,0.1,5,8,37,,14,
阿坝藏族羌族自治州,马师校,102.2502,31.8896,2024-11-24T0600,7,7,0.3,14,4,25,,10,
阿坝藏族羌族自治州,马尔康中学西区,102.2165,31.9024,2024-11-24T0600,7,17,0.3,10,5,32,,17,
阿克苏地区,电视台,80.292,41.1694,2024-11-24T0600,44,87,0.6,24,2,52,,69,颗粒物(PM10)
阿克苏地区,艺术中心,80.2613,41.1551,2024-11-24T0600,37,74,0.6,16,5,57,,62,颗粒物(PM10)
阿拉善盟,西城区西花园,105.6467,38.8363,2024-11-24T0600,21,30,0.6,9,8,98,,31,
阿拉善盟,蒙二幼,105.6985,38.8411,2024-11-24T0600,8,31,0.5,10,6,92,,31,
阿拉善盟,环保局新楼,105.724,38.8516,2024-11-24T0600,6,15,0.6,9,8,98,,31,
阿勒泰地区,市站,88.1264,47.8517,2024-11-24T0600,3,8,0.2,5,7,50,,16,
阿里地区,阿里监测站,80.1161,32.5,2024-11-24T0600,8,13,0.5,6,7,75,,24,
阿里地区,阿里藏医院,80.0903,32.5028,2024-11-24T0600,3,12,0.5,4,7,72,,23,
安康市,香溪洞,109.0318,32.6537,2024-11-24T0600,37,43,0.4,10,9,105,,53,细颗粒物(PM2.5)
安康市,汉滨区检察院,109.0072,32.6975,2024-11-24T0600,61,72,0.7,11,8,106,,83,细颗粒物(PM2.5)
安康市,市邮政管理局,109.0325,32.6913,2024-11-24T0600,61,69,0.8,19,14,86,,83,细颗粒物(PM2.5)
安庆市,环科院,117.0809,30.5177,2024-11-24T0600,31,54,0.4,21,7,41,,52,颗粒物(PM10)
安庆市,马山宾馆,117.0331,30.5119,2024-11-24T0600,29,50,0.4,29,8,49,,50,
安庆市,安庆大学,116.9896,30.6145,2024-11-24T0600,30,54,0.5,30,9,39,,52,颗粒物(PM10)
安庆市,市人大,117.0598,30.5351,2024-11-24T0600,29,54,0.4,27,7,40,,52,颗粒物(PM10)
安顺市,伍家关,105.9606,26.2611,2024-11-24T0600,18,24,0.7,5,4,42,,26,
安顺市,凤凰山,105.9408,26.2431,2024-11-24T0600,21,28,0.3,5,9,50,,30,
安顺市,金钟山,105.9439,26.2564,2024-11-24T0600,24,31,0.3,6,10,53,,35,
安顺市,娄家坡,105.8983,26.2481,2024-11-24T0600,22,24,0.5,4,8,59,,32,
安阳市,棉研所,114.4839,36.0621,2024-11-24T0600,76,112,0.6,37,7,13,,102,细颗粒物(PM2.5)
安阳市,红庙街,114.3551,36.1017,2024-11-24T0600,57,74,0.5,30,2,26,,78,细颗粒物(PM2.5)
安阳市,银杏小区,114.361,36.0681,2024-11-24T0600,60,77,0.6,38,1,20,,82,细颗粒物(PM2.5)
安阳市,信访局,114.3922,36.0878,2024-11-24T0600,62,72,0.5,38,2,19,,84,细颗粒物(PM2.5)
安阳市,左辅环卫站,114.4705,36.0637,2024-11-24T0600,74,109,0.8,32,2,13,,99,细颗粒物(PM2.5)
安阳市,安钢职工学校,114.2917,36.0949,2024-11-24T0600,65,81,0.3,44,4,14,,88,细颗粒物(PM2.5)
鞍山市,深沟寺,123.044,41.1196,2024-11-24T0600,28,48,0.6,15,6,52,,48,
鞍山市,太阳城,123.011,41.0931,2024-11-24T0600,24,43,0.5,12,8,59,,43,
鞍山市,太平,123.0485,41.1442,2024-11-24T0600,22,42,0.7,26,10,40,,42,
鞍山市,铁西三道街,122.9642,41.0971,2024-11-24T0600,26,56,1.3,40,41,27,,53,颗粒物(PM10)
鞍山市,铁西工业园区,122.9341,41.0833,2024-11-24T0600,26,57,0.8,29,16,39,,54,颗粒物(PM10)
鞍山市,明达新区,123.022,41.0821,2024-11-24T0600,26,43,0.7,9,8,58,,43,
鞍山市,千山,123.1289,41.0228,2024-11-24T0600,,,,,,,25,,
巴彦淖尔市,附二中,107.4212,40.761,2024-11-24T0600,20,58,0.4,8,4,74,,54,颗粒物(PM10)
巴彦淖尔市,市环保大楼,107.37,40.7372,2024-11-24T0600,28,48,0.3,8,5,68,,48,
巴音郭楞蒙古自治州,孔雀公园,86.1472,41.7538,2024-11-24T0600,14,54,0.2,12,2,66,,52,颗粒物(PM10)
巴音郭楞蒙古自治州,棉纺厂,86.1972,41.7166,2024-11-24T0600,20,69,0.2,5,1,67,,60,颗粒物(PM10)
巴音郭楞蒙古自治州,经济开发区,86.2357,41.7173,2024-11-24T0600,16,65,0.2,52,1,22,,58,颗粒物(PM10)
巴中市,苏山坪,106.7677,31.8794,2024-11-24T0600,17,20,0.3,7,5,37,,25,
巴中市,丽阳花园,106.7656,31.8545,2024-11-24T0600,10,15,0.3,15,3,5,,15,
巴中市,圣泉水务公司,106.7418,31.8654,2024-11-24T0600,12,14,0.3,14,3,9,,18,
巴中市,市中心医院,106.7616,31.8344,2024-11-24T0600,15,21,0.5,15,4,3,,22,
白城市,洮北区环保局,122.7911,45.6077,2024-11-24T0600,134,137,0.5,26,6,36,,178,细颗粒物(PM2.5)
