area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,州农科所,102.1879,31.914,2025-02-12T0100,10,16,1.1,5,8,60,,19,
阿坝藏族羌族自治州,马师校,102.2502,31.8896,2025-02-12T0100,8,20,0.4,8,6,46,,20,
阿坝藏族羌族自治州,马尔康中学西区,102.2165,31.9024,2025-02-12T0100,6,11,0.5,11,5,45,,15,
阿克苏地区,电视台,80.292,41.1694,2025-02-12T0100,97,317,2.3,74,14,5,,184,颗粒物(PM10)
阿克苏地区,艺术中心,80.2613,41.1551,2025-02-12T0100,88,320,2.4,78,13,6,,185,颗粒物(PM10)
阿拉善盟,西城区西花园,105.6467,38.8363,2025-02-12T0100,28,69,0.6,6,9,90,,60,颗粒物(PM10)
阿拉善盟,蒙二幼,105.6985,38.8411,2025-02-12T0100,16,64,0.8,5,4,86,,57,颗粒物(PM10)
阿拉善盟,环保局新楼,105.724,38.8516,2025-02-12T0100,16,57,0.6,2,6,92,,54,颗粒物(PM10)
阿勒泰地区,市站,88.1264,47.8517,2025-02-12T0100,15,28,0.7,17,2,53,,28,
阿里地区,阿里监测站,80.1161,32.5,2025-02-12T0100,6,8,0.5,2,6,96,,30,
阿里地区,阿里藏医院,80.0903,32.5028,2025-02-12T0100,3,9,0.4,1,5,103,,33,
安康市,香溪洞,109.0318,32.6537,2025-02-12T0100,61,84,0.8,17,11,64,,83,细颗粒物(PM2.5)
安康市,汉滨区检察院,109.0072,32.6975,2025-02-12T0100,73,112,1.0,35,6,21,,98,细颗粒物(PM2.5)
安康市,市邮政管理局,109.0325,32.6913,2025-02-12T0100,82,110,1.0,45,9,13,,109,细颗粒物(PM2.5)
安庆市,环科院,117.0809,30.5177,2025-02-12T0100,76,95,1.0,66,9,2,,102,细颗粒物(PM2.5)
安庆市,马山宾馆,117.0331,30.5119,2025-02-12T0100,68,78,1.0,,10,0,,,
安庆市,安庆大学,116.9896,30.6145,2025-02-12T0100,72,107,0.9,,10,6,,,
安庆市,市人大,117.0598,30.5351,2025-02-12T0100,77,103,1.0,66,9,1,,103,细颗粒物(PM2.5)
安顺市,伍家关,105.9606,26.2611,2025-02-12T0100,3,11,0.5,12,7,35,,11,
安顺市,凤凰山,105.9408,26.2431,2025-02-12T0100,8,17,0.6,15,15,28,,17,
安顺市,金钟山,105.9439,26.2564,2025-02-12T0100,7,15,0.9,11,11,30,,15,
安顺市,娄家坡,105.8983,26.2481,2025-02-12T0100,9,10,0.7,17,15,26,,13,
安阳市,棉研所,114.4839,36.0621,2025-02-12T0100,,,,,,,37,,
安阳市,红庙街,114.3551,36.1017,2025-02-12T0100,130,170,1.6,43,9,24,,172,细颗粒物(PM2.5)
安阳市,银杏小区,114.361,36.0681,2025-02-12T0100,140,,1.7,37,7,28,,186,细颗粒物(PM2.5)
安阳市,信访局,114.3922,36.0878,2025-02-12T0100,146,147,1.3,40,4,29,,195,细颗粒物(PM2.5)
安阳市,左辅环卫站,114.4705,36.0637,2025-02-12T0100,144,172,1.5,51,4,30,,192,细颗粒物(PM2.5)
安阳市,安钢职工学校,114.2917,36.0949,2025-02-12T0100,158,,2.2,54,9,18,,208,细颗粒物(PM2.5)
鞍山市,深沟寺,123.044,41.1196,2025-02-12T0100,55,69,0.9,20,10,53,,75,细颗粒物(PM2.5)
鞍山市,太阳城,123.011,41.0931,2025-02-12T0100,64,78,1.6,32,8,48,,87,细颗粒物(PM2.5)
鞍山市,太平,123.0485,41.1442,2025-02-12T0100,45,66,0.7,26,6,55,,63,细颗粒物(PM2.5)
鞍山市,铁西三道街,122.9642,41.0971,2025-02-12T0100,63,84,1.2,23,8,60,,85,细颗粒物(PM2.5)
鞍山市,明达新区,123.022,41.0821,2025-02-12T0100,66,81,1.2,29,9,55,,89,细颗粒物(PM2.5)
鞍山市,千山,123.1289,41.0228,2025-02-12T0100,,,,,,,78,,
鞍山市,兴盛南路290号,122.9446,41.0826,2025-02-12T0100,57,82,0.9,25,15,53,,78,细颗粒物(PM2.5)
巴彦淖尔市,附二中,107.4212,40.761,2025-02-12T0100,56,263,0.3,5,8,70,,157,颗粒物(PM10)
巴彦淖尔市,市环保大楼,107.37,40.7372,2025-02-12T0100,42,230,0.3,7,3,68,,140,颗粒物(PM10)
巴音郭楞蒙古自治州,孔雀公园,86.1472,41.7538,2025-02-12T0100,54,846,0.6,57,4,10,,500,颗粒物(PM10)
巴音郭楞蒙古自治州,棉纺厂,86.1972,41.7166,2025-02-12T0100,25,838,0.4,42,2,20,,500,颗粒物(PM10)
巴音郭楞蒙古自治州,经济开发区,86.2357,41.7173,2025-02-12T0100,23,583,0.3,12,2,51,,483,颗粒物(PM10)
巴中市,苏山坪,106.7677,31.8794,2025-02-12T0100,34,53,0.4,13,4,60,,52,颗粒物(PM10)
巴中市,市五中,106.7768,31.8526,2025-02-12T0100,53,76,0.8,25,6,26,,73,细颗粒物(PM2.5)
巴中市,圣泉水务公司,106.7418,31.8654,2025-02-12T0100,42,63,0.6,22,5,42,,59,细颗粒物(PM2.5)
巴中市,市中心医院,106.7616,31.8344,2025-02-12T0100,72,90,1.0,38,5,4,,97,细颗粒物(PM2.5)
白城市,洮北区环保局,122.7911,45.6077,2025-02-12T0100,17,30,0.4,6,3,71,,30,
白城市,市环保局,122.8738,45.5725,2025-02-12T0100,13,17,0.4,9,7,66,,21,
白山市,喜丰,126.4219,41.9171,2025-02-12T0100,14,34,0.7,12,9,82,,34,
白山市,环保局,126.4077,41.9419,2025-02-12T0100,19,40,0.8,12,12,86,,40,
白银市,第三小学,104.1724,36.5446,2025-02-12T0100,24,113,0.6,6,8,82,,82,颗粒物(PM10)
白银市,动力公司,104.1465,36.5482,2025-02-12T0100,23,100,0.3,7,2,81,,75,颗粒物(PM10)
百色市,市监测站,106.6103,23.9011,2025-02-12T0100,66,77,1.2,21,9,35,,89,细颗粒物(PM2.5)
百色市,市中心血站,106.6538,23.8859,2025-02-12T0100,80,83,1.2,39,10,22,,107,细颗粒物(PM2.5)
百色市,祈福高中,106.6085,23.8798,2025-02-12T0100,58,80,1.0,39,6,12,,79,细颗粒物(PM2.5)
蚌埠市,工人疗养院,117.396,32.939,2025-02-12T0100,70,92,0.7,38,3,15,,94,细颗粒物(PM2.5)
蚌埠市,百货大楼,117.3605,32.9427,2025-02-12T0100,,100,0.8,36,4,7,,,
蚌埠市,蚌埠学院,117.4185,32.8911,2025-02-12T0100,64,68,0.7,27,4,24,,87,细颗粒物(PM2.5)
