area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,马师校,102.2503,31.8896,2026-02-11T1900,22,,0.4,4,4,69,75,32,
阿坝藏族羌族自治州,马尔康中学西区,102.2174,31.9016,2026-02-11T1900,27,28,0.7,12,4,67,77,39,
阿克苏地区,电视台,80.2899,41.1684,2026-02-11T1900,104,433,0.4,12,8,83,63,317,颗粒物(PM10)
阿克苏地区,艺术中心,80.2592,41.1541,2026-02-11T1900,117,410,0.6,14,4,95,68,286,颗粒物(PM10)
阿拉善盟,蒙二幼,105.699,38.8409,2026-02-11T1900,36,102,0.7,16,12,82,91,76,颗粒物(PM10)
阿拉善盟,环保局新楼,105.7198,38.8508,2026-02-11T1900,34,87,0.5,11,10,74,89,69,颗粒物(PM10)
阿勒泰地区,市站,88.1266,47.8515,2026-02-11T1900,3,11,0.1,16,2,83,84,26,
阿勒泰地区,阿勒泰路33号,88.1198,47.7931,2026-02-11T1900,3,16,0.3,21,5,77,88,25,
阿里地区,阿里监测站,80.1171,32.4999,2026-02-11T1900,3,6,0.3,2,6,101,89,32,
阿里地区,阿里藏医院,80.0906,32.5029,2026-02-11T1900,3,7,0.3,1,8,104,97,33,
安康市,汉滨区检察院,109.0088,32.6974,2026-02-11T1900,33,96,0.7,31,3,67,81,73,颗粒物(PM10)
安康市,市邮政管理局,109.0324,32.6913,2026-02-11T1900,38,99,1.6,50,6,33,77,75,颗粒物(PM10)
安庆市,环科院,117.0806,30.5181,2026-02-11T1900,50,122,0.8,,,48,64,,
安庆市,马山宾馆,117.0331,30.5118,2026-02-11T1900,69,121,0.9,113,6,4,56,93,细颗粒物(PM2.5)
安庆市,安庆大学,116.9897,30.6146,2026-02-11T1900,,,,,,,55,,
安庆市,市人大,117.0598,30.5351,2026-02-11T1900,35,123,0.5,18,6,102,76,87,颗粒物(PM10)
安顺市,凤凰山,105.9408,26.2431,2026-02-11T1900,25,30,0.6,14,17,58,57,36,
安顺市,金钟山,105.9443,26.2567,2026-02-11T1900,32,34,0.8,12,23,53,52,46,
安顺市,娄家坡,105.8983,26.248,2026-02-11T1900,29,34,0.7,12,16,54,53,42,
安阳市,红庙街,114.3552,36.1017,2026-02-11T1900,51,126,0.6,18,10,90,90,88,颗粒物(PM10)
安阳市,银杏小区,114.361,36.0681,2026-02-11T1900,59,124,0.5,17,7,91,92,87,颗粒物(PM10)
安阳市,信访局,114.3921,36.0879,2026-02-11T1900,46,123,0.6,12,9,98,97,87,颗粒物(PM10)
安阳市,左辅环卫站,114.4706,36.0634,2026-02-11T1900,49,132,0.6,18,6,78,92,91,颗粒物(PM10)
安阳市,钢三路198号,114.2918,36.0769,2026-02-11T1900,58,137,0.5,25,7,79,85,94,颗粒物(PM10)
鞍山市,深沟寺,123.0441,41.1201,2026-02-11T1900,38,65,1.1,27,20,83,83,58,颗粒物(PM10)
鞍山市,太阳城,123.011,41.0931,2026-02-11T1900,49,79,1.1,33,24,72,76,68,细颗粒物(PM2.5)
鞍山市,太平,123.0483,41.1445,2026-02-11T1900,33,55,0.9,25,18,80,75,53,颗粒物(PM10)
鞍山市,铁西三道街,122.964,41.0968,2026-02-11T1900,49,74,0.9,35,19,75,80,68,细颗粒物(PM2.5)
鞍山市,明达新区,123.0219,41.0822,2026-02-11T1900,39,57,1.1,26,20,81,78,55,细颗粒物(PM2.5)
鞍山市,兴盛南路290号,122.944647,41.082639,2026-02-11T1900,60,82,1.1,39,23,66,78,82,细颗粒物(PM2.5)
巴彦淖尔市,附二中,107.4206,40.7609,2026-02-11T1900,51,114,0.7,29,13,63,66,82,颗粒物(PM10)
巴彦淖尔市,市环保大楼,107.37,40.7372,2026-02-11T1900,44,109,0.7,36,11,58,67,80,颗粒物(PM10)
巴音郭楞蒙古自治州,孔雀公园,86.1476,41.7529,2026-02-11T1900,159,851,0.5,7,8,81,71,500,颗粒物(PM10)
巴音郭楞蒙古自治州,棉纺厂,86.1971,41.7166,2026-02-11T1900,200,1062,/,9,/,78,75,500,颗粒物(PM10)
