area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,州农科所,102.1879,31.914,2025-01-29T0700,6,10,1.1,2,8,55,,18,
阿坝藏族羌族自治州,马师校,102.2502,31.8896,2025-01-29T0700,12,,0.4,11,5,52,,18,
阿坝藏族羌族自治州,马尔康中学西区,102.2165,31.9024,2025-01-29T0700,3,17,0.4,2,5,51,,17,
阿克苏地区,电视台,80.292,41.1694,2025-01-29T0700,52,197,1.0,23,4,44,,124,颗粒物(PM10)
阿克苏地区,艺术中心,80.2613,41.1551,2025-01-29T0700,60,218,0.6,21,7,40,,134,颗粒物(PM10)
阿拉善盟,西城区西花园,105.6467,38.8363,2025-01-29T0700,14,22,0.6,6,8,98,,31,
阿拉善盟,蒙二幼,105.6985,38.8411,2025-01-29T0700,14,,0.6,6,12,89,,28,
阿拉善盟,环保局新楼,105.724,38.8516,2025-01-29T0700,6,15,0.4,3,8,96,,30,
阿勒泰地区,市站,88.1264,47.8517,2025-01-29T0700,10,10,0.3,7,2,64,,20,
阿里地区,阿里监测站,80.1161,32.5,2025-01-29T0700,3,6,0.4,2,6,76,,24,
阿里地区,阿里藏医院,80.0903,32.5028,2025-01-29T0700,7,10,0.6,11,6,68,,22,
安康市,香溪洞,109.0318,32.6537,2025-01-29T0700,120,143,0.8,9,12,33,,158,细颗粒物(PM2.5)
安康市,汉滨区检察院,109.0072,32.6975,2025-01-29T0700,141,190,0.7,10,6,15,,188,细颗粒物(PM2.5)
安康市,市邮政管理局,109.0325,32.6913,2025-01-29T0700,163,206,0.8,13,6,15,,213,细颗粒物(PM2.5)
安庆市,环科院,117.0809,30.5177,2025-01-29T0700,213,,1.2,15,49,35,,263,细颗粒物(PM2.5)
安庆市,马山宾馆,117.0331,30.5119,2025-01-29T0700,251,,0.9,30,14,17,,301,细颗粒物(PM2.5)
安庆市,安庆大学,116.9896,30.6145,2025-01-29T0700,319,374,0.6,12,11,24,,369,细颗粒物(PM2.5)
安庆市,市人大,117.0598,30.5351,2025-01-29T0700,242,249,1.3,15,44,28,,292,细颗粒物(PM2.5)
安顺市,伍家关,105.9606,26.2611,2025-01-29T0700,30,42,0.7,3,11,76,,43,
安顺市,凤凰山,105.9408,26.2431,2025-01-29T0700,38,61,0.5,6,14,66,,56,颗粒物(PM10)
安顺市,金钟山,105.9439,26.2564,2025-01-29T0700,32,38,0.5,5,15,67,,46,
安顺市,娄家坡,105.8983,26.2481,2025-01-29T0700,27,37,0.6,2,5,71,,39,
安阳市,棉研所,114.4839,36.0621,2025-01-29T0700,271,,1.5,22,46,15,,321,细颗粒物(PM2.5)
安阳市,红庙街,114.3551,36.1017,2025-01-29T0700,98,153,1.0,21,10,27,,129,细颗粒物(PM2.5)
