area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,马师校,102.2503,31.8896,2026-01-23T1900,22,35,0.6,20,4,49,63,35,
阿坝藏族羌族自治州,马尔康中学西区,102.2174,31.9016,2026-01-23T1900,18,32,0.5,24,6,46,63,32,
阿克苏地区,电视台,80.2899,41.1684,2026-01-23T1900,104,543,,11,9,,15,443,颗粒物(PM10)
阿克苏地区,艺术中心,80.2592,41.1541,2026-01-23T1900,104,487,0.6,19,4,51,33,384,颗粒物(PM10)
阿拉善盟,蒙二幼,105.699,38.8409,2026-01-23T1900,25,50,0.7,26,11,60,80,50,
阿拉善盟,环保局新楼,105.7198,38.8508,2026-01-23T1900,17,37,0.5,12,9,66,82,37,
阿勒泰地区,市站,88.1266,47.8515,2026-01-23T1900,16,24,0.5,64,9,27,78,32,
阿勒泰地区,阿勒泰路33号,88.1198,47.7931,2026-01-23T1900,8,22,0.4,21,8,64,68,22,
阿里地区,阿里监测站,80.1171,32.4999,2026-01-23T1900,3,,0.5,3,6,94,95,30,
阿里地区,阿里藏医院,80.0906,32.5029,2026-01-23T1900,17,99,0.6,1,12,101,100,75,颗粒物(PM10)
安康市,汉滨区检察院,109.0088,32.6974,2026-01-23T1900,25,38,0.6,14,5,58,57,38,
安康市,市邮政管理局,109.0324,32.6913,2026-01-23T1900,28,40,0.7,17,4,54,60,40,
安庆市,环科院,117.0806,30.5181,2026-01-23T1900,52,70,0.6,40,10,58,78,72,细颗粒物(PM2.5)
安庆市,马山宾馆,117.0331,30.5118,2026-01-23T1900,51,63,0.6,29,11,77,89,70,细颗粒物(PM2.5)
安庆市,安庆大学,116.9897,30.6146,2026-01-23T1900,45,56,0.5,29,5,80,86,63,细颗粒物(PM2.5)
安庆市,市人大,117.0598,30.5351,2026-01-23T1900,49,70,0.9,30,27,,86,,
安顺市,凤凰山,105.9408,26.2431,2026-01-23T1900,65,70,0.6,29,25,36,46,88,细颗粒物(PM2.5)
安顺市,金钟山,105.9443,26.2567,2026-01-23T1900,63,,0.8,18,30,35,44,85,细颗粒物(PM2.5)
安顺市,娄家坡,105.8983,26.248,2026-01-23T1900,64,68,0.6,20,23,34,47,87,细颗粒物(PM2.5)
安阳市,红庙街,114.3552,36.1017,2026-01-23T1900,128,128,1.3,48,6,57,72,169,细颗粒物(PM2.5)
安阳市,银杏小区,114.361,36.0681,2026-01-23T1900,144,,1.2,38,7,63,75,192,细颗粒物(PM2.5)
安阳市,信访局,114.3921,36.0879,2026-01-23T1900,138,141,1.2,49,8,49,78,183,细颗粒物(PM2.5)
安阳市,左辅环卫站,114.4706,36.0634,2026-01-23T1900,142,163,1.1,48,7,59,80,189,细颗粒物(PM2.5)
安阳市,钢三路198号,114.2918,36.0769,2026-01-23T1900,145,180,1.3,43,8,54,64,193,细颗粒物(PM2.5)
鞍山市,深沟寺,123.0441,41.1201,2026-01-23T1900,29,42,1.0,29,10,53,66,42,
鞍山市,太阳城,123.011,41.0931,2026-01-23T1900,39,46,0.8,30,11,47,61,55,细颗粒物(PM2.5)
鞍山市,太平,123.0483,41.1445,2026-01-23T1900,34,64,1.1,46,14,36,61,57,颗粒物(PM10)
鞍山市,铁西三道街,122.964,41.0968,2026-01-23T1900,50,96,1.0,81,10,13,59,73,颗粒物(PM10)
鞍山市,明达新区,123.0219,41.0822,2026-01-23T1900,56,76,1.0,31,14,37,62,77,细颗粒物(PM2.5)
鞍山市,兴盛南路290号,122.944647,41.082639,2026-01-23T1900,90,157,1.6,83,18,17,66,119,细颗粒物(PM2.5)
巴彦淖尔市,附二中,107.4206,40.7609,2026-01-23T1900,44,85,0.6,26,12,42,44,68,颗粒物(PM10)
巴彦淖尔市,市环保大楼,107.37,40.7372,2026-01-23T1900,40,88,0.6,31,8,41,45,69,颗粒物(PM10)
巴音郭楞蒙古自治州,孔雀公园,86.1476,41.7529,2026-01-23T1900,50,307,0.4,10,8,60,57,179,颗粒物(PM10)
巴音郭楞蒙古自治州,棉纺厂,86.1971,41.7166,2026-01-23T1900,59,376,/,10,/,58,52,238,颗粒物(PM10)
巴音郭楞蒙古自治州,经济开发区,86.236,41.7172,2026-01-23T1900,38,313,0.6,13,6,55,52,182,颗粒物(PM10)
巴中市,市五中,106.776805,31.852614,2026-01-23T1900,41,53,1.0,26,5,36,36,58,细颗粒物(PM2.5)
巴中市,圣泉水务公司,106.7419,31.8654,2026-01-23T1900,44,54,0.6,26,5,37,35,62,细颗粒物(PM2.5)
巴中市,市中心医院,106.7617,31.8343,2026-01-23T1900,45,55,0.8,30,7,32,44,63,细颗粒物(PM2.5)
白城市,洮北区环保局,122.7909,45.608,2026-01-23T1900,26,62,0.1,10,1,60,70,56,颗粒物(PM10)
白城市,市环保局,122.8741,45.5725,2026-01-23T1900,20,63,0.3,10,6,58,68,57,颗粒物(PM10)
白山市,喜丰,126.4219,41.9172,2026-01-23T1900,19,44,0.8,18,8,67,68,44,
白山市,环保局,126.4082,41.9416,2026-01-23T1900,13,24,0.6,10,8,73,66,24,
白银市,第三小学,104.1727,36.5448,2026-01-23T1900,63,67,1.0,66,13,53,74,85,细颗粒物(PM2.5)
白银市,动力公司,104.1467,36.5482,2026-01-23T1900,51,72,0.8,30,8,81,84,70,细颗粒物(PM2.5)
百色市,市监测站,106.6102,23.901,2026-01-23T1900,30,39,0.7,14,10,53,56,43,
百色市,市中心血站,106.6524,23.8842,2026-01-23T1900,40,49,0.8,14,12,50,57,57,细颗粒物(PM2.5)
百色市,龙景西路,106.6273,23.8798,2026-01-23T1900,44,75,0.6,17,13,50,56,63,颗粒物(PM10)
蚌埠市,工人疗养院,117.396,32.9389,2026-01-23T1900,77,105,0.7,34,5,,91,103,细颗粒物(PM2.5)
蚌埠市,百货大楼,117.3606,32.9428,2026-01-23T1900,76,106,0.7,35,5,79,93,102,细颗粒物(PM2.5)
蚌埠市,蚌埠学院,117.4183,32.8909,2026-01-23T1900,66,80,0.7,30,4,89,97,89,细颗粒物(PM2.5)
蚌埠市,淮上区政府,117.3534,32.9672,2026-01-23T1900,75,97,0.7,39,2,80,94,100,细颗粒物(PM2.5)
蚌埠市,高新区,117.3143,32.8977,2026-01-23T1900,79,112,0.7,54,7,57,85,105,细颗粒物(PM2.5)
蚌埠市,蚌埠田家炳中学,117.3091,32.9314,2026-01-23T1900,85,119,0.8,68,8,46,85,113,细颗粒物(PM2.5)
包头市,市环境监测站,109.8761,40.6533,2026-01-23T1900,37,90,1.2,67,16,19,47,70,颗粒物(PM10)
包头市,包头八中,109.9992,40.5843,2026-01-23T1900,45,77,0.9,63,8,23,54,64,颗粒物(PM10)
包头市,惠龙物流,109.8641,40.6288,2026-01-23T1900,34,85,1.1,60,14,27,51,68,颗粒物(PM10)
包头市,东河鸿龙湾,110.0376,40.5546,2026-01-23T1900,16,53,0.5,58,10,39,61,52,颗粒物(PM10)
包头市,滨河大厦,109.9154,40.5684,2026-01-23T1900,30,56,0.7,56,8,30,52,53,颗粒物(PM10)
包头市,包头市委党校,109.9449,40.6259,2026-01-23T1900,17,68,1.0,81,15,13,50,59,颗粒物(PM10)
包头市,昆区政府,109.8332,40.6577,2026-01-23T1900,46,88,1.6,79,24,22,44,69,颗粒物(PM10)
宝鸡市,竹园沟,107.0802,34.3129,2026-01-23T1900,82,86,0.6,31,6,36,54,109,细颗粒物(PM2.5)
宝鸡市,监测站,107.1429,34.3549,2026-01-23T1900,80,82,0.7,37,6,60,58,107,细颗粒物(PM2.5)
宝鸡市,技工学校,107.1172,34.3759,2026-01-23T1900,63,82,0.7,52,4,47,58,85,细颗粒物(PM2.5)
宝鸡市,文理学院,107.2025,34.3518,2026-01-23T1900,75,78,0.6,25,6,70,69,100,细颗粒物(PM2.5)
宝鸡市,三迪小学,107.2396,34.3626,2026-01-23T1900,77,81,0.8,46,5,55,60,103,细颗粒物(PM2.5)
宝鸡市,滨河北路,107.1721,34.3558,2026-01-23T1900,57,82,0.6,33,6,58,58,78,细颗粒物(PM2.5)
宝鸡市,陈仓区北开路21号,107.3898,34.3601,2026-01-23T1900,103,107,0.5,44,9,62,64,135,细颗粒物(PM2.5)
保定市,游泳馆,115.4803,38.8568,2026-01-23T1900,137,142,1.1,79,9,25,48,182,细颗粒物(PM2.5)
保定市,华电二区,115.509,38.8895,2026-01-23T1900,117,131,1.3,,8,23,38,153,细颗粒物(PM2.5)
保定市,接待中心,115.4588,38.9037,2026-01-23T1900,120,164,1.4,86,6,7,39,158,细颗粒物(PM2.5)
保定市,地表水厂,115.4484,38.8344,2026-01-23T1900,113,182,1.1,71,8,28,46,148,细颗粒物(PM2.5)
保定市,满城区生态环境分局,115.3136,38.9511,2026-01-23T1900,117,185,1.5,100,7,5,38,153,细颗粒物(PM2.5)
保定市,清苑区第二中学,115.4709,38.7628,2026-01-23T1900,120,201,1.1,79,10,14,48,158,细颗粒物(PM2.5)
保定市,徐水物探局,115.6231,39.0223,2026-01-23T1900,125,191,1.3,86,10,7,44,165,细颗粒物(PM2.5)
保定市,双鹰农机,115.4199,38.8665,2026-01-23T1900,111,172,1.3,68,13,32,53,145,细颗粒物(PM2.5)
保定市,植保所站,115.515,38.8589,2026-01-23T1900,112,158,1.1,69,5,22,54,147,细颗粒物(PM2.5)
保山市,市环境监测站,99.1589,25.1137,2026-01-23T1900,25,34,0.3,8,5,81,88,36,
保山市,市环保局,99.1616,25.1381,2026-01-23T1900,25,38,0.5,4,4,81,90,38,
北海市,海滩公园,109.1435,21.4085,2026-01-23T1900,46,68,0.9,22,6,31,33,64,细颗粒物(PM2.5)
北海市,新市环保局,109.0983,21.466,2026-01-23T1900,46,53,1.3,20,3,31,32,64,细颗粒物(PM2.5)
北海市,北海工业园,109.1775,21.5232,2026-01-23T1900,59,66,0.8,20,6,25,29,80,细颗粒物(PM2.5)
北海市,龙潭自来水厂,109.1844,21.4396,2026-01-23T1900,55,59,1.0,17,6,30,33,75,细颗粒物(PM2.5)
北京市,万寿西宫,116.3611,39.8786,2026-01-23T1900,60,83,0.7,49,5,36,54,82,细颗粒物(PM2.5)
