area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,州农科所,102.1879,31.914,2024-12-03T1300,17,,0.3,5,8,61,35,25,
阿坝藏族羌族自治州,马师校,102.2502,31.8896,2024-12-03T1300,6,7,0.4,10,4,64,29,20,
阿坝藏族羌族自治州,马尔康中学西区,102.2165,31.9024,2024-12-03T1300,3,10,0.4,9,5,65,38,21,
阿克苏地区,电视台,80.292,41.1694,2024-12-03T1300,46,109,1.1,45,7,40,25,80,颗粒物(PM10)
阿克苏地区,艺术中心,80.2613,41.1551,2024-12-03T1300,49,94,1.1,46,4,29,28,72,颗粒物(PM10)
阿拉善盟,西城区西花园,105.6467,38.8363,2024-12-03T1300,21,26,0.6,8,8,89,63,30,
阿拉善盟,蒙二幼,105.6985,38.8411,2024-12-03T1300,10,34,0.5,10,6,84,60,34,
阿拉善盟,环保局新楼,105.724,38.8516,2024-12-03T1300,,,0.5,9,8,82,84,,
阿勒泰地区,市站,88.1264,47.8517,2024-12-03T1300,13,17,0.4,29,11,38,39,19,
阿里地区,阿里监测站,80.1161,32.5,2024-12-03T1300,9,,0.5,8,7,75,69,24,
阿里地区,阿里藏医院,80.0903,32.5028,2024-12-03T1300,16,23,0.8,15,16,73,77,23,
安康市,香溪洞,109.0318,32.6537,2024-12-03T1300,34,57,0.4,20,13,70,80,54,颗粒物(PM10)
安康市,汉滨区检察院,109.0072,32.6975,2024-12-03T1300,36,64,0.5,16,10,80,46,57,颗粒物(PM10)
安康市,市邮政管理局,109.0325,32.6913,2024-12-03T1300,41,66,0.7,21,25,68,36,58,"颗粒物(PM10),细颗粒物(PM2.5)"
安庆市,环科院,117.0809,30.5177,2024-12-03T1300,132,171,1.1,21,5,76,51,175,细颗粒物(PM2.5)
安庆市,马山宾馆,117.0331,30.5119,2024-12-03T1300,122,162,0.9,24,7,69,49,160,细颗粒物(PM2.5)
安庆市,安庆大学,116.9896,30.6145,2024-12-03T1300,108,146,1.0,24,10,74,57,142,细颗粒物(PM2.5)
安庆市,市人大,117.0598,30.5351,2024-12-03T1300,123,140,1.1,21,6,71,49,162,细颗粒物(PM2.5)
安顺市,伍家关,105.9606,26.2611,2024-12-03T1300,33,56,1.1,12,8,48,111,53,颗粒物(PM10)
安顺市,凤凰山,105.9408,26.2431,2024-12-03T1300,39,55,0.7,14,12,43,105,55,细颗粒物(PM2.5)
安顺市,金钟山,105.9439,26.2564,2024-12-03T1300,40,51,0.7,12,10,49,108,57,细颗粒物(PM2.5)
安顺市,娄家坡,105.8983,26.2481,2024-12-03T1300,39,49,0.7,16,10,41,105,55,细颗粒物(PM2.5)
安阳市,棉研所,114.4839,36.0621,2024-12-03T1300,35,78,0.5,17,9,61,32,64,颗粒物(PM10)
安阳市,红庙街,114.3551,36.1017,2024-12-03T1300,30,55,0.4,21,5,45,30,53,颗粒物(PM10)
安阳市,银杏小区,114.361,36.0681,2024-12-03T1300,30,66,0.8,20,3,49,25,58,颗粒物(PM10)
安阳市,信访局,114.3922,36.0878,2024-12-03T1300,34,57,0.5,18,5,53,26,54,颗粒物(PM10)
安阳市,左辅环卫站,114.4705,36.0637,2024-12-03T1300,38,61,0.6,11,5,60,36,56,颗粒物(PM10)
安阳市,安钢职工学校,114.2917,36.0949,2024-12-03T1300,35,56,0.3,21,6,53,26,53,颗粒物(PM10)
鞍山市,深沟寺,123.044,41.1196,2024-12-03T1300,14,34,,,21,51,50,,
鞍山市,太阳城,123.011,41.0931,2024-12-03T1300,14,25,0.6,13,12,64,49,25,
鞍山市,太平,123.0485,41.1442,2024-12-03T1300,19,39,1.7,23,21,58,40,39,
鞍山市,铁西三道街,122.9642,41.0971,2024-12-03T1300,12,34,0.7,17,10,59,43,34,
鞍山市,铁西工业园区,122.9341,41.0833,2024-12-03T1300,11,28,0.3,16,13,61,51,28,
鞍山市,明达新区,123.022,41.0821,2024-12-03T1300,17,27,0.8,12,11,59,48,27,
鞍山市,千山,123.1289,41.0228,2024-12-03T1300,,,,,,,57,,
巴彦淖尔市,附二中,107.4212,40.761,2024-12-03T1300,15,42,0.5,17,9,54,31,42,
巴彦淖尔市,市环保大楼,107.37,40.7372,2024-12-03T1300,13,39,0.4,8,5,57,34,39,
巴音郭楞蒙古自治州,孔雀公园,86.1472,41.7538,2024-12-03T1300,41,102,0.9,59,5,23,43,76,颗粒物(PM10)
巴音郭楞蒙古自治州,棉纺厂,86.1972,41.7166,2024-12-03T1300,15,108,,37,4,41,20,,
巴音郭楞蒙古自治州,经济开发区,86.2357,41.7173,2024-12-03T1300,26,53,0.4,19,4,60,42,52,颗粒物(PM10)
巴中市,苏山坪,106.7677,31.8794,2024-12-03T1300,65,76,0.8,26,6,13,45,88,细颗粒物(PM2.5)
巴中市,丽阳花园,106.7656,31.8545,2024-12-03T1300,77,91,1.2,37,4,6,4,103,细颗粒物(PM2.5)
巴中市,圣泉水务公司,106.7418,31.8654,2024-12-03T1300,72,94,0.8,32,4,5,4,97,细颗粒物(PM2.5)
巴中市,市中心医院,106.7616,31.8344,2024-12-03T1300,79,92,0.9,25,3,3,2,105,细颗粒物(PM2.5)
白城市,洮北区环保局,122.7911,45.6077,2024-12-03T1300,33,,0.4,7,5,66,62,48,
白城市,市环保局,122.8738,45.5725,2024-12-03T1300,9,12,0.4,5,3,68,62,22,
白山市,喜丰,126.4219,41.9171,2024-12-03T1300,15,33,0.7,16,15,61,34,33,
白山市,环保局,126.4077,41.9419,2024-12-03T1300,26,48,0.7,16,13,54,29,48,
白银市,第三小学,104.1724,36.5446,2024-12-03T1300,72,95,2.1,55,560,58,41,120,二氧化硫
白银市,动力公司,104.1465,36.5482,2024-12-03T1300,57,85,1.8,50,231,59,38,78,细颗粒物(PM2.5)
百色市,市监测站,106.6103,23.9011,2024-12-03T1300,91,125,1.4,29,34,132,54,120,细颗粒物(PM2.5)
百色市,市中心血站,106.6538,23.8859,2024-12-03T1300,79,141,1.2,24,32,124,53,105,细颗粒物(PM2.5)
百色市,祈福高中,106.6085,23.8798,2024-12-03T1300,,,,30,,108,38,,
蚌埠市,工人疗养院,117.396,32.939,2024-12-03T1300,42,84,0.7,26,5,39,31,67,颗粒物(PM10)
蚌埠市,百货大楼,117.3605,32.9427,2024-12-03T1300,42,79,0.8,23,6,38,30,65,颗粒物(PM10)
蚌埠市,蚌埠学院,117.4185,32.8911,2024-12-03T1300,41,75,0.7,35,11,37,31,63,颗粒物(PM10)
蚌埠市,淮上区政府,117.3533,32.9673,2024-12-03T1300,44,73,0.7,22,9,40,30,62,"颗粒物(PM10),细颗粒物(PM2.5)"
蚌埠市,高新区,117.3145,32.8977,2024-12-03T1300,42,73,0.7,32,8,36,35,62,颗粒物(PM10)
蚌埠市,蚌埠田家炳中学,117.3092,32.9314,2024-12-03T1300,50,79,0.7,26,7,38,32,69,细颗粒物(PM2.5)
包头市,市环境监测站,109.8756,40.6532,2024-12-03T1300,27,44,3.2,49,51,40,37,44,
包头市,包头八中,109.9991,40.5842,2024-12-03T1300,18,56,1.0,27,15,41,15,53,颗粒物(PM10)
包头市,青山宾馆,109.8538,40.6821,2024-12-03T1300,26,31,1.2,24,26,55,33,38,
包头市,惠龙物流,109.8642,40.6288,2024-12-03T1300,27,71,4.3,55,61,35,25,61,颗粒物(PM10)
包头市,东河鸿龙湾,110.0377,40.5546,2024-12-03T1300,14,51,1.9,26,20,44,20,51,颗粒物(PM10)
包头市,滨河大厦,109.9154,40.5685,2024-12-03T1300,26,55,2.8,43,52,41,20,53,颗粒物(PM10)
包头市,包头市委党校,109.9447,40.6261,2024-12-03T1300,21,59,2.1,31,40,51,25,55,颗粒物(PM10)
包头市,昆区政府,109.8331,40.6576,2024-12-03T1300,75,,4.5,65,96,24,38,100,细颗粒物(PM2.5)
宝鸡市,庙沟村,107.185,34.3063,2024-12-03T1300,91,122,0.7,44,12,51,22,120,细颗粒物(PM2.5)
宝鸡市,竹园沟,107.0708,34.3017,2024-12-03T1300,104,144,0.8,53,12,51,21,137,细颗粒物(PM2.5)
宝鸡市,三陆医院,107.1906,34.3672,2024-12-03T1300,53,131,,41,,,13,,
宝鸡市,监测站,107.1431,34.3547,2024-12-03T1300,68,127,0.7,44,14,51,21,92,细颗粒物(PM2.5)
宝鸡市,技工学校,107.1186,34.3739,2024-12-03T1300,77,116,0.7,40,12,52,25,103,细颗粒物(PM2.5)
宝鸡市,陈仓区环保局家属楼,107.3906,34.3528,2024-12-03T1300,30,94,0.6,23,12,54,17,72,颗粒物(PM10)
宝鸡市,文理学院,107.2058,34.3497,2024-12-03T1300,49,94,0.6,34,12,55,20,72,颗粒物(PM10)
宝鸡市,三迪小学,107.2386,34.3622,2024-12-03T1300,52,117,,47,,47,19,,
保定市,游泳馆,115.493,38.8632,2024-12-03T1300,29,48,0.8,4,1,47,30,48,
保定市,华电二区,115.5213,38.8959,2024-12-03T1300,20,47,0.7,18,1,,31,,
保定市,接待中心,115.4713,38.9108,2024-12-03T1300,31,66,0.6,20,3,38,27,58,颗粒物(PM10)
保定市,地表水厂,115.4612,38.8416,2024-12-03T1300,29,73,0.4,15,4,46,30,62,颗粒物(PM10)
保定市,满城区生态环境分局,115.31981,38.95208,2024-12-03T1300,44,97,0.5,35,2,30,17,74,颗粒物(PM10)
