area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,马师校,102.2503,31.8896,2026-04-02T2100,3,24,0.2,4,5,62,83,24,
阿坝藏族羌族自治州,马尔康中学西区,102.2174,31.9016,2026-04-02T2100,8,29,0.3,8,3,57,78,29,
阿克苏地区,电视台,80.2899,41.1684,2026-04-02T2100,26,69,0.3,10,3,121,122,64,颗粒物(PM10)
阿克苏地区,艺术中心,80.2592,41.1541,2026-04-02T2100,28,87,0.3,18,5,109,120,77,颗粒物(PM10)
阿拉善盟,蒙二幼,105.699,38.8409,2026-04-02T2100,49,187,0.5,9,8,106,120,126,颗粒物(PM10)
阿拉善盟,环保局新楼,105.7198,38.8508,2026-04-02T2100,51,138,0.5,4,8,107,116,107,颗粒物(PM10)
阿勒泰地区,市站,88.1266,47.8515,2026-04-02T2100,16,19,NA,18,5,80,89,NA,NA
阿勒泰地区,阿勒泰路33号,88.1198,47.7931,2026-04-02T2100,3,22,0.3,9,6,90,91,29,
阿里地区,阿里监测站,80.1171,32.4999,2026-04-02T2100,NA,NA,NA,NA,NA,NA,92,NA,NA
阿里地区,阿里藏医院,80.0906,32.5029,2026-04-02T2100,3,6,0.2,2,7,92,96,29,
安康市,汉滨区检察院,109.0088,32.6974,2026-04-02T2100,29,56,0.6,34,5,2,36,55,颗粒物(PM10)
安康市,市邮政管理局,109.0324,32.6913,2026-04-02T2100,34,67,0.9,41,6,3,35,63,颗粒物(PM10)
安庆市,环科院,117.0806,30.5181,2026-04-02T2100,33,46,0.6,29,10,61,92,48,
安庆市,马山宾馆,117.0331,30.5118,2026-04-02T2100,26,37,0.5,12,8,80,72,38,
安庆市,安庆大学,116.9897,30.6146,2026-04-02T2100,30,56,1.2,31,4,47,116,55,颗粒物(PM10)
安庆市,市人大,117.0598,30.5351,2026-04-02T2100,30,46,0.5,22,9,70,96,46,
安顺市,凤凰山,105.9408,26.2431,2026-04-02T2100,44,75,0.7,10,7,73,111,68,"颗粒物(PM10),细颗粒物(PM2.5)"
安顺市,金钟山,105.9443,26.2567,2026-04-02T2100,42,63,0.7,8,8,67,102,64,细颗粒物(PM2.5)
安顺市,娄家坡,105.8983,26.248,2026-04-02T2100,44,62,0.7,11,9,65,102,68,细颗粒物(PM2.5)
安阳市,红庙街,114.3552,36.1017,2026-04-02T2100,48,60,0.2,16,4,91,126,76,细颗粒物(PM2.5)
安阳市,银杏小区,114.361,36.0681,2026-04-02T2100,55,81,0.4,18,4,88,126,90,细颗粒物(PM2.5)
安阳市,信访局,114.3921,36.0879,2026-04-02T2100,54,61,0.4,13,3,92,132,88,细颗粒物(PM2.5)
安阳市,左辅环卫站,114.4706,36.0634,2026-04-02T2100,55,73,0.5,12,4,80,124,90,细颗粒物(PM2.5)
安阳市,钢三路198号,114.2918,36.0769,2026-04-02T2100,46,66,0.8,17,5,81,122,72,细颗粒物(PM2.5)
鞍山市,深沟寺,123.0441,41.1201,2026-04-02T2100,78,156,1.0,36,16,83,114,117,细颗粒物(PM2.5)
鞍山市,太阳城,123.011,41.0931,2026-04-02T2100,91,172,1.0,40,15,72,108,129,细颗粒物(PM2.5)
鞍山市,太平,123.0483,41.1445,2026-04-02T2100,82,155,1.5,40,21,72,101,120,细颗粒物(PM2.5)
鞍山市,铁西三道街,122.964,41.0968,2026-04-02T2100,82,139,1.3,42,17,78,113,120,细颗粒物(PM2.5)
鞍山市,明达新区,123.0219,41.0822,2026-04-02T2100,78,153,1.1,32,16,84,110,117,细颗粒物(PM2.5)
鞍山市,兴盛南路290号,122.944647,41.082639,2026-04-02T2100,87,160,1.6,41,23,72,108,125,细颗粒物(PM2.5)
巴彦淖尔市,附二中,107.4206,40.7609,2026-04-02T2100,107,350,0.3,6,8,109,116,200,颗粒物(PM10)
巴彦淖尔市,市环保大楼,107.37,40.7372,2026-04-02T2100,114,289,0.3,6,5,108,118,170,颗粒物(PM10)
巴音郭楞蒙古自治州,孔雀公园,86.1476,41.7529,2026-04-02T2100,83,NA,0.4,8,10,106,119,121,细颗粒物(PM2.5)
巴音郭楞蒙古自治州,棉纺厂,86.1971,41.7166,2026-04-02T2100,24,52,/,11,/,107,127,52,颗粒物(PM10)
巴音郭楞蒙古自治州,经济开发区,86.236,41.7172,2026-04-02T2100,23,58,0.3,19,7,91,116,56,颗粒物(PM10)
巴中市,市五中,106.776805,31.852614,2026-04-02T2100,19,35,0.6,29,8,24,66,35,
巴中市,圣泉水务公司,106.7419,31.8654,2026-04-02T2100,16,27,0.6,29,8,30,61,27,
巴中市,市中心医院,106.7617,31.8343,2026-04-02T2100,21,36,0.6,23,8,34,85,36,
白城市,洮北区环保局,122.7909,45.608,2026-04-02T2100,64,110,0.4,32,8,80,112,104,细颗粒物(PM2.5)
白城市,市环保局,122.8741,45.5725,2026-04-02T2100,52,90,0.8,18,18,72,98,84,细颗粒物(PM2.5)
白山市,喜丰,126.4219,41.9172,2026-04-02T2100,73,123,1.1,48,14,41,106,112,细颗粒物(PM2.5)
白山市,环保局,126.4082,41.9416,2026-04-02T2100,72,86,1.0,31,10,44,111,111,细颗粒物(PM2.5)
白银市,第三小学,104.1727,36.5448,2026-04-02T2100,29,80,0.2,8,5,114,119,72,颗粒物(PM10)
白银市,动力公司,104.1467,36.5482,2026-04-02T2100,30,70,0.2,6,5,109,117,65,颗粒物(PM10)
百色市,市监测站,106.6102,23.901,2026-04-02T2100,42,NA,0.8,15,12,NA,128,NA,NA
百色市,市中心血站,106.6524,23.8842,2026-04-02T2100,46,NA,0.9,12,14,86,120,72,细颗粒物(PM2.5)
百色市,龙景西路,106.6273,23.8798,2026-04-02T2100,51,74,0.8,12,18,86,128,82,细颗粒物(PM2.5)
蚌埠市,工人疗养院,117.396,32.9389,2026-04-02T2100,30,66,0.5,14,6,150,148,62,颗粒物(PM10)
蚌埠市,百货大楼,117.3606,32.9428,2026-04-02T2100,25,51,0.6,14,7,150,146,51,颗粒物(PM10)
蚌埠市,蚌埠学院,117.4183,32.8909,2026-04-02T2100,32,58,0.6,15,5,125,139,56,颗粒物(PM10)
蚌埠市,淮上区政府,117.3534,32.9672,2026-04-02T2100,30,61,0.5,15,7,155,149,58,颗粒物(PM10)
蚌埠市,高新区,117.3143,32.8977,2026-04-02T2100,29,56,0.7,17,9,132,136,55,颗粒物(PM10)
蚌埠市,蚌埠田家炳中学,117.3091,32.9314,2026-04-02T2100,30,58,0.5,14,7,142,146,56,颗粒物(PM10)
包头市,市环境监测站,109.8761,40.6533,2026-04-02T2100,38,79,1.5,61,17,66,126,71,颗粒物(PM10)
包头市,包头八中,109.9992,40.5843,2026-04-02T2100,53,90,0.6,68,9,49,132,86,细颗粒物(PM2.5)
包头市,惠龙物流,109.8641,40.6288,2026-04-02T2100,46,83,0.9,55,26,65,122,74,颗粒物(PM10)
包头市,东河鸿龙湾,110.0376,40.5546,2026-04-02T2100,37,73,0.5,40,11,72,135,67,颗粒物(PM10)
包头市,滨河大厦,109.9154,40.5684,2026-04-02T2100,37,76,0.4,37,12,78,128,69,颗粒物(PM10)
