area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,马师校,102.2503,31.8896,2026-01-05T1200,10,13,0.6,8,4,57,44,18,
阿坝藏族羌族自治州,马尔康中学西区,102.2174,31.9016,2026-01-05T1200,6,,0.5,8,6,54,48,17,
阿克苏地区,电视台,80.2899,41.1684,2026-01-05T1200,38,58,0.6,25,4,29,39,54,"颗粒物(PM10),细颗粒物(PM2.5)"
阿克苏地区,艺术中心,80.2592,41.1541,2026-01-05T1200,48,96,0.9,34,4,12,48,73,颗粒物(PM10)
阿拉善盟,蒙二幼,105.699,38.8409,2026-01-05T1200,8,35,0.5,,10,72,66,,
阿拉善盟,环保局新楼,105.7198,38.8508,2026-01-05T1200,8,10,0.6,8,10,66,68,21,
阿勒泰地区,市站,88.1266,47.8515,2026-01-05T1200,3,11,0.4,44,3,49,84,22,
阿勒泰地区,阿勒泰路33号,88.1198,47.7931,2026-01-05T1200,3,11,0.4,26,4,66,88,21,
阿里地区,阿里监测站,80.1171,32.4999,2026-01-05T1200,3,6,0.5,6,7,79,73,25,
阿里地区,阿里藏医院,80.0906,32.5029,2026-01-05T1200,19,27,0.8,16,23,74,92,28,
安康市,汉滨区检察院,109.0088,32.6974,2026-01-05T1200,55,63,0.8,21,5,20,11,75,细颗粒物(PM2.5)
安康市,市邮政管理局,109.0324,32.6913,2026-01-05T1200,63,75,0.8,21,5,18,12,85,细颗粒物(PM2.5)
安庆市,环科院,117.0806,30.5181,2026-01-05T1200,59,71,,7,5,66,50,,
安庆市,马山宾馆,117.0331,30.5118,2026-01-05T1200,59,71,0.6,7,5,67,49,80,细颗粒物(PM2.5)
安庆市,安庆大学,116.9897,30.6146,2026-01-05T1200,44,48,0.6,9,4,75,58,62,细颗粒物(PM2.5)
安庆市,市人大,117.0598,30.5351,2026-01-05T1200,59,68,0.4,10,7,67,47,80,细颗粒物(PM2.5)
安顺市,凤凰山,105.9408,26.2431,2026-01-05T1200,20,20,0.9,11,14,53,43,29,
安顺市,金钟山,105.9443,26.2567,2026-01-05T1200,,,,,,,54,,
安顺市,娄家坡,105.8983,26.248,2026-01-05T1200,23,25,0.9,12,23,50,43,33,
安阳市,红庙街,114.3552,36.1017,2026-01-05T1200,161,191,2.0,40,24,50,17,211,细颗粒物(PM2.5)
安阳市,银杏小区,114.361,36.0681,2026-01-05T1200,179,204,1.6,38,17,61,17,229,细颗粒物(PM2.5)
安阳市,信访局,114.3921,36.0879,2026-01-05T1200,186,200,1.7,36,8,66,24,236,细颗粒物(PM2.5)
安阳市,左辅环卫站,114.4706,36.0634,2026-01-05T1200,229,250,1.8,34,13,61,27,279,细颗粒物(PM2.5)
安阳市,钢三路198号,114.2918,36.0769,2026-01-05T1200,184,235,2.9,45,19,,3,234,细颗粒物(PM2.5)
鞍山市,深沟寺,123.0441,41.1201,2026-01-05T1200,21,38,0.8,23,11,53,37,38,
