area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,州农科所,102.1879,31.914,2025-03-09T1300,16,55,0,7,9,95,60,53,颗粒物(PM10)
阿坝藏族羌族自治州,马师校,102.2502,31.8896,2025-03-09T1300,6,10,0.4,5,5,97,61,31,
阿坝藏族羌族自治州,马尔康中学西区,102.2165,31.9024,2025-03-09T1300,8,10,0.3,4,5,102,67,32,
阿克苏地区,电视台,80.292,41.1694,2025-03-09T1300,33,101,0.5,20,,78,57,,
阿克苏地区,艺术中心,80.2613,41.1551,2025-03-09T1300,34,100,0.7,18,6,82,60,75,颗粒物(PM10)
阿拉善盟,西城区西花园,105.6467,38.8363,2025-03-09T1300,42,318,0.7,10,10,105,90,184,颗粒物(PM10)
阿拉善盟,蒙二幼,105.6985,38.8411,2025-03-09T1300,67,441,0.6,10,6,102,84,327,颗粒物(PM10)
阿拉善盟,环保局新楼,105.724,38.8516,2025-03-09T1300,74,372,1.1,4,8,105,91,232,颗粒物(PM10)
阿勒泰地区,市站,88.1264,47.8517,2025-03-09T1300,6,,0.4,15,2,60,60,19,
阿里地区,阿里监测站,80.1161,32.5,2025-03-09T1300,12,18,0.4,5,11,71,57,23,
阿里地区,阿里藏医院,80.0903,32.5028,2025-03-09T1300,9,10,0.4,3,17,79,62,25,
安康市,香溪洞,109.0318,32.6537,2025-03-09T1300,33,58,0.6,9,8,52,30,54,颗粒物(PM10)
安康市,汉滨区检察院,109.0072,32.6975,2025-03-09T1300,33,75,0.7,29,10,29,19,63,颗粒物(PM10)
安康市,市邮政管理局,109.0325,32.6913,2025-03-09T1300,34,72,0.7,16,10,51,17,61,颗粒物(PM10)
安庆市,环科院,117.0809,30.5177,2025-03-09T1300,79,95,0.8,36,11,70,88,105,细颗粒物(PM2.5)
安庆市,马山宾馆,117.0331,30.5119,2025-03-09T1300,81,105,0.8,30,7,74,94,108,细颗粒物(PM2.5)
安庆市,安庆大学,116.9896,30.6145,2025-03-09T1300,74,86,0.6,32,10,77,93,99,细颗粒物(PM2.5)
安庆市,市人大,117.0598,30.5351,2025-03-09T1300,83,94,0.9,31,10,75,91,110,细颗粒物(PM2.5)
安顺市,伍家关,105.9606,26.2611,2025-03-09T1300,20,25,0.6,14,30,36,50,29,
安顺市,凤凰山,105.9408,26.2431,2025-03-09T1300,19,20,0.7,14,28,38,48,28,
安顺市,金钟山,105.9439,26.2564,2025-03-09T1300,24,,0.5,12,30,38,49,35,
安顺市,娄家坡,105.8983,26.2481,2025-03-09T1300,14,17,0.7,12,17,38,47,20,
安阳市,棉研所,114.4839,36.0621,2025-03-09T1300,,,,,,,,,
安阳市,红庙街,114.3551,36.1017,2025-03-09T1300,68,75,0.3,10,5,124,73,92,细颗粒物(PM2.5)
安阳市,银杏小区,114.361,36.0681,2025-03-09T1300,71,,0.5,17,4,131,69,95,细颗粒物(PM2.5)
安阳市,信访局,114.3922,36.0878,2025-03-09T1300,77,,0.5,14,2,139,86,103,细颗粒物(PM2.5)
