area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,州农科所,102.1879,31.914,2024-12-10T1200,13,57,0.5,7,8,72,51,54,颗粒物(PM10)
阿坝藏族羌族自治州,马师校,102.2502,31.8896,2024-12-10T1200,8,11,0.4,8,4,50,25,16,
阿坝藏族羌族自治州,马尔康中学西区,102.2165,31.9024,2024-12-10T1200,7,18,0.5,11,5,46,31,18,
阿克苏地区,电视台,80.292,41.1694,2024-12-10T1200,33,45,0.6,24,,52,65,,
阿克苏地区,艺术中心,80.2613,41.1551,2024-12-10T1200,23,33,0.5,17,3,59,65,33,
阿拉善盟,西城区西花园,105.6467,38.8363,2024-12-10T1200,38,46,0.7,18,10,50,38,54,细颗粒物(PM2.5)
阿拉善盟,蒙二幼,105.6985,38.8411,2024-12-10T1200,23,55,0.7,17,8,44,33,53,颗粒物(PM10)
阿拉善盟,环保局新楼,105.724,38.8516,2024-12-10T1200,,,0.6,13,9,44,33,,
阿勒泰地区,市站,88.1264,47.8517,2024-12-10T1200,14,27,0.6,35,8,13,20,27,
阿里地区,阿里监测站,80.1161,32.5,2024-12-10T1200,3,7,0.4,9,3,84,90,27,
阿里地区,阿里藏医院,80.0903,32.5028,2024-12-10T1200,17,20,0.9,14,12,72,90,25,
安康市,香溪洞,109.0318,32.6537,2024-12-10T1200,46,52,0.4,15,11,74,71,64,细颗粒物(PM2.5)
安康市,汉滨区检察院,109.0072,32.6975,2024-12-10T1200,53,56,0.4,,8,83,76,,
安康市,市邮政管理局,109.0325,32.6913,2024-12-10T1200,41,61,0.6,19,8,75,64,58,细颗粒物(PM2.5)
安庆市,环科院,117.0809,30.5177,2024-12-10T1200,70,102,1.0,47,9,15,18,94,细颗粒物(PM2.5)
安庆市,马山宾馆,117.0331,30.5119,2024-12-10T1200,82,107,1.0,44,11,16,16,109,细颗粒物(PM2.5)
安庆市,安庆大学,116.9896,30.6145,2024-12-10T1200,62,87,1.2,53,11,18,17,84,细颗粒物(PM2.5)
安庆市,市人大,117.0598,30.5351,2024-12-10T1200,70,93,0.9,49,9,16,18,94,细颗粒物(PM2.5)
安顺市,伍家关,105.9606,26.2611,2024-12-10T1200,3,6,0.6,11,7,26,25,9,
安顺市,凤凰山,105.9408,26.2431,2024-12-10T1200,6,,0.7,14,11,22,24,9,
安顺市,金钟山,105.9439,26.2564,2024-12-10T1200,9,,0.6,10,12,24,27,13,
安顺市,娄家坡,105.8983,26.2481,2024-12-10T1200,7,14,0.6,13,12,20,23,14,
安阳市,棉研所,114.4839,36.0621,2024-12-10T1200,130,180,1.4,55,14,16,7,172,细颗粒物(PM2.5)
安阳市,红庙街,114.3551,36.1017,2024-12-10T1200,107,186,,59,,16,8,140,细颗粒物(PM2.5)
安阳市,银杏小区,114.361,36.0681,2024-12-10T1200,113,140,1.7,50,16,19,9,148,细颗粒物(PM2.5)
安阳市,信访局,114.3922,36.0878,2024-12-10T1200,105,161,1.2,51,12,19,10,138,细颗粒物(PM2.5)
安阳市,左辅环卫站,114.4705,36.0637,2024-12-10T1200,127,168,1.2,55,10,22,13,168,细颗粒物(PM2.5)
安阳市,安钢职工学校,114.2917,36.0949,2024-12-10T1200,124,181,2.0,72,18,17,8,163,细颗粒物(PM2.5)
鞍山市,深沟寺,123.044,41.1196,2024-12-10T1200,34,56,0.8,21,136,42,22,53,颗粒物(PM10)
鞍山市,太阳城,123.011,41.0931,2024-12-10T1200,30,46,0.7,22,16,44,21,46,
鞍山市,太平,123.0485,41.1442,2024-12-10T1200,28,50,0.7,21,15,41,18,50,
