area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,州农科所,102.1879,31.914,2024-11-26T2300,11,39,0.5,16,8,32,56,39,
阿坝藏族羌族自治州,马师校,102.2502,31.8896,2024-11-26T2300,24,,0.4,20,4,26,62,35,
阿坝藏族羌族自治州,马尔康中学西区,102.2165,31.9024,2024-11-26T2300,17,40,0.5,21,5,30,63,40,
阿克苏地区,电视台,80.292,41.1694,2024-11-26T2300,62,175,1.2,77,6,11,76,113,颗粒物(PM10)
阿克苏地区,艺术中心,80.2613,41.1551,2024-11-26T2300,41,149,0.8,57,4,25,74,100,颗粒物(PM10)
阿拉善盟,西城区西花园,105.6467,38.8363,2024-11-26T2300,37,103,0.6,8,8,83,86,77,颗粒物(PM10)
阿拉善盟,蒙二幼,105.6985,38.8411,2024-11-26T2300,31,116,0.4,7,2,78,81,83,颗粒物(PM10)
阿拉善盟,环保局新楼,105.724,38.8516,2024-11-26T2300,30,120,0.4,4,7,83,82,85,颗粒物(PM10)
阿勒泰地区,市站,88.1264,47.8517,2024-11-26T2300,16,23,0.5,21,7,38,57,23,
阿里地区,阿里监测站,80.1161,32.5,2024-11-26T2300,19,35,0.9,40,27,32,87,35,
阿里地区,阿里藏医院,80.0903,32.5028,2024-11-26T2300,7,18,0.8,22,12,57,88,18,
安康市,香溪洞,109.0318,32.6537,2024-11-26T2300,26,38,0.4,26,9,6,28,38,
安康市,汉滨区检察院,109.0072,32.6975,2024-11-26T2300,33,53,0.5,33,7,6,26,52,颗粒物(PM10)
安康市,市邮政管理局,109.0325,32.6913,2024-11-26T2300,33,52,0.6,31,7,3,23,51,颗粒物(PM10)
安庆市,环科院,117.0809,30.5177,2024-11-26T2300,17,44,0.3,35,7,43,76,44,
安庆市,马山宾馆,117.0331,30.5119,2024-11-26T2300,18,49,0.2,47,6,29,79,49,
安庆市,安庆大学,116.9896,30.6145,2024-11-26T2300,24,52,0.5,47,10,34,76,51,颗粒物(PM10)
安庆市,市人大,117.0598,30.5351,2024-11-26T2300,18,48,0.3,38,6,36,74,48,
安顺市,伍家关,105.9606,26.2611,2024-11-26T2300,49,,0.8,10,15,47,68,,
安顺市,凤凰山,105.9408,26.2431,2024-11-26T2300,56,,0.4,12,21,42,60,77,细颗粒物(PM2.5)
安顺市,金钟山,105.9439,26.2564,2024-11-26T2300,52,,0.4,10,20,43,63,72,细颗粒物(PM2.5)
安顺市,娄家坡,105.8983,26.2481,2024-11-26T2300,41,54,0.5,13,17,41,62,58,细颗粒物(PM2.5)
