area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,马师校,102.2503,31.8896,2026-01-06T0400,13,19,0.6,6,4,39,,19,
阿坝藏族羌族自治州,马尔康中学西区,102.2174,31.9016,2026-01-06T0400,3,6,0.4,7,6,42,,14,
阿克苏地区,电视台,80.2899,41.1684,2026-01-06T0400,33,50,0.9,22,4,44,,50,
阿克苏地区,艺术中心,80.2592,41.1541,2026-01-06T0400,31,35,0.5,10,4,61,,45,
阿拉善盟,蒙二幼,105.699,38.8409,2026-01-06T0400,3,8,0.4,5,9,74,,24,
阿拉善盟,环保局新楼,105.7198,38.8508,2026-01-06T0400,3,6,0.6,4,10,75,,24,
阿勒泰地区,市站,88.1266,47.8515,2026-01-06T0400,8,12,0.6,6,2,70,,22,
阿勒泰地区,阿勒泰路33号,88.1198,47.7931,2026-01-06T0400,3,15,0.4,32,4,44,,16,
阿里地区,阿里监测站,80.1171,32.4999,2026-01-06T0400,3,6,0.6,15,9,65,,21,
阿里地区,阿里藏医院,80.0906,32.5029,2026-01-06T0400,8,9,0.4,1,9,90,,29,
安康市,汉滨区检察院,109.0088,32.6974,2026-01-06T0400,33,37,0.7,20,4,12,,48,
安康市,市邮政管理局,109.0324,32.6913,2026-01-06T0400,43,52,0.6,16,6,12,,60,细颗粒物(PM2.5)
安庆市,环科院,117.0806,30.5181,2026-01-06T0400,54,63,0.4,8,4,49,,74,细颗粒物(PM2.5)
安庆市,马山宾馆,117.0331,30.5118,2026-01-06T0400,52,63,0.6,4,4,56,,72,细颗粒物(PM2.5)
安庆市,安庆大学,116.9897,30.6146,2026-01-06T0400,51,57,0.6,18,4,37,,70,细颗粒物(PM2.5)
安庆市,市人大,117.0598,30.5351,2026-01-06T0400,50,59,0.4,8,6,55,,69,细颗粒物(PM2.5)
安顺市,凤凰山,105.9408,26.2431,2026-01-06T0400,31,36,0.9,10,7,53,,45,
安顺市,金钟山,105.9443,26.2567,2026-01-06T0400,31,34,0.8,8,9,54,,45,
安顺市,娄家坡,105.8983,26.248,2026-01-06T0400,32,38,0.8,10,21,52,,46,
安阳市,红庙街,114.3552,36.1017,2026-01-06T0400,24,48,1.0,22,16,48,,48,
安阳市,银杏小区,114.361,36.0681,2026-01-06T0400,17,21,0.4,14,9,54,,25,
安阳市,信访局,114.3921,36.0879,2026-01-06T0400,31,46,0.8,16,9,56,,46,
安阳市,左辅环卫站,114.4706,36.0634,2026-01-06T0400,18,51,0.4,2,6,60,,51,颗粒物(PM10)
安阳市,钢三路198号,114.2918,36.0769,2026-01-06T0400,24,25,0.7,13,8,55,,35,
鞍山市,深沟寺,123.0441,41.1201,2026-01-06T0400,77,93,1.9,36,16,34,,103,细颗粒物(PM2.5)
鞍山市,太阳城,123.011,41.0931,2026-01-06T0400,68,82,1.9,35,17,33,,92,细颗粒物(PM2.5)
鞍山市,太平,123.0483,41.1445,2026-01-06T0400,71,121,2.0,36,17,32,,95,细颗粒物(PM2.5)
鞍山市,铁西三道街,122.964,41.0968,2026-01-06T0400,75,120,1.8,39,24,36,,100,细颗粒物(PM2.5)
鞍山市,明达新区,123.0219,41.0822,2026-01-06T0400,70,100,1.4,27,17,37,,94,细颗粒物(PM2.5)
鞍山市,兴盛南路290号,122.944647,41.082639,2026-01-06T0400,53,86,1.3,37,22,38,,73,细颗粒物(PM2.5)
巴彦淖尔市,附二中,107.4206,40.7609,2026-01-06T0400,15,30,0.3,4,3,57,,30,
巴彦淖尔市,市环保大楼,107.37,40.7372,2026-01-06T0400,7,32,0.4,4,4,61,,32,
巴音郭楞蒙古自治州,孔雀公园,86.1476,41.7529,2026-01-06T0400,35,46,0.5,16,6,35,,50,
巴音郭楞蒙古自治州,棉纺厂,86.1971,41.7166,2026-01-06T0400,19,50,/,16,/,36,,50,
巴音郭楞蒙古自治州,经济开发区,86.236,41.7172,2026-01-06T0400,23,33,0.7,14,4,31,,33,
巴中市,市五中,106.776805,31.852614,2026-01-06T0400,46,58,1.0,30,4,4,,64,细颗粒物(PM2.5)
巴中市,圣泉水务公司,106.7419,31.8654,2026-01-06T0400,35,40,0.5,19,5,21,,50,
巴中市,市中心医院,106.7617,31.8343,2026-01-06T0400,47,59,0.8,31,6,1,,65,细颗粒物(PM2.5)
白城市,洮北区环保局,122.7909,45.608,2026-01-06T0400,15,20,0.3,12,7,45,,22,
白城市,市环保局,122.8741,45.5725,2026-01-06T0400,17,34,0.4,31,5,18,,34,
白山市,喜丰,126.4219,41.9172,2026-01-06T0400,26,64,1.0,33,11,24,,57,颗粒物(PM10)
白山市,环保局,126.4082,41.9416,2026-01-06T0400,33,48,1.1,31,10,17,,48,
白银市,第三小学,104.1727,36.5448,2026-01-06T0400,40,60,0.8,31,10,22,,57,细颗粒物(PM2.5)
白银市,动力公司,104.1467,36.5482,2026-01-06T0400,24,30,0.7,21,2,26,,35,
百色市,市监测站,106.6102,23.901,2026-01-06T0400,13,17,0.7,12,6,26,,19,
百色市,市中心血站,106.6524,23.8842,2026-01-06T0400,18,19,0.7,22,13,25,,26,
百色市,龙景西路,106.6273,23.8798,2026-01-06T0400,22,,0.6,8,7,35,,32,
蚌埠市,工人疗养院,117.396,32.9389,2026-01-06T0400,160,190,0.9,30,5,28,,210,细颗粒物(PM2.5)
蚌埠市,百货大楼,117.3606,32.9428,2026-01-06T0400,155,178,0.9,35,5,25,,205,细颗粒物(PM2.5)
蚌埠市,蚌埠学院,117.4183,32.8909,2026-01-06T0400,151,222,0.8,52,3,5,,201,细颗粒物(PM2.5)
蚌埠市,淮上区政府,117.3534,32.9672,2026-01-06T0400,170,188,0.9,31,2,33,,220,细颗粒物(PM2.5)
蚌埠市,高新区,117.3143,32.8977,2026-01-06T0400,151,173,0.8,46,6,6,,201,细颗粒物(PM2.5)
蚌埠市,蚌埠田家炳中学,117.3091,32.9314,2026-01-06T0400,160,186,0.8,45,5,13,,210,细颗粒物(PM2.5)
包头市,市环境监测站,109.8761,40.6533,2026-01-06T0400,25,52,0.5,27,5,33,,51,颗粒物(PM10)
包头市,包头八中,109.9992,40.5843,2026-01-06T0400,34,44,0.8,48,10,10,,49,
包头市,惠龙物流,109.8641,40.6288,2026-01-06T0400,40,55,2.3,50,19,5,,57,细颗粒物(PM2.5)
包头市,东河鸿龙湾,110.0376,40.5546,2026-01-06T0400,20,33,0.6,52,6,18,,33,
包头市,滨河大厦,109.9154,40.5684,2026-01-06T0400,12,,0.7,20,2,27,,18,
包头市,包头市委党校,109.9449,40.6259,2026-01-06T0400,19,36,0.8,48,13,12,,36,
包头市,昆区政府,109.8332,40.6577,2026-01-06T0400,14,34,0.6,19,7,48,,34,
宝鸡市,竹园沟,107.0802,34.3129,2026-01-06T0400,22,29,0.3,10,5,42,,32,
宝鸡市,监测站,107.1429,34.3549,2026-01-06T0400,30,31,0.3,19,4,38,,43,
宝鸡市,技工学校,107.1172,34.3759,2026-01-06T0400,32,,0.6,6,2,46,,46,
宝鸡市,文理学院,107.2025,34.3518,2026-01-06T0400,34,46,0.4,19,4,38,,49,
宝鸡市,三迪小学,107.2396,34.3626,2026-01-06T0400,37,,0.6,20,2,37,,53,细颗粒物(PM2.5)
宝鸡市,滨河北路,107.1721,34.3558,2026-01-06T0400,29,43,0.6,18,5,44,,43,
