area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,马师校,102.2503,31.8896,2026-04-28T1800,12,31,0.3,6,6,97,100,31,
阿坝藏族羌族自治州,马尔康中学西区,102.2174,31.9016,2026-04-28T1800,10,13,0.3,6,4,102,101,32,
阿克苏地区,电视台,80.2899,41.1684,2026-04-28T1800,48,132,0.2,6,3,125,104,105,颗粒物(PM10)
阿克苏地区,艺术中心,80.2592,41.1541,2026-04-28T1800,57,135,0.3,21,3,112,106,106,颗粒物(PM10)
阿拉善盟,蒙二幼,105.699,38.8409,2026-04-28T1800,19,53,0.5,6,9,126,119,53,颗粒物(PM10)
阿拉善盟,环保局新楼,105.7198,38.8508,2026-04-28T1800,14,65,0.4,4,9,126,117,61,颗粒物(PM10)
阿勒泰地区,市站,88.1266,47.8515,2026-04-28T1800,3,31,0.4,7,5,103,105,33,
阿勒泰地区,阿勒泰路33号,88.1198,47.7931,2026-04-28T1800,19,144,0.2,4,7,90,101,110,颗粒物(PM10)
阿里地区,阿里监测站,80.1171,32.4999,2026-04-28T1800,3,8,0.3,1,6,100,98,32,
阿里地区,阿里藏医院,80.0906,32.5029,2026-04-28T1800,3,9,0.2,1,8,111,110,35,
安康市,汉滨区检察院,109.0088,32.6974,2026-04-28T1800,9,16,0.3,8,6,68,59,22,
安康市,市邮政管理局,109.0324,32.6913,2026-04-28T1800,10,22,NA,5,4,82,69,NA,NA
安庆市,环科院,117.0806,30.5181,2026-04-28T1800,3,10,0.3,8,6,102,99,32,
安庆市,马山宾馆,117.0331,30.5118,2026-04-28T1800,3,10,0.3,5,4,98,97,31,
安庆市,安庆大学,116.9897,30.6146,2026-04-28T1800,NA,NA,NA,NA,NA,NA,112,NA,NA
安庆市,市人大,117.0598,30.5351,2026-04-28T1800,3,9,0.3,4,4,98,97,31,
安顺市,凤凰山,105.9408,26.2431,2026-04-28T1800,6,6,0.5,8,6,87,83,28,
安顺市,金钟山,105.9443,26.2567,2026-04-28T1800,9,NA,0.5,5,6,85,77,27,
安顺市,娄家坡,105.8983,26.248,2026-04-28T1800,8,8,0.7,8,6,82,79,26,
安阳市,红庙街,114.3552,36.1017,2026-04-28T1800,14,66,0.2,10,2,99,105,62,颗粒物(PM10)
安阳市,银杏小区,114.361,36.0681,2026-04-28T1800,17,79,0.1,8,4,105,115,71,颗粒物(PM10)
安阳市,信访局,114.3921,36.0879,2026-04-28T1800,18,36,0.3,8,2,108,115,36,
安阳市,左辅环卫站,114.4706,36.0634,2026-04-28T1800,18,44,0.3,7,3,104,114,44,
安阳市,钢三路198号,114.2918,36.0769,2026-04-28T1800,15,25,0.3,9,2,100,107,32,
鞍山市,深沟寺,123.0441,41.1201,2026-04-28T1800,3,19,0.4,7,7,100,100,32,
鞍山市,太阳城,123.011,41.0931,2026-04-28T1800,3,13,0.4,7,7,102,100,32,
鞍山市,太平,123.0483,41.1445,2026-04-28T1800,8,26,0.6,9,7,105,103,33,
鞍山市,铁西三道街,122.964,41.0968,2026-04-28T1800,10,25,1.5,19,20,92,97,29,
鞍山市,明达新区,123.0219,41.0822,2026-04-28T1800,6,21,0.5,10,6,98,98,31,
鞍山市,兴盛南路290号,122.944647,41.082639,2026-04-28T1800,8,21,0.7,16,10,100,101,32,
巴彦淖尔市,附二中,107.4206,40.7609,2026-04-28T1800,8,47,0.4,6,13,107,101,47,
巴彦淖尔市,市环保大楼,107.37,40.7372,2026-04-28T1800,6,30,0.4,5,7,114,107,36,
巴音郭楞蒙古自治州,孔雀公园,86.1476,41.7529,2026-04-28T1800,3,20,0.3,4,4,120,114,38,
巴音郭楞蒙古自治州,棉纺厂,86.1971,41.7166,2026-04-28T1800,6,35,/,2,/,123,119,39,
巴音郭楞蒙古自治州,经济开发区,86.236,41.7172,2026-04-28T1800,3,43,0.4,2,8,112,110,43,
巴中市,市五中,106.776805,31.852614,2026-04-28T1800,6,19,0.6,6,8,76,84,24,
巴中市,圣泉水务公司,106.7419,31.8654,2026-04-28T1800,6,13,0.6,5,9,89,91,28,
巴中市,市中心医院,106.7617,31.8343,2026-04-28T1800,8,29,0.4,5,10,88,81,29,
白城市,洮北区环保局,122.7909,45.608,2026-04-28T1800,6,27,0.4,7,4,115,114,36,
白城市,市环保局,122.8741,45.5725,2026-04-28T1800,NA,NA,0.2,NA,NA,107,106,NA,NA
白山市,喜丰,126.4219,41.9172,2026-04-28T1800,12,37,0.8,19,7,100,95,37,
白山市,环保局,126.4082,41.9416,2026-04-28T1800,14,24,0.6,9,10,115,98,36,
白银市,第三小学,104.1727,36.5448,2026-04-28T1800,24,70,0.4,8,8,101,96,65,颗粒物(PM10)
白银市,动力公司,104.1467,36.5482,2026-04-28T1800,22,65,0.3,6,6,104,97,61,颗粒物(PM10)
百色市,市监测站,106.6102,23.901,2026-04-28T1800,25,52,0.8,12,13,110,106,52,颗粒物(PM10)
百色市,市中心血站,106.6524,23.8842,2026-04-28T1800,32,46,0.8,9,14,117,115,46,
百色市,龙景西路,106.6273,23.8798,2026-04-28T1800,25,NA,0.6,12,13,126,122,40,
蚌埠市,工人疗养院,117.396,32.9389,2026-04-28T1800,29,57,0.4,26,5,68,103,55,颗粒物(PM10)
蚌埠市,百货大楼,117.3606,32.9428,2026-04-28T1800,28,52,0.5,21,5,65,104,52,颗粒物(PM10)
蚌埠市,蚌埠学院,117.4183,32.8909,2026-04-28T1800,25,31,0.5,28,6,64,103,36,
蚌埠市,淮上区政府,117.3534,32.9672,2026-04-28T1800,29,44,0.4,24,5,71,108,44,
蚌埠市,高新区,117.3143,32.8977,2026-04-28T1800,23,39,0.4,21,7,70,103,39,
蚌埠市,蚌埠田家炳中学,117.3091,32.9314,2026-04-28T1800,34,56,0.4,19,5,74,108,55,颗粒物(PM10)
包头市,市环境监测站,109.8761,40.6533,2026-04-28T1800,10,25,0.3,6,6,120,112,38,
包头市,包头八中,109.9992,40.5843,2026-04-28T1800,14,26,0.6,12,13,110,106,35,
包头市,惠龙物流,109.8641,40.6288,2026-04-28T1800,11,28,0.3,5,6,109,102,35,
包头市,东河鸿龙湾,110.0376,40.5546,2026-04-28T1800,13,17,0.6,11,16,120,113,38,
包头市,滨河大厦,109.9154,40.5684,2026-04-28T1800,6,27,0.5,10,13,113,106,36,
包头市,包头市委党校,109.9449,40.6259,2026-04-28T1800,3,21,0.4,7,9,112,106,35,
包头市,昆区政府,109.8332,40.6577,2026-04-28T1800,3,11,0.4,7,3,118,109,37,
宝鸡市,竹园沟,107.0802,34.3129,2026-04-28T1800,12,76,0.4,12,8,119,107,69,颗粒物(PM10)
宝鸡市,监测站,107.1429,34.3549,2026-04-28T1800,22,90,0.3,14,7,111,108,79,颗粒物(PM10)
宝鸡市,技工学校,107.1172,34.3759,2026-04-28T1800,25,NA,0.4,13,5,108,112,NA,NA
宝鸡市,文理学院,107.2025,34.3518,2026-04-28T1800,22,78,0.4,14,7,114,109,70,颗粒物(PM10)
宝鸡市,三迪小学,107.2396,34.3626,2026-04-28T1800,28,83,0.5,14,7,117,112,74,颗粒物(PM10)
宝鸡市,滨河北路,107.1721,34.3558,2026-04-28T1800,25,69,0.6,13,9,107,104,64,颗粒物(PM10)
宝鸡市,陈仓区北开路21号,107.3898,34.3601,2026-04-28T1800,30,99,0.4,10,10,114,101,85,颗粒物(PM10)
保定市,游泳馆,115.4803,38.8568,2026-04-28T1800,8,34,0.4,6,3,108,101,34,
保定市,华电二区,115.509,38.8895,2026-04-28T1800,3,20,0.1,6,3,108,101,34,
保定市,接待中心,115.4588,38.9037,2026-04-28T1800,3,22,0.1,7,3,92,88,29,
保定市,地表水厂,115.4484,38.8344,2026-04-28T1800,6,22,0.1,8,1,106,99,34,
保定市,满城区生态环境分局,115.3136,38.9511,2026-04-28T1800,6,29,0.1,6,1,107,109,34,
保定市,清苑区第二中学,115.4709,38.7628,2026-04-28T1800,3,40,0.2,3,2,106,100,40,
保定市,徐水物探局,115.6231,39.0223,2026-04-28T1800,11,22,0.4,6,3,107,105,34,
保定市,双鹰农机,115.4199,38.8665,2026-04-28T1800,3,19,0,3,3,112,106,35,
保定市,植保所站,115.515,38.8589,2026-04-28T1800,3,41,0.3,3,3,111,101,41,
保山市,市环境监测站,99.1589,25.1137,2026-04-28T1800,3,9,0.3,6,6,99,102,31,
保山市,市环保局,99.1616,25.1381,2026-04-28T1800,8,12,0.4,6,6,97,99,31,
北海市,海滩公园,109.1435,21.4085,2026-04-28T1800,8,46,0.8,6,6,100,67,46,
北海市,新市环保局,109.0983,21.466,2026-04-28T1800,16,NA,0.6,6,3,87,68,28,
北海市,北海工业园,109.1775,21.5232,2026-04-28T1800,15,18,0.7,4,6,85,63,27,
北海市,龙潭自来水厂,109.1844,21.4396,2026-04-28T1800,3,14,0.8,5,7,89,62,28,
北京市,万寿西宫,116.3611,39.8786,2026-04-28T1800,3,8,0.2,10,2,96,93,30,
北京市,东四,116.4174,39.9289,2026-04-28T1800,3,7,0.0,6,2,100,96,32,
北京市,天坛,116.4073,39.8858,2026-04-28T1800,3,6,0.0,3,4,91,88,29,
北京市,农展馆,116.4622,39.9364,2026-04-28T1800,3,6,0.3,6,3,96,91,30,
北京市,官园,116.3399,39.9293,2026-04-28T1800,6,9,0.2,8,1,92,85,29,
北京市,海淀万柳,116.2879,39.9613,2026-04-28T1800,3,7,0.2,14,3,81,78,26,
北京市,顺义新城,116.6635,40.1349,2026-04-28T1800,3,7,0.3,11,3,90,90,29,
北京市,怀柔镇,116.6275,40.327,2026-04-28T1800,3,9,0.2,5,4,91,89,29,
北京市,昌平镇,116.2295,40.217,2026-04-28T1800,3,15,0.2,16,3,87,88,28,
北京市,奥体中心,116.3968,39.982,2026-04-28T1800,3,6,0.1,10,3,86,82,27,
北京市,密云新城,116.8336,40.4095,2026-04-28T1800,3,9,0.1,4,2,91,92,29,
北京市,门头沟三家店,116.0879,39.9725,2026-04-28T1800,3,10,0.1,3,2,89,88,28,
北京市,丰台云岗,116.1507,39.8246,2026-04-28T1800,3,7,0.1,7,1,99,95,31,
北京市,房山燕山,115.9578,39.7602,2026-04-28T1800,3,10,0.2,5,4,84,83,27,
北京市,大兴旧宫,116.4669,39.7734,2026-04-28T1800,3,6,0.2,11,3,96,94,30,
北京市,延庆石河营,115.9859,40.4562,2026-04-28T1800,3,13,0.3,2,1,94,88,30,
北京市,怀柔新城,116.6151,40.3052,2026-04-28T1800,3,12,0.2,15,3,84,88,27,
北京市,丰台小屯,116.2542,39.8764,2026-04-28T1800,3,8,0.2,5,2,89,85,28,
北京市,密云镇,116.8399,40.3843,2026-04-28T1800,3,11,0.3,8,2,92,91,29,
北京市,延庆百泉,115.9423,40.4431,2026-04-28T1800,3,9,0.3,8,1,95,92,30,
北京市,通州新华,116.6598,39.9164,2026-04-28T1800,3,7,0.3,12,3,93,91,30,
北京市,石景山八角,116.1942,39.9158,2026-04-28T1800,3,9,0.1,13,3,89,87,28,
北京市,平谷新城,117.078628,40.151726,2026-04-28T1800,3,6,0.3,5,1,93,92,30,
本溪市,大峪,123.8274146,41.31234549,2026-04-28T1800,6,13,0.3,8,6,103,105,33,
本溪市,彩屯,123.7169,41.3094,2026-04-28T1800,6,22,0.4,8,8,105,106,33,
本溪市,东明,123.7672166,41.28649327,2026-04-28T1800,6,35,0.4,8,4,105,103,35,
本溪市,新立屯,123.799345,41.266614,2026-04-28T1800,3,19,0.5,8,7,108,110,34,
本溪市,威宁,123.829144,41.336777,2026-04-28T1800,7,24,0.4,10,6,107,108,34,
毕节市,八中,105.287,27.3133,2026-04-28T1800,6,NA,0.5,5,7,86,86,27,
毕节市,师专,105.3079,27.2987,2026-04-28T1800,3,6,0.4,8,9,80,84,25,
毕节市,工业大道,105.3688,27.3598,2026-04-28T1800,3,NA,/,4,10,93,95,30,
滨州市,第二水厂,117.9961,37.3604,2026-04-28T1800,10,36,0.5,12,8,102,105,36,
滨州市,北中新校,117.9789,37.3931,2026-04-28T1800,13,36,0.3,18,6,106,111,36,
滨州市,中海酒店,117.9379,37.3959,2026-04-28T1800,13,24,0.4,17,8,115,115,36,
滨州市,开发区一中,117.9381509,37.35547456,2026-04-28T1800,13,46,0.4,15,9,103,107,46,
滨州市,金海六路,118.0914,37.6938,2026-04-28T1800,11,19,0.4,6,6,108,111,34,
滨州市,滨州市西街道办事处,117.9955,37.3752,2026-04-28T1800,NA,34,0.4,15,6,106,109,NA,NA
亳州市,污水处理厂,115.8071,33.8399,2026-04-28T1800,16,36,0.1,8,7,96,99,36,
亳州市,三国揽胜宫,115.7789,33.8519,2026-04-28T1800,17,35,0.1,9,6,93,94,35,
亳州市,亳州学院,115.7631,33.803,2026-04-28T1800,17,26,0.2,7,7,92,94,29,
博尔塔拉蒙古自治州,市党校,82.0482,44.8553,2026-04-28T1800,6,11,0.1,4,2,125,91,40,
博尔塔拉蒙古自治州,市环保局,82.0805,44.8966,2026-04-28T1800,7,36,0.3,4,2,118,84,37,
沧州市,沧县城建局,116.8733,38.2922,2026-04-28T1800,13,30,0.4,14,5,115,105,36,
沧州市,电视转播站,116.8462,38.3189,2026-04-28T1800,21,35,0.2,12,3,124,112,39,
沧州市,市环保局,116.8588,38.3161,2026-04-28T1800,12,36,0.3,11,4,125,113,40,
沧州市,河北水利电力学院,116.8011,38.294,2026-04-28T1800,16,27,0.3,12,4,108,101,34,
昌都市,昌都监测站,97.1813,31.1289,2026-04-28T1800,3,31,0.3,6,11,127,116,40,
昌都市,昌都会议中心,97.1707,31.1428,2026-04-28T1800,3,13,0.3,4,6,130,117,41,
昌吉回族自治州,新区政务中心,87.2722,44.0298,2026-04-28T1800,12,24,0.3,14,9,143,130,45,
昌吉回族自治州,亚心广场,87.3069,44.0093,2026-04-28T1800,21,29,0.3,5,9,158,141,50,
昌吉回族自治州,财政所,87.2057,43.9289,2026-04-28T1800,NA,NA,0.4,11,11,152,125,NA,NA
长春市,客车厂,125.2874,43.9024,2026-04-28T1800,13,15,0.3,20,6,86,91,27,
长春市,邮电学院,125.2943,43.8508,2026-04-28T1800,7,20,0.5,6,6,102,100,32,
长春市,劳动公园,125.3648,43.8745,2026-04-28T1800,9,19,0.2,10,6,99,98,31,
长春市,园林处,125.3233,43.8781,2026-04-28T1800,8,22,0.3,7,6,102,99,32,
长春市,净月潭,125.4604,43.7904,2026-04-28T1800,9,19,0.2,8,5,99,100,31,
长春市,经开区环卫处,125.38,43.8422,2026-04-28T1800,8,17,0.2,9,4,100,99,32,
长春市,高新区管委会,125.234,43.7761,2026-04-28T1800,7,20,0.2,7,7,99,98,31,
长春市,岱山公园,125.1695,43.83,2026-04-28T1800,7,17,0.2,10,3,106,106,34,
长春市,北亚泰大街1068号,125.334645,43.916281,2026-04-28T1800,11,20,0.4,17,4,92,96,29,
长沙市,经开区环保局,113.082,28.2421,2026-04-28T1800,3,6,0.5,12,3,68,77,22,
长沙市,高开区环保局,112.8873,28.2202,2026-04-28T1800,3,7,0.3,5,5,86,79,27,
长沙市,马坡岭,113.0785,28.2012,2026-04-28T1800,3,8,0.7,15,5,66,77,21,
长沙市,湖南师范大学,112.9448,28.1894,2026-04-28T1800,3,6,0.6,7,5,79,78,25,
长沙市,雨花区环保局,113.0177,28.1322,2026-04-28T1800,3,11,0.6,10,3,68,72,22,
长沙市,伍家岭,112.9795,28.2593,2026-04-28T1800,3,6,0.4,10,3,68,70,22,
长沙市,火车新站,113.002,28.1944,2026-04-28T1800,3,8,0.4,11,4,66,71,21,
长沙市,天心区环保局,112.9846,28.1177,2026-04-28T1800,3,7,0.4,11,4,74,77,24,
长沙市,湖南中医药大学,112.8906,28.1307,2026-04-28T1800,3,6,0.6,8,5,86,91,27,
长治市,清华站,113.1146,36.1547,2026-04-28T1800,32,64,0.7,16,7,110,130,60,颗粒物(PM10)
长治市,审计局,113.0887,36.2126,2026-04-28T1800,53,63,0.5,12,7,107,128,86,细颗粒物(PM2.5)
长治市,长治八中,113.0845,36.1856,2026-04-28T1800,38,71,0.7,16,9,108,126,65,颗粒物(PM10)
长治市,德盛苑,113.1561,36.1912,2026-04-28T1800,39,46,0.6,14,8,110,131,58,细颗粒物(PM2.5)
长治市,向阳小学,113.0603,36.0464,2026-04-28T1800,25,55,0.7,23,7,114,132,54,颗粒物(PM10)
长治市,屯留一中,112.8788,36.315,2026-04-28T1800,43,93,0.7,15,8,112,126,81,颗粒物(PM10)
长治市,英华南巷50号,113.113092,36.199482,2026-04-28T1800,48,67,0.7,15,6,105,129,76,细颗粒物(PM2.5)
长治市,学府街1号,113.23666,36.33435,2026-04-28T1800,NA,NA,NA,NA,NA,NA,127,NA,NA
常德市,市二中,111.696,28.9725,2026-04-28T1800,14,18,0.8,6,8,105,107,33,
常德市,武陵区永安,111.7152,29.0288,2026-04-28T1800,14,22,0.5,11,NA,108,108,NA,NA
常德市,鼎城区玉霞,111.6891,28.9881,2026-04-28T1800,14,21,0.7,5,8,108,108,34,
常德市,武陵区长庚,111.6651,29.0526,2026-04-28T1800,13,17,0.7,7,8,105,104,33,
常州市,市监测站,119.9524,31.7586,2026-04-28T1800,16,43,0.7,25,6,71,101,43,
常州市,武进监测站,119.9351,31.703,2026-04-28T1800,17,36,0.7,32,12,67,101,36,
常州市,行政中心,119.9701,31.813,2026-04-28T1800,12,31,0.1,19,5,74,97,31,
常州市,经开区,120.0434,31.7726,2026-04-28T1800,14,46,0.7,31,2,55,103,46,
常州市,钟楼,119.8919,31.7892,2026-04-28T1800,14,36,0.3,21,7,83,115,36,
常州市,武进经发区,119.8595,31.706,2026-04-28T1800,20,36,0.8,53,7,45,105,36,
常州市,金坛城区,119.5812,31.7256,2026-04-28T1800,17,29,0.5,13,8,80,107,29,
常州市,崇义南街5-H号,119.9551,31.863,2026-04-28T1800,13,32,0.5,21,6,64,101,32,
朝阳市,西梁,120.4318,41.588,2026-04-28T1800,3,16,0.3,12,5,96,93,30,
朝阳市,河畔小区,120.452,41.565,2026-04-28T1800,3,18,0.3,12,6,101,98,32,
朝阳市,八里堡,120.4176,41.5648,2026-04-28T1800,3,21,0.5,12,7,104,96,33,
潮州市,市政府,116.6179,23.6608,2026-04-28T1800,13,33,0.5,4,2,86,101,33,
潮州市,金山,116.646,23.676,2026-04-28T1800,18,36,0.4,3,2,81,97,36,
郴州市,市职中,113.0116,25.8228,2026-04-28T1800,13,20,0.5,13,5,45,103,20,
郴州市,市审计局,113.0381,25.8074,2026-04-28T1800,15,21,/,11,1,37,86,22,
郴州市,市环保局,113.0348,25.7757,2026-04-28T1800,16,NA,0.7,16,5,46,109,23,
郴州市,好美居路49号,113.0138,25.8011,2026-04-28T1800,11,26,/,19,6,45,110,26,
成都市,金泉两河,103.9727,30.7242,2026-04-28T1800,9,16,0.2,12,3,74,87,24,
成都市,十里店,104.1423,30.6765,2026-04-28T1800,9,28,0.4,12,4,95,90,30,
成都市,三瓦窑,104.0594,30.5765,2026-04-28T1800,13,31,0.8,18,2,77,96,31,
成都市,沙河铺,104.1122,30.6306,2026-04-28T1800,17,26,0.6,21,2,67,77,26,
成都市,大石西路,104.0219,30.6561,2026-04-28T1800,12,27,0.5,16,4,73,84,27,
成都市,龙泉驿区区政府,104.2724,30.559,2026-04-28T1800,14,24,0.5,16,7,73,88,24,
成都市,金博路,104.0028,30.6891,2026-04-28T1800,9,NA,0.5,16,5,74,82,24,
成都市,华阳,104.056,30.5228,2026-04-28T1800,12,22,0.7,13,5,78,91,25,
成都市,青石路225号,104.387954,30.746684,2026-04-28T1800,8,25,0.4,10,5,94,97,30,
成都市,科学城,104.0788,30.4054,2026-04-28T1800,9,18,0.6,9,4,85,99,27,
成都市,光华大道三段,103.8505,30.6946,2026-04-28T1800,12,26,0.4,7,4,70,82,26,
成都市,八角井街185号,104.3257,30.6406,2026-04-28T1800,7,23,0.4,8,5,77,83,25,
成都市,鲸龙路1057号,104.2433276,30.53529463,2026-04-28T1800,19,28,0.6,16,6,76,90,28,
承德市,铁路,117.9531,40.908,2026-04-28T1800,3,NA,0.2,11,2,83,86,26,
承德市,中国银行,117.9397,40.9763,2026-04-28T1800,3,15,0.3,4,1,86,86,27,
承德市,杏林街1号,117.9462,40.95,2026-04-28T1800,8,10,0.2,5,1,88,88,28,
承德市,滨河大街98号,117.7994,40.9605,2026-04-28T1800,7,NA,0.2,2,1,92,94,29,
池州市,池州学院,117.4698,30.6617,2026-04-28T1800,15,17,0.5,23,3,85,98,27,
池州市,展览馆,117.4918,30.6617,2026-04-28T1800,16,18,0.6,23,4,86,106,27,
池州市,第八中学,117.5626,30.695,2026-04-28T1800,16,20,NA,28,NA,76,98,NA,NA
池州市,第十二中学,117.5037,30.6242,2026-04-28T1800,13,21,0.7,24,3,79,100,25,
赤峰市,松山一中,118.9229,42.2816,2026-04-28T1800,6,NA,0.4,12,6,91,96,29,
赤峰市,哈达街,118.9588,42.2733,2026-04-28T1800,NA,NA,0.5,NA,8,83,88,NA,NA
赤峰市,天义路,118.8792,42.2551,2026-04-28T1800,7,12,0.5,12,5,85,87,27,
赤峰市,银河街,119.2656,42.0356,2026-04-28T1800,3,18,0.6,4,7,99,99,31,
赤峰市,桥北物流园区,118.9359,42.3146,2026-04-28T1800,6,6,0.4,8,4,86,90,27,
崇左市,市环保局江州分局,107.3473,22.4137,2026-04-28T1800,16,20,0.8,6,5,103,86,33,
崇左市,石景林东路7号,107.375,22.3736,2026-04-28T1800,18,27,0.6,5,3,108,92,34,
滁州市,市政府原办公楼,118.31131,32.3033,2026-04-28T1800,35,NA,0.5,NA,4,62,98,NA,NA
滁州市,图书馆,118.3268,32.2633,2026-04-28T1800,30,31,0.8,40,9,58,101,43,
滁州市,银山路666号,118.3196,32.3335,2026-04-28T1800,29,39,0.3,22,4,59,96,42,
滁州市,黄山路555号,118.3426,32.2979,2026-04-28T1800,34,47,NA,28,5,61,101,NA,NA
楚雄彝族自治州,市经济开发区,101.5379,25.0492,2026-04-28T1800,22,26,0.4,8,1,99,106,32,
楚雄彝族自治州,团结路562号,101.5536,25.0343,2026-04-28T1800,21,NA,0.3,5,4,106,113,34,
达州市,市环境监测站,107.5087,31.2186,2026-04-28T1800,3,18,0.2,16,4,72,73,23,
达州市,凤凰小区,107.4988,31.2132,2026-04-28T1800,3,9,0,7,4,84,82,27,
达州市,达县机关宾馆,107.5081,31.1987,2026-04-28T1800,3,14,0.3,24,3,63,66,20,
达州市,市政中心,107.4644,31.2124,2026-04-28T1800,3,25,0.2,13,4,85,82,27,
大理白族自治州,大理市环境监测站,100.2168,25.5818,2026-04-28T1800,10,13,0.6,12,4,98,107,31,
大理白族自治州,大理古城,100.1542,25.7055,2026-04-28T1800,9,NA,0.7,NA,4,87,94,NA,NA
大连市,甘井子,121.6119,38.974,2026-04-28T1800,NA,29,0.4,12,9,105,103,NA,NA
大连市,周水子,121.565,38.9509,2026-04-28T1800,22,33,0.5,22,9,100,98,33,
大连市,星海三站,121.5637,38.8849,2026-04-28T1800,15,41,0.4,9,3,110,105,41,
大连市,青泥洼桥,121.6301,38.9117,2026-04-28T1800,13,29,0.4,17,5,110,105,35,
大连市,傅家庄,121.6248,38.8643,2026-04-28T1800,10,28,0.4,13,8,100,98,32,
大连市,七贤岭,121.5117,38.8636,2026-04-28T1800,9,18,NA,NA,6,112,107,NA,NA
大连市,金州,121.7507,39.1339,2026-04-28T1800,17,34,0.4,16,8,108,106,34,
大连市,开发区,121.7811,39.0495,2026-04-28T1800,11,32,0.4,25,7,104,106,33,
大连市,双D港,121.9762,39.0631,2026-04-28T1800,9,32,0.4,14,5,111,112,35,
大连市,旅顺,121.2548,38.8188,2026-04-28T1800,16,24,0.4,12,6,105,97,33,
大庆市,大同区,124.8085,46.0381,2026-04-28T1800,3,26,NA,6,1,112,110,NA,NA
大庆市,龙凤区,125.1166,46.5255,2026-04-28T1800,14,32,0.4,13,5,98,99,32,
大庆市,红岗区,124.8894,46.4007,2026-04-28T1800,16,25,0.2,7,8,104,101,33,
大庆市,萨尔图区,125.1391,46.578,2026-04-28T1800,10,23,0.5,12,7,101,100,32,
大庆市,让胡路区,124.9026,46.6217,2026-04-28T1800,12,25,0.2,8,3,98,99,31,
大庆市,萨区政府监测点,125.127,46.6277,2026-04-28T1800,12,23,0.3,2,8,109,107,35,
大同市,云冈宾馆,113.2926,40.0759,2026-04-28T1800,6,21,0.5,5,4,103,100,33,
大同市,大同大学,113.3437,40.0921,2026-04-28T1800,6,10,0.3,7,2,99,98,31,
大同市,安家小村,113.2637,40.129,2026-04-28T1800,3,16,0.3,5,4,101,96,32,
大同市,大同市卫生学校,113.3399,40.0586,2026-04-28T1800,10,13,0.3,5,4,110,105,35,
大同市,云冈站,113.1371,40.1122,2026-04-28T1800,8,16,0.4,4,4,104,98,33,
大同市,图书馆,113.1186,40.2556,2026-04-28T1800,12,18,0.5,5,4,98,93,31,
大同市,区一中,113.5931,40.0459,2026-04-28T1800,3,10,0.2,6,3,110,107,35,
大同市,魏都大道141号,113.2798248,40.09972476,2026-04-28T1800,13,NA,0.4,8,7,97,95,31,
大兴安岭地区,科技局,124.1068,50.4091,2026-04-28T1800,3,22,0.3,3,6,98,97,31,
大兴安岭地区,红旗社区,124.117,50.4279,2026-04-28T1800,3,9,0.3,4,6,102,101,32,
丹东市,江湾东路,124.33,40.0625,2026-04-28T1800,12,19,0.3,14,4,96,101,30,
丹东市,临江后街,124.4242,40.1513,2026-04-28T1800,9,19,0.3,16,7,78,91,25,
丹东市,元宝山,124.3935,40.1461,2026-04-28T1800,10,17,0.3,11,5,89,90,28,
丹东市,民主桥,124.3634,40.1093,2026-04-28T1800,13,32,0.6,18,8,86,90,32,
儋州市,第一中学子站,109.5726195,19.51688767,2026-04-28T1800,17,34,0.6,5,5,43,49,34,
