area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,州农科所,102.1879,31.914,2024-12-04T1800,7,19,0.5,37,15,55,74,19,
阿坝藏族羌族自治州,马师校,102.2502,31.8896,2024-12-04T1800,24,34,0.7,41,4,36,55,35,
阿坝藏族羌族自治州,马尔康中学西区,102.2165,31.9024,2024-12-04T1800,18,33,0.5,22,5,54,59,33,
阿克苏地区,电视台,80.292,41.1694,2024-12-04T1800,45,99,0.7,32,8,78,58,75,颗粒物(PM10)
阿克苏地区,艺术中心,80.2613,41.1551,2024-12-04T1800,33,89,0.7,19,3,89,61,70,颗粒物(PM10)
阿拉善盟,西城区西花园,105.6467,38.8363,2024-12-04T1800,18,37,0.5,15,7,82,89,37,
阿拉善盟,蒙二幼,105.6985,38.8411,2024-12-04T1800,8,16,0.5,8,6,83,86,26,
阿拉善盟,环保局新楼,105.724,38.8516,2024-12-04T1800,7,14,0.5,6,8,87,89,28,
阿勒泰地区,市站,88.1264,47.8517,2024-12-04T1800,8,11,0.4,21,8,44,51,14,
阿里地区,阿里监测站,80.1161,32.5,2024-12-04T1800,3,6,0.4,1,4,94,82,30,
阿里地区,阿里藏医院,80.0903,32.5028,2024-12-04T1800,3,6,0.5,1,4,95,84,30,
安康市,香溪洞,109.0318,32.6537,2024-12-04T1800,48,62,0.6,27,10,29,55,67,细颗粒物(PM2.5)
安康市,汉滨区检察院,109.0072,32.6975,2024-12-04T1800,56,83,0.8,40,9,28,39,77,细颗粒物(PM2.5)
安康市,市邮政管理局,109.0325,32.6913,2024-12-04T1800,65,85,0.9,43,12,23,42,88,细颗粒物(PM2.5)
安庆市,环科院,117.0809,30.5177,2024-12-04T1800,58,101,0.9,28,7,43,39,79,细颗粒物(PM2.5)
安庆市,马山宾馆,117.0331,30.5119,2024-12-04T1800,58,108,0.7,33,8,,36,,
安庆市,安庆大学,116.9896,30.6145,2024-12-04T1800,53,100,0.8,33,10,49,43,75,颗粒物(PM10)
安庆市,市人大,117.0598,30.5351,2024-12-04T1800,62,91,0.9,30,5,37,37,84,细颗粒物(PM2.5)
安顺市,伍家关,105.9606,26.2611,2024-12-04T1800,13,31,1.1,14,6,32,29,31,
安顺市,凤凰山,105.9408,26.2431,2024-12-04T1800,20,30,0.7,16,11,27,37,30,
安顺市,金钟山,105.9439,26.2564,2024-12-04T1800,19,24,0.7,13,10,30,38,28,
安顺市,娄家坡,105.8983,26.2481,2024-12-04T1800,20,25,0.7,18,11,29,39,29,
安阳市,棉研所,114.4839,36.0621,2024-12-04T1800,128,129,0.7,35,6,36,49,169,细颗粒物(PM2.5)
安阳市,红庙街,114.3551,36.1017,2024-12-04T1800,99,111,0.6,33,4,36,51,130,细颗粒物(PM2.5)
安阳市,银杏小区,114.361,36.0681,2024-12-04T1800,109,,1.2,34,2,32,54,143,细颗粒物(PM2.5)
安阳市,信访局,114.3922,36.0878,2024-12-04T1800,115,138,0.8,28,4,33,53,150,细颗粒物(PM2.5)
安阳市,左辅环卫站,114.4705,36.0637,2024-12-04T1800,112,157,0.7,30,3,39,48,147,细颗粒物(PM2.5)
安阳市,安钢职工学校,114.2917,36.0949,2024-12-04T1800,115,130,0.6,45,4,35,50,150,细颗粒物(PM2.5)
鞍山市,深沟寺,123.044,41.1196,2024-12-04T1800,20,27,1.1,33,12,44,58,29,
鞍山市,太阳城,123.011,41.0931,2024-12-04T1800,19,32,0.7,33,12,44,59,32,
鞍山市,太平,123.0485,41.1442,2024-12-04T1800,22,42,1.4,50,20,32,51,42,
鞍山市,铁西三道街,122.9642,41.0971,2024-12-04T1800,22,49,0.6,38,10,39,56,49,
鞍山市,铁西工业园区,122.9341,41.0833,2024-12-04T1800,18,39,0.3,27,11,53,58,39,
鞍山市,明达新区,123.022,41.0821,2024-12-04T1800,20,39,0.8,30,10,38,56,39,
鞍山市,千山,123.1289,41.0228,2024-12-04T1800,,,,,,,43,,
巴彦淖尔市,附二中,107.4212,40.761,2024-12-04T1800,23,47,0.4,16,5,63,66,47,
巴彦淖尔市,市环保大楼,107.37,40.7372,2024-12-04T1800,22,45,0.3,12,4,64,68,45,
巴音郭楞蒙古自治州,孔雀公园,86.1472,41.7538,2024-12-04T1800,23,73,0.4,16,5,83,52,62,颗粒物(PM10)
巴音郭楞蒙古自治州,棉纺厂,86.1972,41.7166,2024-12-04T1800,25,75,0.3,15,3,78,57,63,颗粒物(PM10)
巴音郭楞蒙古自治州,经济开发区,86.2357,41.7173,2024-12-04T1800,12,64,0.4,13,4,81,61,57,颗粒物(PM10)
巴中市,苏山坪,106.7677,31.8794,2024-12-04T1800,51,,0.6,29,8,26,56,70,细颗粒物(PM2.5)
