area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,马师校,102.2503,31.8896,2026-03-14T2300,11,30,0.3,7,5,34,70,30,
阿坝藏族羌族自治州,马尔康中学西区,102.2174,31.9016,2026-03-14T2300,10,41,0.4,6,6,41,69,41,
阿克苏地区,电视台,80.2899,41.1684,2026-03-14T2300,172,608,1.4,43,2,42,90,500,颗粒物(PM10)
阿克苏地区,艺术中心,80.2592,41.1541,2026-03-14T2300,167,545,0.1,33,3,50,95,445,颗粒物(PM10)
阿拉善盟,蒙二幼,105.699,38.8409,2026-03-14T2300,9,45,0.5,4,8,81,87,45,
阿拉善盟,环保局新楼,105.7198,38.8508,2026-03-14T2300,12,39,0.5,4,7,76,79,39,
阿勒泰地区,市站,88.1266,47.8515,2026-03-14T2300,15,26,0.2,22,4,67,80,26,
阿勒泰地区,阿勒泰路33号,88.1198,47.7931,2026-03-14T2300,10,24,0.5,25,5,70,92,24,
阿里地区,阿里监测站,80.1171,32.4999,2026-03-14T2300,3,14,0.3,2,9,86,94,27,
阿里地区,阿里藏医院,80.0906,32.5029,2026-03-14T2300,3,12,0.3,1,8,92,97,29,
安康市,汉滨区检察院,109.0088,32.6974,2026-03-14T2300,3,6,0.5,12,4,49,60,16,
安康市,市邮政管理局,109.0324,32.6913,2026-03-14T2300,3,6,0.5,16,4,46,63,15,
安庆市,环科院,117.0806,30.5181,2026-03-14T2300,59,77,0.6,13,9,128,142,98,细颗粒物(PM2.5)
安庆市,马山宾馆,117.0331,30.5118,2026-03-14T2300,55,73,0.8,26,7,135,144,90,细颗粒物(PM2.5)
安庆市,安庆大学,116.9897,30.6146,2026-03-14T2300,56,78,0.6,16,5,128,151,92,细颗粒物(PM2.5)
安庆市,市人大,117.0598,30.5351,2026-03-14T2300,56,84,0.6,19,7,128,143,92,细颗粒物(PM2.5)
安顺市,凤凰山,105.9408,26.2431,2026-03-14T2300,53,73,0.6,11,11,98,110,86,细颗粒物(PM2.5)
安顺市,金钟山,105.9443,26.2567,2026-03-14T2300,47,56,0.8,10,13,92,103,74,细颗粒物(PM2.5)
安顺市,娄家坡,105.8983,26.248,2026-03-14T2300,53,66,0.8,8,7,97,104,86,细颗粒物(PM2.5)
安阳市,红庙街,114.3552,36.1017,2026-03-14T2300,16,16,0.1,14,3,67,66,23,
安阳市,银杏小区,114.361,36.0681,2026-03-14T2300,23,NA,0.2,10,1,69,69,33,
安阳市,信访局,114.3921,36.0879,2026-03-14T2300,21,NA,0.2,4,1,69,71,30,
安阳市,左辅环卫站,114.4706,36.0634,2026-03-14T2300,22,33,0.2,5,2,69,71,33,
安阳市,钢三路198号,114.2918,36.0769,2026-03-14T2300,21,27,0.0,14,2,65,66,30,
鞍山市,深沟寺,123.0441,41.1201,2026-03-14T2300,295,352,1.5,57,15,74,150,345,细颗粒物(PM2.5)
鞍山市,太阳城,123.011,41.0931,2026-03-14T2300,292,320,1.3,46,21,82,152,342,细颗粒物(PM2.5)
鞍山市,太平,123.0483,41.1445,2026-03-14T2300,266,316,1.5,44,20,78,140,316,细颗粒物(PM2.5)
鞍山市,铁西三道街,122.964,41.0968,2026-03-14T2300,291,325,1.2,46,16,90,146,341,细颗粒物(PM2.5)
鞍山市,明达新区,123.0219,41.0822,2026-03-14T2300,280,311,1.2,47,20,82,150,330,细颗粒物(PM2.5)
鞍山市,兴盛南路290号,122.944647,41.082639,2026-03-14T2300,295,343,1.3,47,16,86,138,345,细颗粒物(PM2.5)
巴彦淖尔市,附二中,107.4206,40.7609,2026-03-14T2300,15,55,0.5,11,15,61,82,54,颗粒物(PM10)
巴彦淖尔市,市环保大楼,107.37,40.7372,2026-03-14T2300,16,59,0.3,14,5,58,92,57,颗粒物(PM10)
巴音郭楞蒙古自治州,孔雀公园,86.1476,41.7529,2026-03-14T2300,55,253,0.4,11,8,67,80,152,颗粒物(PM10)
巴音郭楞蒙古自治州,棉纺厂,86.1971,41.7166,2026-03-14T2300,56,276,/,8,/,68,84,163,颗粒物(PM10)
巴音郭楞蒙古自治州,经济开发区,86.236,41.7172,2026-03-14T2300,59,244,0.5,14,7,57,73,148,颗粒物(PM10)
巴中市,市五中,106.776805,31.852614,2026-03-14T2300,3,6,0.6,7,7,51,60,16,
巴中市,圣泉水务公司,106.7419,31.8654,2026-03-14T2300,3,6,0.6,5,9,67,76,21,
巴中市,市中心医院,106.7617,31.8343,2026-03-14T2300,3,6,0.6,13,9,34,56,11,
白城市,洮北区环保局,122.7909,45.608,2026-03-14T2300,32,53,0.4,25,7,63,93,53,颗粒物(PM10)
白城市,市环保局,122.8741,45.5725,2026-03-14T2300,33,61,0.5,76,14,3,88,58,颗粒物(PM10)
白山市,喜丰,126.4219,41.9172,2026-03-14T2300,248,287,1.3,30,14,122,119,298,细颗粒物(PM2.5)
白山市,环保局,126.4082,41.9416,2026-03-14T2300,386,NA,1.5,29,18,133,133,424,细颗粒物(PM2.5)
白银市,第三小学,104.1727,36.5448,2026-03-14T2300,85,196,0.4,28,23,42,66,130,颗粒物(PM10)
白银市,动力公司,104.1467,36.5482,2026-03-14T2300,83,191,0.2,27,46,44,72,128,颗粒物(PM10)
百色市,市监测站,106.6102,23.901,2026-03-14T2300,68,89,1.0,42,11,23,109,108,细颗粒物(PM2.5)
百色市,市中心血站,106.6524,23.8842,2026-03-14T2300,80,110,0.9,47,16,37,113,119,细颗粒物(PM2.5)
百色市,龙景西路,106.6273,23.8798,2026-03-14T2300,62,101,0.7,26,12,56,117,102,细颗粒物(PM2.5)
蚌埠市,工人疗养院,117.396,32.9389,2026-03-14T2300,87,125,0.7,31,5,81,135,125,细颗粒物(PM2.5)
蚌埠市,百货大楼,117.3606,32.9428,2026-03-14T2300,83,115,0.7,32,5,83,137,121,细颗粒物(PM2.5)
蚌埠市,蚌埠学院,117.4183,32.8909,2026-03-14T2300,95,114,0.6,33,5,80,132,132,细颗粒物(PM2.5)
