area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,州农科所,102.1879,31.914,2024-11-13T1400,7,9,0,6,8,71,45,23,
阿坝藏族羌族自治州,马师校,102.2502,31.8896,2024-11-13T1400,3,6,0.4,5,4,72,37,23,
阿坝藏族羌族自治州,马尔康中学西区,102.2165,31.9024,2024-11-13T1400,3,9,0.5,8,4,68,40,22,
阿克苏地区,电视台,80.292,41.1694,2024-11-13T1400,28,105,0.5,24,6,75,49,78,颗粒物(PM10)
阿克苏地区,艺术中心,80.2613,41.1551,2024-11-13T1400,27,88,0.5,20,4,78,51,69,颗粒物(PM10)
阿拉善盟,西城区西花园,105.6467,38.8363,2024-11-13T1400,17,50,0.6,11,10,108,83,50,
阿拉善盟,蒙二幼,105.6985,38.8411,2024-11-13T1400,6,13,0.5,10,8,103,76,33,
阿拉善盟,环保局新楼,105.724,38.8516,2024-11-13T1400,3,13,0.4,8,8,102,86,32,
阿勒泰地区,市站,88.1264,47.8517,2024-11-13T1400,9,,0.2,7,7,62,49,20,
阿里地区,阿里监测站,80.1161,32.5,2024-11-13T1400,3,8,0.5,2,5,93,88,30,
阿里地区,阿里藏医院,80.0903,32.5028,2024-11-13T1400,3,18,0.5,2,5,97,95,31,
安康市,香溪洞,109.0318,32.6537,2024-11-13T1400,13,18,0.9,25,8,30,23,19,
安康市,汉滨区检察院,109.0072,32.6975,2024-11-13T1400,30,56,0.8,37,6,14,8,53,颗粒物(PM10)
安康市,市邮政管理局,109.0325,32.6913,2024-11-13T1400,21,44,0.9,33,6,16,9,44,
安庆市,环科院,117.0809,30.5177,2024-11-13T1400,25,44,0.7,26,12,108,71,44,
安庆市,马山宾馆,117.0331,30.5119,2024-11-13T1400,10,44,0.7,22,8,112,78,44,
安庆市,安庆大学,116.9896,30.6145,2024-11-13T1400,25,47,0.7,21,12,127,80,47,
安庆市,市人大,117.0598,30.5351,2024-11-13T1400,28,41,,28,13,105,74,,
安顺市,伍家关,105.9606,26.2611,2024-11-13T1400,14,21,0.6,2,3,77,68,25,
安顺市,凤凰山,105.9408,26.2431,2024-11-13T1400,16,23,0.4,5,6,92,81,29,
安顺市,金钟山,105.9439,26.2564,2024-11-13T1400,20,26,0.5,4,7,91,80,29,
安顺市,娄家坡,105.8983,26.2481,2024-11-13T1400,20,22,0.4,6,8,91,86,29,
安阳市,棉研所,114.4839,36.0621,2024-11-13T1400,95,,1.1,38,6,14,17,125,细颗粒物(PM2.5)
安阳市,红庙街,114.3551,36.1017,2024-11-13T1400,96,108,1.1,34,3,20,27,127,细颗粒物(PM2.5)
安阳市,银杏小区,114.361,36.0681,2024-11-13T1400,101,,1.5,29,3,21,33,133,细颗粒物(PM2.5)
安阳市,信访局,114.3922,36.0878,2024-11-13T1400,101,,1.2,37,3,10,22,133,细颗粒物(PM2.5)
安阳市,左辅环卫站,114.4705,36.0637,2024-11-13T1400,92,116,0.9,29,1,14,16,122,细颗粒物(PM2.5)
安阳市,安钢职工学校,114.2917,36.0949,2024-11-13T1400,103,,1.3,31,1,31,30,135,细颗粒物(PM2.5)
鞍山市,深沟寺,123.044,41.1196,2024-11-13T1400,26,44,0.7,20,9,87,69,44,
鞍山市,太阳城,123.011,41.0931,2024-11-13T1400,22,40,0.6,21,10,87,72,40,
鞍山市,太平,123.0485,41.1442,2024-11-13T1400,37,59,0.5,28,14,81,63,55,颗粒物(PM10)
鞍山市,铁西三道街,122.9642,41.0971,2024-11-13T1400,44,98,0.7,33,11,78,47,74,颗粒物(PM10)
鞍山市,铁西工业园区,122.9341,41.0833,2024-11-13T1400,33,73,0.8,27,16,79,48,62,颗粒物(PM10)
鞍山市,明达新区,123.022,41.0821,2024-11-13T1400,23,41,0.9,16,12,84,68,41,
鞍山市,千山,123.1289,41.0228,2024-11-13T1400,,,,,,,49,,
巴彦淖尔市,附二中,107.4212,40.761,2024-11-13T1400,68,128,0.8,40,16,29,10,92,细颗粒物(PM2.5)
巴彦淖尔市,市环保大楼,107.37,40.7372,2024-11-13T1400,51,145,0.9,43,14,23,11,98,颗粒物(PM10)
