area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,州农科所,102.1879,31.914,2025-05-17T1700,7,30,0.7,12,12,96,76,30,
阿坝藏族羌族自治州,马师校,102.2502,31.8896,2025-05-17T1700,15,17,0.4,5,5,105,86,33,
阿坝藏族羌族自治州,马尔康中学西区,102.2165,31.9024,2025-05-17T1700,11,15,0.7,2,4,108,87,34,
阿克苏地区,电视台,80.292,41.1694,2025-05-17T1700,42,122,,10,7,133,98,,
阿克苏地区,艺术中心,80.2613,41.1551,2025-05-17T1700,48,129,0.3,2,3,123,90,90,颗粒物(PM10)
阿拉善盟,西城区西花园,105.6467,38.8363,2025-05-17T1700,41,125,0.7,6,5,117,110,88,颗粒物(PM10)
阿拉善盟,蒙二幼,105.6985,38.8411,2025-05-17T1700,41,135,0.4,6,8,98,93,93,颗粒物(PM10)
阿拉善盟,环保局新楼,105.724,38.8516,2025-05-17T1700,97,132,0.4,3,8,101,98,128,细颗粒物(PM2.5)
阿勒泰地区,市站,88.1264,47.8517,2025-05-17T1700,9,41,0.3,7,2,107,90,41,
阿里地区,阿里监测站,80.1161,32.5,2025-05-17T1700,8,13,0.4,6,6,114,125,36,
阿里地区,阿里藏医院,80.0903,32.5028,2025-05-17T1700,7,15,0.4,3,6,127,132,40,
安康市,香溪洞,109.0318,32.6537,2025-05-17T1700,58,265,0.4,7,8,108,105,158,颗粒物(PM10)
安康市,汉滨区检察院,109.0072,32.6975,2025-05-17T1700,50,180,0.4,9,8,108,106,115,颗粒物(PM10)
安康市,市邮政管理局,109.0325,32.6913,2025-05-17T1700,67,198,0.4,11,8,84,89,124,颗粒物(PM10)
安庆市,环科院,117.0809,30.5177,2025-05-17T1700,23,44,0.6,10,3,125,105,44,
安庆市,马山宾馆,117.0331,30.5119,2025-05-17T1700,19,21,0.7,8,4,127,101,40,
安庆市,安庆大学,116.9896,30.6145,2025-05-17T1700,18,28,0.3,18,6,116,107,37,
安庆市,市人大,117.0598,30.5351,2025-05-17T1700,20,36,0.5,12,11,141,117,45,
安顺市,伍家关,105.9606,26.2611,2025-05-17T1700,17,23,0.4,9,5,104,105,33,
安顺市,凤凰山,105.9408,26.2431,2025-05-17T1700,22,33,0.6,8,8,105,100,33,
安顺市,金钟山,105.9439,26.2564,2025-05-17T1700,24,30,0.4,5,7,105,98,35,
安顺市,娄家坡,105.8983,26.2481,2025-05-17T1700,28,34,0.5,6,10,107,102,40,
安阳市,棉研所,114.4839,36.0621,2025-05-17T1700,,,,,,,,,
安阳市,红庙街,114.3551,36.1017,2025-05-17T1700,12,50,0.4,2,1,122,104,50,
安阳市,银杏小区,114.361,36.0681,2025-05-17T1700,91,,0.1,2,2,120,103,120,细颗粒物(PM2.5)
安阳市,信访局,114.3922,36.0878,2025-05-17T1700,35,50,0.4,1,2,125,108,50,
