area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,州农科所,102.1879,31.914,2025-02-01T1800,3,11,1.1,17,11,65,72,21,
阿坝藏族羌族自治州,马师校,102.2502,31.8896,2025-02-01T1800,11,16,0.4,4,6,67,69,21,
阿坝藏族羌族自治州,马尔康中学西区,102.2165,31.9024,2025-02-01T1800,17,20,0.4,3,5,74,68,25,
阿克苏地区,电视台,80.292,41.1694,2025-02-01T1800,48,155,0.6,10,6,102,71,103,颗粒物(PM10)
阿克苏地区,艺术中心,80.2613,41.1551,2025-02-01T1800,51,178,0.3,10,7,103,70,114,颗粒物(PM10)
阿拉善盟,西城区西花园,105.6467,38.8363,2025-02-01T1800,22,47,0.7,8,12,99,92,47,
阿拉善盟,蒙二幼,105.6985,38.8411,2025-02-01T1800,8,26,0.8,9,6,93,94,30,
阿拉善盟,环保局新楼,105.724,38.8516,2025-02-01T1800,8,23,0.4,5,8,97,97,31,
阿勒泰地区,市站,88.1264,47.8517,2025-02-01T1800,3,36,0.6,46,10,43,46,36,
阿里地区,阿里监测站,80.1161,32.5,2025-02-01T1800,3,11,0.4,1,6,110,94,35,
阿里地区,阿里藏医院,80.0903,32.5028,2025-02-01T1800,3,15,0.4,2,4,113,98,36,
安康市,香溪洞,109.0318,32.6537,2025-02-01T1800,27,31,0.8,5,9,56,56,39,
安康市,汉滨区检察院,109.0072,32.6975,2025-02-01T1800,26,,0.7,6,5,72,64,38,
安康市,市邮政管理局,109.0325,32.6913,2025-02-01T1800,21,23,0.7,12,5,62,60,30,
安庆市,环科院,117.0809,30.5177,2025-02-01T1800,36,47,1.0,11,5,27,34,52,细颗粒物(PM2.5)
安庆市,马山宾馆,117.0331,30.5119,2025-02-01T1800,36,45,0.9,14,5,28,36,52,细颗粒物(PM2.5)
安庆市,安庆大学,116.9896,30.6145,2025-02-01T1800,41,59,0.9,8,5,28,36,58,细颗粒物(PM2.5)
安庆市,市人大,117.0598,30.5351,2025-02-01T1800,38,50,0.8,11,5,27,35,54,细颗粒物(PM2.5)
安顺市,伍家关,105.9606,26.2611,2025-02-01T1800,49,52,0.9,8,7,39,52,68,细颗粒物(PM2.5)
安顺市,凤凰山,105.9408,26.2431,2025-02-01T1800,52,,0.7,10,15,34,45,72,细颗粒物(PM2.5)
安顺市,金钟山,105.9439,26.2564,2025-02-01T1800,55,,0.8,8,14,35,45,75,细颗粒物(PM2.5)
安顺市,娄家坡,105.8983,26.2481,2025-02-01T1800,43,46,0.7,9,14,36,47,60,细颗粒物(PM2.5)
安阳市,棉研所,114.4839,36.0621,2025-02-01T1800,76,92,1.0,11,9,55,50,102,细颗粒物(PM2.5)
安阳市,红庙街,114.3551,36.1017,2025-02-01T1800,76,99,0.9,14,4,56,51,102,细颗粒物(PM2.5)
安阳市,银杏小区,114.361,36.0681,2025-02-01T1800,77,97,0.9,11,3,55,51,103,细颗粒物(PM2.5)
安阳市,信访局,114.3922,36.0878,2025-02-01T1800,76,94,0.8,6,2,59,52,102,细颗粒物(PM2.5)
安阳市,左辅环卫站,114.4705,36.0637,2025-02-01T1800,70,88,0.9,9,4,61,56,94,细颗粒物(PM2.5)
安阳市,安钢职工学校,114.2917,36.0949,2025-02-01T1800,87,109,1.2,19,4,53,52,115,细颗粒物(PM2.5)
鞍山市,深沟寺,123.044,41.1196,2025-02-01T1800,95,118,1.8,61,14,45,62,125,细颗粒物(PM2.5)
鞍山市,太阳城,123.011,41.0931,2025-02-01T1800,117,123,2.0,67,13,43,64,153,细颗粒物(PM2.5)
鞍山市,太平,123.0485,41.1442,2025-02-01T1800,87,110,1.8,52,9,75,62,115,细颗粒物(PM2.5)
鞍山市,铁西三道街,122.9642,41.0971,2025-02-01T1800,136,155,3.3,81,108,36,56,180,细颗粒物(PM2.5)
鞍山市,明达新区,123.022,41.0821,2025-02-01T1800,121,132,1.9,68,10,48,67,159,细颗粒物(PM2.5)
鞍山市,千山,123.1289,41.0228,2025-02-01T1800,,,,,,,59,,
鞍山市,兴盛南路290号,122.9446,41.0826,2025-02-01T1800,154,176,3.0,95,36,32,40,204,细颗粒物(PM2.5)
