area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,马师校,102.2503,31.8896,2026-01-27T0300,18,23,0.5,7,4,43,,26,
阿坝藏族羌族自治州,马尔康中学西区,102.2174,31.9016,2026-01-27T0300,12,24,0.8,10,6,30,,24,
阿克苏地区,电视台,80.2899,41.1684,2026-01-27T0300,150,375,4.8,54,15,7,,236,颗粒物(PM10)
阿克苏地区,艺术中心,80.2592,41.1541,2026-01-27T0300,180,405,2.9,58,10,13,,279,颗粒物(PM10)
阿拉善盟,蒙二幼,105.699,38.8409,2026-01-27T0300,32,113,0.7,12,10,58,,82,颗粒物(PM10)
阿拉善盟,环保局新楼,105.7198,38.8508,2026-01-27T0300,34,108,0.6,6,10,68,,79,颗粒物(PM10)
阿勒泰地区,市站,88.1266,47.8515,2026-01-27T0300,3,16,0.4,11,2,73,,23,
阿勒泰地区,阿勒泰路33号,88.1198,47.7931,2026-01-27T0300,7,22,0.4,34,4,47,,22,
阿里地区,阿里监测站,80.1171,32.4999,2026-01-27T0300,3,6,0.5,1,7,73,,23,
阿里地区,阿里藏医院,80.0906,32.5029,2026-01-27T0300,9,17,0.8,11,12,55,,18,
安康市,汉滨区检察院,109.0088,32.6974,2026-01-27T0300,31,104,0.6,14,4,19,,77,颗粒物(PM10)
安康市,市邮政管理局,109.0324,32.6913,2026-01-27T0300,42,137,0.7,22,9,14,,94,颗粒物(PM10)
安庆市,环科院,117.0806,30.5181,2026-01-27T0300,46,53,0.7,12,5,28,,64,细颗粒物(PM2.5)
安庆市,马山宾馆,117.0331,30.5118,2026-01-27T0300,43,49,0.7,15,4,31,,60,细颗粒物(PM2.5)
安庆市,安庆大学,116.9897,30.6146,2026-01-27T0300,38,46,0.7,20,3,34,,54,细颗粒物(PM2.5)
安庆市,市人大,117.0598,30.5351,2026-01-27T0300,49,53,0.7,11,5,31,,68,细颗粒物(PM2.5)
安顺市,凤凰山,105.9408,26.2431,2026-01-27T0300,27,41,0.5,10,15,70,,41,
安顺市,金钟山,105.9443,26.2567,2026-01-27T0300,34,42,0.7,10,19,68,,49,
安顺市,娄家坡,105.8983,26.248,2026-01-27T0300,26,37,0.5,11,18,70,,38,
安阳市,红庙街,114.3552,36.1017,2026-01-27T0300,137,180,1.6,45,5,14,,182,细颗粒物(PM2.5)
安阳市,银杏小区,114.361,36.0681,2026-01-27T0300,159,187,1.4,45,4,10,,209,细颗粒物(PM2.5)
安阳市,信访局,114.3921,36.0879,2026-01-27T0300,154,210,1.5,42,9,19,,204,细颗粒物(PM2.5)
安阳市,左辅环卫站,114.4706,36.0634,2026-01-27T0300,172,210,1.4,67,6,6,,222,细颗粒物(PM2.5)
安阳市,钢三路198号,114.2918,36.0769,2026-01-27T0300,164,230,1.4,38,4,13,,214,细颗粒物(PM2.5)
鞍山市,深沟寺,123.0441,41.1201,2026-01-27T0300,41,64,1.1,33,11,43,,58,细颗粒物(PM2.5)
鞍山市,太阳城,123.011,41.0931,2026-01-27T0300,24,45,0.9,22,13,53,,45,
鞍山市,太平,123.0483,41.1445,2026-01-27T0300,36,54,0.9,34,12,42,,52,"颗粒物(PM10),细颗粒物(PM2.5)"
鞍山市,铁西三道街,122.964,41.0968,2026-01-27T0300,33,46,2.1,46,58,,,,
鞍山市,明达新区,123.0219,41.0822,2026-01-27T0300,29,45,0.9,32,14,44,,45,
鞍山市,兴盛南路290号,122.944647,41.082639,2026-01-27T0300,15,36,0.8,14,10,66,,36,
