area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,马师校,102.2503,31.8896,2026-02-03T1800,17,23,0.4,6,4,66,64,25,
阿坝藏族羌族自治州,马尔康中学西区,102.2174,31.9016,2026-02-03T1800,8,54,0.4,4,7,69,63,52,颗粒物(PM10)
阿克苏地区,电视台,80.2899,41.1684,2026-02-03T1800,73,197,0.9,13,11,89,66,124,颗粒物(PM10)
阿克苏地区,艺术中心,80.2592,41.1541,2026-02-03T1800,70,195,0.5,23,5,80,67,123,颗粒物(PM10)
阿拉善盟,蒙二幼,105.699,38.8409,2026-02-03T1800,31,97,0.6,12,11,98,90,74,颗粒物(PM10)
阿拉善盟,环保局新楼,105.7198,38.8508,2026-02-03T1800,32,85,0.6,12,9,85,83,68,颗粒物(PM10)
阿勒泰地区,市站,88.1266,47.8515,2026-02-03T1800,12,19,0.4,30,6,69,80,22,
阿勒泰地区,阿勒泰路33号,88.1198,47.7931,2026-02-03T1800,10,22,0.6,33,8,67,74,22,
阿里地区,阿里监测站,80.1171,32.4999,2026-02-03T1800,8,,0.2,1,6,84,80,27,
阿里地区,阿里藏医院,80.0906,32.5029,2026-02-03T1800,3,10,0.2,2,8,90,88,29,
安康市,汉滨区检察院,109.0088,32.6974,2026-02-03T1800,42,76,0.6,31,9,75,87,63,颗粒物(PM10)
安康市,市邮政管理局,109.0324,32.6913,2026-02-03T1800,39,82,0.7,26,5,80,75,66,颗粒物(PM10)
安庆市,环科院,117.0806,30.5181,2026-02-03T1800,39,75,0.7,68,7,16,56,63,颗粒物(PM10)
安庆市,马山宾馆,117.0331,30.5118,2026-02-03T1800,40,73,0.9,68,6,20,59,62,颗粒物(PM10)
安庆市,安庆大学,116.9897,30.6146,2026-02-03T1800,51,96,0.8,50,15,52,60,73,颗粒物(PM10)
安庆市,市人大,117.0598,30.5351,2026-02-03T1800,36,70,0.5,42,6,45,62,60,颗粒物(PM10)
安顺市,凤凰山,105.9408,26.2431,2026-02-03T1800,9,13,0.8,12,8,35,50,13,
安顺市,金钟山,105.9443,26.2567,2026-02-03T1800,12,,0.8,13,13,32,50,18,
安顺市,娄家坡,105.8983,26.248,2026-02-03T1800,11,12,0.8,14,12,32,46,16,
安阳市,红庙街,114.3552,36.1017,2026-02-03T1800,,,0.6,18,8,106,81,,
