area,positionname,longitude,latitude,timepoint,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
阿坝藏族羌族自治州,州农科所,102.1879,31.914,2025-04-21T2000,8,20,0.5,6,12,81,93,26,
阿坝藏族羌族自治州,马师校,102.2502,31.8896,2025-04-21T2000,17,25,0.4,8,5,114,119,36,
阿坝藏族羌族自治州,马尔康中学西区,102.2165,31.9024,2025-04-21T2000,12,21,0.4,4,4,123,129,39,
阿克苏地区,电视台,80.292,41.1694,2025-04-21T2000,298,1254,0.6,5,5,80,93,500,颗粒物(PM10)
阿克苏地区,艺术中心,80.2613,41.1551,2025-04-21T2000,303,1377,0.3,8,5,79,92,500,颗粒物(PM10)
阿拉善盟,西城区西花园,105.6467,38.8363,2025-04-21T2000,46,126,0.7,8,5,117,112,88,颗粒物(PM10)
阿拉善盟,蒙二幼,105.6985,38.8411,2025-04-21T2000,57,137,0.5,10,7,100,97,94,颗粒物(PM10)
阿拉善盟,环保局新楼,105.724,38.8516,2025-04-21T2000,77,159,0.6,5,9,105,102,105,颗粒物(PM10)
阿勒泰地区,市站,88.1264,47.8517,2025-04-21T2000,3,16,0.2,8,3,95,96,30,
阿里地区,阿里监测站,80.1161,32.5,2025-04-21T2000,14,27,0.4,3,6,114,122,36,
阿里地区,阿里藏医院,80.0903,32.5028,2025-04-21T2000,13,39,0.3,2,6,125,134,40,
安康市,香溪洞,109.0318,32.6537,2025-04-21T2000,11,34,0.7,8,6,83,120,34,
安康市,汉滨区检察院,109.0072,32.6975,2025-04-21T2000,26,43,0.4,10,7,74,85,43,
安康市,市邮政管理局,109.0325,32.6913,2025-04-21T2000,21,42,0.3,9,5,77,89,42,
安庆市,环科院,117.0809,30.5177,2025-04-21T2000,6,15,1.3,50,11,21,101,25,
安庆市,马山宾馆,117.0331,30.5119,2025-04-21T2000,9,20,1.3,53,7,19,107,27,
安庆市,安庆大学,116.9896,30.6145,2025-04-21T2000,11,20,0.7,41,4,26,89,21,
安庆市,市人大,117.0598,30.5351,2025-04-21T2000,6,16,1.0,33,10,39,107,17,
安顺市,伍家关,105.9606,26.2611,2025-04-21T2000,21,37,0.4,,3,121,135,,
安顺市,凤凰山,105.9408,26.2431,2025-04-21T2000,18,40,0.6,7,6,112,125,40,
安顺市,金钟山,105.9439,26.2564,2025-04-21T2000,20,29,0.5,9,5,112,125,35,
安顺市,娄家坡,105.8983,26.2481,2025-04-21T2000,20,28,0.5,7,5,115,126,36,
安阳市,棉研所,114.4839,36.0621,2025-04-21T2000,,,,,,,,,
安阳市,红庙街,114.3551,36.1017,2025-04-21T2000,49,64,0.6,19,3,62,109,68,细颗粒物(PM2.5)
安阳市,银杏小区,114.361,36.0681,2025-04-21T2000,48,64,0.6,14,6,89,114,67,细颗粒物(PM2.5)
安阳市,信访局,114.3922,36.0878,2025-04-21T2000,36,54,0.1,16,2,106,120,52,"颗粒物(PM10),细颗粒物(PM2.5)"
安阳市,左辅环卫站,114.4705,36.0637,2025-04-21T2000,42,97,0.2,16,4,106,117,74,颗粒物(PM10)
安阳市,安钢职工学校,114.2917,36.0949,2025-04-21T2000,52,67,0.6,21,4,66,112,72,细颗粒物(PM2.5)
鞍山市,深沟寺,123.044,41.1196,2025-04-21T2000,26,37,0.7,18,8,117,129,38,
鞍山市,太阳城,123.011,41.0931,2025-04-21T2000,26,49,0.7,14,4,105,119,49,
鞍山市,太平,123.0485,41.1442,2025-04-21T2000,28,58,0.9,19,15,94,114,54,颗粒物(PM10)
鞍山市,铁西三道街,122.9642,41.0971,2025-04-21T2000,29,59,0.7,24,6,104,120,55,颗粒物(PM10)
鞍山市,明达新区,123.022,41.0821,2025-04-21T2000,28,50,0.4,16,6,104,121,50,
